timestamp,bot_on,player
42574,1.0,4
42575,1.0,4
42576,1.0,4
42577,1.0,4
42578,1.0,4
42579,1.0,4
42580,1.0,4
42581,1.0,4
42582,1.0,4
42583,1.0,4
42584,1.0,4
42585,1.0,4
42586,1.0,4
42587,1.0,4
42588,1.0,4
42589,1.0,4
42590,1.0,4
42591,1.0,4
42592,1.0,4
42593,1.0,4
42594,1.0,4
42595,1.0,4
42596,1.0,4
42597,1.0,4
42598,1.0,4
42599,1.0,4
42600,1.0,4
42601,1.0,4
42602,1.0,4
42603,1.0,4
42604,1.0,4
42605,1.0,4
42606,1.0,4
42607,1.0,4
42608,1.0,4
42609,1.0,4
42610,1.0,4
42611,1.0,4
42612,1.0,4
42613,1.0,4
42614,1.0,4
42615,1.0,4
42616,1.0,4
42617,1.0,4
42618,1.0,4
42619,1.0,4
42620,1.0,4
42621,1.0,4
42622,1.0,4
42623,1.0,4
42624,1.0,4
42625,1.0,4
42626,1.0,4
42627,1.0,4
42628,1.0,4
42629,1.0,4
42630,1.0,4
42631,1.0,4
42632,1.0,4
42633,1.0,4
42634,1.0,4
42635,1.0,4
42636,1.0,4
42637,1.0,4
42638,1.0,4
42639,1.0,4
42640,1.0,4
42641,1.0,4
42642,1.0,4
42643,1.0,4
42644,1.0,4
42645,1.0,4
42646,1.0,4
42647,1.0,4
42648,1.0,4
42649,1.0,4
42650,1.0,4
42651,1.0,4
42652,1.0,4
42653,1.0,4
42654,1.0,4
42655,1.0,4
42656,1.0,4
42657,1.0,4
42658,1.0,4
42659,1.0,4
42660,1.0,4
42661,1.0,4
42662,1.0,4
42663,1.0,4
42664,1.0,4
42665,1.0,4
42666,1.0,4
42667,1.0,4
42668,1.0,4
42669,1.0,4
42670,1.0,4
42671,1.0,4
42672,1.0,4
42673,1.0,4
42674,1.0,4
42675,1.0,4
42676,1.0,4
42677,1.0,4
42678,1.0,4
42679,1.0,4
42680,1.0,4
42681,1.0,4
42682,1.0,4
42683,1.0,4
42684,1.0,4
42685,1.0,4
42686,1.0,4
42687,1.0,4
42688,1.0,4
42689,1.0,4
42690,1.0,4
42691,1.0,4
42692,1.0,4
42693,1.0,4
42694,1.0,4
42695,1.0,4
42696,1.0,4
42697,1.0,4
42698,1.0,4
42699,1.0,4
42700,1.0,4
42701,1.0,4
42702,1.0,4
42703,1.0,4
42704,1.0,4
42705,1.0,4
42706,1.0,4
42707,1.0,4
42708,1.0,4
42709,1.0,4
42710,1.0,4
42711,1.0,4
42712,1.0,4
42713,1.0,4
42714,1.0,4
42715,1.0,4
42716,1.0,4
42717,1.0,4
42718,1.0,4
42719,1.0,4
42720,1.0,4
42721,1.0,4
42722,1.0,4
42723,1.0,4
42724,1.0,4
42725,1.0,4
42726,1.0,4
42727,1.0,4
42728,1.0,4
42729,1.0,4
42730,1.0,4
42731,1.0,4
42732,1.0,4
42733,1.0,4
42734,1.0,4
42735,1.0,4
42736,1.0,4
42737,1.0,4
42738,1.0,4
42739,1.0,4
42740,1.0,4
42741,1.0,4
42742,1.0,4
42743,1.0,4
42744,1.0,4
42745,1.0,4
42746,1.0,4
42747,1.0,4
42748,1.0,4
42749,1.0,4
42750,1.0,4
42751,1.0,4
42752,1.0,4
42753,1.0,4
42754,1.0,4
42755,1.0,4
42756,1.0,4
42757,1.0,4
42758,1.0,4
42759,1.0,4
42760,1.0,4
42761,1.0,4
42762,1.0,4
42763,1.0,4
42764,1.0,4
42765,1.0,4
42766,1.0,4
42767,1.0,4
42768,1.0,4
42769,1.0,4
42770,1.0,4
42771,1.0,4
42772,1.0,4
42773,1.0,4
42774,1.0,4
42775,1.0,4
42776,1.0,4
42777,1.0,4
42778,1.0,4
42779,1.0,4
42780,1.0,4
42781,1.0,4
42782,1.0,4
42783,1.0,4
42784,1.0,4
42785,1.0,4
42786,1.0,4
42787,1.0,4
42788,1.0,4
42789,1.0,4
42790,1.0,4
42791,1.0,4
42792,1.0,4
42793,1.0,4
42794,1.0,4
42795,1.0,4
42796,1.0,4
42797,1.0,4
42798,1.0,4
42799,1.0,4
42800,1.0,4
42801,1.0,4
42802,1.0,4
42803,1.0,4
42804,1.0,4
42805,1.0,4
42806,1.0,4
42807,1.0,4
42808,1.0,4
42809,1.0,4
42810,1.0,4
42811,1.0,4
42812,1.0,4
42813,1.0,4
42814,1.0,4
42815,1.0,4
42816,1.0,4
42817,1.0,4
42818,1.0,4
42819,1.0,4
