timestamp,event,src,dst
0,fire,0,
14,fire,4,
15,fire,4,
29,fire,4,
146,fire,1,
160,fire,3,
161,fire,3,
175,fire,3,
176,fire,3,
176,hit,8,3.0
190,fire,3,
190,fire,2,
191,hit,8,3.0
205,fire,2,
206,hit,8,2.0
206,fire,3,
206,fire,2,
207,dead,8,2.0
207,fire,3,
221,fire,2,
221,fire,3,
222,fire,3,
222,fire,2,
237,fire,2,
237,fire,6,
238,fire,6,
250,fire,1,
251,fire,6,
264,fire,6,
264,hit,6,4.0
265,dead,6,4.0
265,fire,1,
278,fire,5,
293,fire,1,
316,fire,1,
374,fire,1,
390,fire,1,
419,fire,1,
604,fire,2,
633,fire,2,
663,fire,3,
770,fire,8,
784,fire,8,
784,fire,0,
784,hit,8,0.0
785,hit,8,0.0
785,fire,8,
800,fire,8,
800,hit,0,8.0
801,fire,8,
801,hit,0,8.0
801,dead,0,8.0
815,fire,8,
829,fire,8,
830,fire,8,
930,fire,3,
960,fire,8,
960,hit,1,8.0
961,dead,1,8.0
961,fire,8,
976,fire,8,
990,fire,8,
990,fire,4,
1004,fire,4,
1018,fire,4,
1047,fire,9,
1063,fire,9,
1063,hit,6,9.0
1077,fire,9,
1091,fire,9,
1091,fire,4,
1106,fire,9,
1106,fire,4,
1120,fire,4,
1121,fire,4,
1165,fire,9,
1166,hit,6,9.0
1180,fire,9,
1195,fire,6,
1195,fire,9,
1195,hit,6,9.0
1196,hit,2,
1196,fire,6,
1196,fire,9,
1210,fire,9,
1210,fire,6,
1211,hit,9,6.0
1211,fire,6,
1211,fire,9,
1225,fire,9,
1225,fire,6,
1226,fire,6,
1240,fire,6,
1241,hit,9,6.0
1241,dead,9,6.0
1254,fire,6,
1268,fire,6,
1283,fire,6,
1283,fire,2,
1312,fire,2,
1333,fire,2,
1397,fire,3,
1397,hit,5,3.0
1398,fire,3,
1412,fire,3,
1425,fire,5,
1426,fire,3,
1426,hit,5,3.0
1426,fire,5,
1440,fire,3,
1440,hit,5,3.0
1440,fire,5,
1441,fire,5,
1441,fire,3,
1441,hit,5,3.0
1441,dead,5,3.0
1456,fire,3,
1470,fire,4,
1471,fire,3,
1471,fire,4,
1484,fire,3,
1484,fire,4,
1485,fire,4,
1498,fire,4,
1498,fire,6,
1512,fire,6,
1513,fire,4,
1513,fire,6,
1528,fire,6,
1528,fire,4,
1528,hit,6,4.0
1529,dead,6,4.0
1529,hit,1,
1529,fire,4,
1543,fire,4,
1544,fire,4,
1558,fire,4,
1697,fire,2,
1711,fire,2,
1712,hit,4,2.0
1712,fire,2,
1712,fire,1,
1713,hit,4,1.0
1713,fire,2,
1713,hit,4,2.0
1713,dead,4,2.0
1729,fire,1,
1729,fire,2,
1730,fire,8,
1730,hit,3,8.0
1730,fire,2,
1730,fire,1,
1744,fire,2,
1745,fire,8,
1745,hit,3,8.0
1745,dead,3,8.0
1745,fire,1,
1746,fire,8,
1746,fire,2,
1746,fire,1,
1760,fire,8,
1761,fire,8,
1988,fire,1,
2042,fire,8,
2042,hit,2,8.0
2043,dead,2,8.0
2057,fire,8,
2071,fire,8,
2072,fire,8,
2102,fire,8,
2116,fire,5,
2131,fire,6,
2132,fire,6,
2132,hit,9,6.0
2146,fire,6,
2147,fire,9,
2147,fire,8,
2147,fire,5,
2147,fire,6,
2148,hit,9,6.0
2163,fire,6,
2164,fire,8,
2164,fire,6,
2164,hit,9,6.0
2164,dead,9,6.0
2165,fire,6,
2165,fire,8,
2179,fire,6,
2179,fire,8,
2180,fire,6,
2180,fire,8,
2180,fire,3,
2195,fire,6,
2195,fire,8,
2196,fire,3,
2196,fire,6,
2196,fire,8,
2197,hit,5,3.0
2197,fire,7,
2197,fire,6,
2197,fire,5,
2197,fire,8,
2198,hit,3,8.0
2212,fire,3,
2213,fire,7,
2213,hit,6,7.0
2213,fire,8,
2213,hit,3,8.0
2213,dead,3,8.0
2214,fire,6,
2214,fire,8,
2214,fire,7,
2214,hit,6,7.0
2215,fire,6,
2215,fire,8,
2229,fire,6,
2229,fire,7,
2229,hit,6,7.0
2229,hit,7,6.0
2230,fire,7,
2230,hit,6,7.0
2230,dead,6,7.0
2230,fire,8,
2244,fire,7,
2244,fire,8,
2245,fire,7,
2258,fire,7,
2286,fire,5,
2356,fire,7,
2371,fire,1,
2372,fire,7,
2372,hit,1,7.0
2372,fire,1,
2386,fire,7,
2386,fire,1,
2387,hit,7,1.0
2387,dead,7,1.0
2387,fire,1,
2402,fire,1,
2417,fire,1,
2799,fire,8,
2800,hit,0,8.0
2814,fire,8,
2814,hit,0,8.0
2815,fire,0,
2815,hit,8,0.0
2815,dead,8,0.0
2837,fire,0,
2852,fire,0,
2867,fire,0,
2881,fire,0,
2882,fire,0,
2916,fire,5,
2931,fire,5,
2931,fire,2,
2932,hit,0,5.0
2946,fire,5,
2946,hit,0,5.0
2946,dead,0,5.0
2960,fire,5,
2961,fire,5,
3020,fire,2,
3020,hit,5,2.0
3035,fire,2,
3036,fire,2,
3062,fire,2,
3087,fire,2,
3107,fire,2,
3121,fire,2,
3121,fire,1,
3137,fire,1,
3137,hit,5,1.0
3138,fire,2,
3138,hit,5,2.0
3138,dead,5,2.0
3138,fire,1,
3153,fire,1,
3153,fire,2,
3168,fire,1,
3168,fire,3,
3169,fire,2,
3169,fire,1,
3169,fire,3,
3170,fire,1,
3185,fire,2,
3185,fire,8,
3186,hit,1,8.0
3186,fire,1,
3186,fire,2,
3187,fire,1,
3187,fire,8,
3187,hit,1,8.0
3187,dead,1,8.0
3188,fire,8,
3201,fire,8,
3216,fire,8,
3306,fire,7,
3321,fire,7,
3336,fire,7,
3351,fire,7,
3369,fire,7,
3399,fire,7,
3399,hit,6,7.0
