timestamp,event,src,dst
43359,fire,3,
43462,fire,3,
43577,fire,4,
43589,fire,4,
43603,fire,4,
43616,fire,4,
43629,fire,4,
43642,fire,4,
43642,fire,3,
43642,hit,3,4.0
43656,fire,4,
43656,fire,3,
43669,fire,4,
43670,fire,3,
43670,fire,4,
43670,hit,3,4.0
43670,hit,4,3.0
43683,fire,3,
43683,hit,4,3.0
43683,fire,4,
43683,hit,3,4.0
43697,fire,3,
43697,fire,4,
43697,hit,3,4.0
43697,hit,4,3.0
43710,fire,4,
43710,hit,3,4.0
43710,fire,3,
43711,fire,3,
43711,fire,4,
43723,fire,3,
43723,hit,4,3.0
43723,fire,4,
43723,hit,3,4.0
43724,fire,4,
43724,hit,3,4.0
43737,fire,3,
43737,fire,4,
43737,hit,3,4.0
43737,dead,3,4.0
43750,fire,4,
43762,fire,4,
43775,fire,4,
43789,fire,4,
43802,fire,4,
43815,fire,4,
43828,fire,4,
43840,fire,4,
43853,fire,4,
43866,fire,4,
43879,fire,4,
43892,fire,4,
43905,fire,4,
43918,fire,4,
43930,fire,4,
43930,fire,2,
43944,fire,4,
43944,fire,2,
43944,fire,1,
43957,fire,4,
43957,fire,1,
43957,fire,2,
43969,fire,4,
43969,fire,2,
43969,fire,1,
43970,fire,1,
43983,fire,4,
43983,fire,2,
43983,hit,1,2.0
43983,fire,1,
43983,hit,2,1.0
43983,dead,2,1.0
43996,fire,1,
43996,fire,4,
44009,fire,4,
44009,fire,7,
44009,hit,1,7.0
44023,fire,7,
44023,hit,1,7.0
44023,dead,1,7.0
44023,fire,4,
44036,fire,4,
44048,fire,4,
44061,fire,4,
44075,fire,4,
44087,fire,4,
44088,fire,4,
44493,fire,3,
44518,fire,3,
44615,fire,1,
44615,hit,6,1.0
44615,dead,6,1.0
44628,fire,1,
44665,fire,7,
44665,hit,5,7.0
44678,fire,7,
44678,hit,5,7.0
44679,dead,5,7.0
44679,fire,7,
44691,fire,7,
44704,fire,4,
44716,fire,4,
44729,fire,4,
44742,fire,4,
44754,fire,4,
44755,fire,4,
44767,fire,4,
44780,fire,4,
44793,fire,4,
44793,hit,1,4.0
44807,fire,4,
44807,hit,1,4.0
44807,dead,1,4.0
44819,fire,4,
44832,fire,4,
44844,fire,4,
44844,fire,2,
44844,fire,0,
44845,fire,0,
44845,fire,4,
44857,fire,2,
44857,fire,4,
44857,fire,0,
44857,hit,2,0.0
44871,fire,2,
44871,fire,0,
44871,hit,2,0.0
44871,dead,2,0.0
44871,fire,4,
44883,fire,4,
44883,fire,0,
44884,fire,4,
44897,fire,4,
44897,fire,0,
44910,fire,0,
44910,fire,4,
44923,fire,4,
44935,fire,4,
44948,fire,4,
44961,fire,4,
44973,fire,4,
44986,fire,4,
45000,fire,4,
45012,fire,4,
45025,fire,4,
45038,fire,4,
45050,fire,4,
45051,fire,4,
45063,fire,4,
45076,fire,4,
45088,fire,4,
45101,fire,4,
45114,fire,4,
45127,fire,4,
45128,fire,0,
45128,fire,4,
45128,fire,2,
45128,hit,0,2.0
45141,fire,4,
45141,fire,0,
45141,fire,2,
45141,hit,0,2.0
45142,dead,0,2.0
45142,fire,4,
45142,fire,2,
45142,hit,5,4.0
45155,fire,4,
45155,fire,2,
45155,hit,5,4.0
45155,dead,5,4.0
45168,fire,4,
45180,fire,4,
45181,fire,6,
45181,hit,3,6.0
45181,fire,4,
45194,fire,4,
45194,fire,6,
45194,hit,3,6.0
45194,dead,3,6.0
45207,fire,4,
45207,fire,6,
45219,fire,4,
45232,fire,4,
45245,fire,4,
45257,fire,4,
45258,fire,4,
45270,fire,4,
45283,fire,4,
45296,fire,4,
45308,fire,4,
45385,fire,1,
45386,fire,1,
45399,fire,1,
45413,fire,1,
45413,hit,4,1.0
45413,dead,4,1.0
45425,fire,1,
45452,fire,5,
45534,fire,3,
45559,fire,3,
45572,fire,7,
45585,fire,7,
45585,fire,3,
45585,hit,7,3.0
45585,dead,7,3.0
45597,fire,3,
45610,fire,3,
45635,fire,6,
45636,fire,6,
45649,fire,6,
45662,fire,6,
45662,fire,3,
45662,hit,6,3.0
45662,dead,6,3.0
45674,fire,3,
45687,fire,3,
45687,fire,2,
45687,fire,1,
45701,fire,2,
45701,hit,1,2.0
45701,fire,1,
45701,hit,2,1.0
45701,dead,2,1.0
45714,fire,1,
45880,fire,6,
45893,fire,6,
45893,fire,0,
45906,fire,0,
45906,fire,6,
45906,hit,6,0.0
45920,fire,6,
45920,hit,0,6.0
45920,fire,0,
45920,hit,6,0.0
45920,dead,6,0.0
45932,fire,0,
45991,fire,3,
46016,fire,3,
46043,fire,5,
46055,fire,4,
46055,fire,5,
46068,fire,4,
46081,fire,4,
46081,hit,1,4.0
46095,fire,4,
46095,fire,1,
46095,hit,4,1.0
46095,dead,4,1.0
46107,fire,1,
46209,fire,6,
46209,hit,1,6.0
46209,dead,1,6.0
46221,fire,6,
46234,fire,7,
46234,hit,0,7.0
46248,fire,7,
46248,hit,0,7.0
46248,dead,0,7.0
46261,fire,7,
46273,fire,5,
46286,fire,5,
46286,fire,2,
46299,fire,2,
46300,hit,5,2.0
46300,fire,5,
46312,fire,5,
46325,fire,5,
46338,fire,5,
46338,fire,2,
46350,fire,2,
46350,fire,5,
46364,fire,2,
46364,hit,5,2.0
46364,dead,5,2.0
46365,fire,2,
46440,fire,3,
46440,fire,7,
46453,fire,3,
46453,fire,7,
46453,hit,7,3.0
46453,hit,3,7.0
46466,fire,7,
46466,hit,3,7.0
46466,dead,3,7.0
46467,fire,7,
46479,fire,7,
46617,fire,7,
46617,hit,1,7.0
46671,fire,7,
46671,hit,1,7.0
46671,dead,1,7.0
46683,fire,7,
46736,fire,3,
46750,fire,3,
46750,hit,4,3.0
46762,fire,3,
46762,hit,4,3.0
46763,fire,3,
46763,hit,4,3.0
46776,fire,3,
46776,hit,4,3.0
46776,dead,4,3.0
46789,fire,3,
46801,fire,3,
47035,fire,1,
47091,fire,2,
47104,fire,2,
47104,fire,3,
47117,fire,3,
47117,hit,2,3.0
47117,dead,2,3.0
47130,fire,3,
47142,fire,3,
47168,fire,0,
47180,fire,5,
47180,fire,0,
47181,fire,0,
47194,fire,6,
47194,hit,0,6.0
47194,fire,0,
47194,hit,6,0.0
47194,dead,6,0.0
47207,fire,7,
47207,hit,0,7.0
47207,dead,0,7.0
47220,fire,7,
47321,fire,4,
47334,fire,4,
47346,fire,4,
47359,fire,4,
47359,hit,5,4.0
47372,fire,4,
47372,hit,5,4.0
47386,fire,4,
47386,hit,5,4.0
47386,fire,5,
47399,fire,4,
47399,fire,5,
