timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
0,0.0,-408.056427,1562.538574,-88.298729,0.7278220203,0.677793024,0.1042675564,,,,
1,0.0,-407.857727,1562.727539,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
2,0.0,-407.667358,1562.905151,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
3,0.0,-407.489105,1563.071411,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
4,0.0,-407.333435,1563.216553,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
5,0.0,-407.131653,1563.404785,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
6,0.0,-406.966217,1563.559082,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
7,0.0,-406.761932,1563.749512,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
8,0.0,-406.578369,1563.920776,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
9,0.0,-406.421906,1564.066772,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
10,0.0,-406.241211,1564.235352,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
11,0.0,-406.08609,1564.379883,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
12,0.0,-405.913391,1564.541138,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
13,0.0,-405.746002,1564.697266,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
14,0.0,-405.599976,1564.833374,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
15,0.0,-405.467407,1564.956909,-88.298721,0.7272857405,0.6783468776,0.1044076877,,,,
16,0.0,-405.293335,1565.119263,-88.298721,0.7272162802,0.6782820201,0.1053089886,,,,
17,0.0,-405.145691,1565.25708,-88.298721,0.7272122047,0.67827829,0.1053611439,,,,
18,0.0,-405.007324,1565.386108,-88.298721,0.7272122047,0.67827829,0.1053611439,,,,
19,0.0,-404.886108,1565.499146,-88.298721,0.7272122047,0.67827829,0.1053611439,,,,
20,0.0,-404.717041,1565.637207,-88.298721,0.728385389,0.6768755722,0.1062741022,,,,
21,0.0,-404.622131,1565.699829,-88.298721,0.7299889986,0.6751394611,0.1063144859,,,,
22,0.0,-404.514404,1565.651001,-88.298714,0.7388593817,0.6649722182,0.1090814516,,,,
23,0.0,-404.233429,1565.505493,-88.298714,0.761947749,0.6375776866,0.1137115706,,,,
24,0.0,-403.71228,1565.15625,-88.298706,0.8044108551,0.5821282531,0.1185321612,,,,
25,0.0,-403.034454,1564.49646,-88.298721,0.8600992207,0.4961248907,0.1186988765,,,,
26,0.0,-402.300995,1563.268921,-88.298729,0.9247675972,0.3618171313,0.1178696513,,,,
27,0.0,-402.247498,1563.132202,-88.298721,0.9653094485,0.2341079943,0.1156335399,,,,
28,0.0,-402.247498,1563.132202,-88.298721,0.9923044332,0.0570116893,0.1099162366,,,,
29,0.0,-402.247498,1563.132202,-88.298721,0.988806461,-0.1069568509,0.1040289134,,,,
30,0.0,-402.360229,1562.735718,-88.298721,0.95705477,-0.2721504663,0.0999014055,,,,
31,0.0,-402.660431,1561.505005,-88.298683,0.9131661071,-0.3957957132,0.097331466,,,,
