timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
321,0.0,-221.382614,-1111.664185,-107.113098,1.0,0.0,0.0,,,,
322,0.0,-221.142151,-1111.915527,-106.604347,0.9568062229,0.2906917669,-0.00448871,,,,
323,0.0,-220.200653,-1111.665894,-106.642204,0.8520690377,0.5233592138,-0.0085725334,,,,
324,0.0,-219.574921,-1111.247681,-106.67907,0.6867235123,0.7268084674,-0.0126597566,,,,
325,0.0,-219.489319,-1110.979248,-106.685875,0.6178129576,0.7862005025,-0.0139971184,,,,
326,0.0,-219.589462,-1110.864868,-106.678642,0.6178129576,0.7862005025,-0.0139971184,,,,
327,0.0,-219.699341,-1110.708984,-106.676361,0.6178129576,0.7862005025,-0.0139971184,,,,
328,0.0,-219.773636,-1110.487915,-106.71434,0.6178129576,0.7862005025,-0.0139971184,,,,
329,0.0,-219.846558,-1110.300903,-106.754234,0.6178129576,0.7862005025,-0.0139971184,,,,
330,0.0,-219.891876,-1110.1698,-126.00885,0.6178129576,0.7862005025,-0.0139971184,,,,
331,0.0,-219.943649,-1109.933594,-106.860283,0.6178129576,0.7862005025,-0.0139971184,,,,
332,0.0,-220.047577,-1109.845093,-106.865211,0.6178129576,0.7862005025,-0.0139971184,,,,
333,0.0,-220.087555,-1109.605103,-106.95507,0.6178129576,0.7862005025,-0.0139971184,,,,
334,0.0,-219.981262,-1110.96875,-108.298729,0.6178129576,0.7862005025,-0.0139971184,,,,
335,0.0,-219.817383,-1110.760254,-108.298729,0.6178129576,0.7862005025,-0.0139971184,,,,
336,0.0,-219.675201,-1110.579346,-108.298729,0.6178129576,0.7862005025,-0.0139971184,,,,
337,0.0,-219.49556,-1110.350708,-108.298729,0.6178129576,0.7862005025,-0.0139971184,,,,
338,0.0,-214.803757,-1113.745239,-108.298729,0.9961373999,0.087798705,-0.0012914735,,,,
339,0.0,-214.75441,-1113.236084,-108.298729,0.9977023484,0.0558324844,-0.0383765251,,,,
340,0.0,-214.7459335,-1113.0880125,-108.298729,0.9970932888,0.0630495024,-0.0420016192,,,,
341,0.0,-214.737457,-1112.939941,-108.298729,0.9964842293,0.0702665203,-0.0456267133,,,,
342,0.0,-214.729034,-1112.643799,-108.298729,0.9950888476,0.08675388,-0.0476649737,,,,
343,0.0,-214.728973,-1112.360229,-108.298729,0.9930526795,0.1067015948,-0.0496099327,,,,
344,0.0,-214.74852,-1111.851318,-108.298729,0.9875435697,0.1450855109,-0.0608924664,,,,
345,0.0,-214.770401,-1111.567871,-108.298729,0.983253244,0.1710176618,-0.0629763253,,,,
346,0.0,-214.802368,-1111.266357,-108.298729,0.978957094,0.1935048464,-0.0647987847,,,,
347,0.0,-214.837616,-1111.003662,-108.298729,0.9781060742,0.1976466836,-0.0651482625,,,,
348,0.0,-214.884232,-1110.715332,-108.298729,0.9780619245,0.1978651246,-0.0651480186,,,,
349,0.0,-214.944046,-1110.404297,-108.298729,0.977813453,0.1996776087,-0.0633222211,,,,
350,0.0,-215.002075,-1110.143066,-108.298729,0.9771786227,0.2041009594,-0.0588620224,,,,
351,0.0,-215.07515,-1109.852051,-108.298729,0.9768344271,0.2063888196,-0.0565522526,,,,
352,0.0,-215.150696,-1109.583862,-108.298729,0.9768318747,0.2064055204,-0.0565353848,,,,
353,0.0,-215.178787,-1109.490356,-108.298729,0.9768318747,0.2064055204,-0.0565353848,,,,
354,0.0,-215.178787,-1109.490356,-108.298729,0.9768318747,0.2064055204,-0.0565353848,,,,
355,0.0,-215.178787,-1109.490356,-108.298729,0.9768318747,0.2064055204,-0.0565353848,,,,
356,0.0,-215.178787,-1109.490356,-108.298729,0.9768318747,0.2064055204,-0.0565353848,,,,
400,0.0,-141.875031,-1107.695679,-108.298729,0.7119344267,-0.6438934708,0.2802687467,0.1125536941,705.2265244386,1530.0705592129,8.0
401,0.0,-141.799728,-1107.763916,-108.298729,0.7119344267,-0.6438934708,0.2802687467,0.1123324393,705.0975788544,1531.2068813369,8.0
402,0.0,-141.73111,-1107.825928,-108.298729,0.7119344267,-0.6438934708,0.2802687467,0.1119771535,704.3657929313,1531.8982576586,8.0
403,0.0,-138.380417,-1107.507324,-108.298729,0.7119344267,-0.6438934708,0.2802687467,0.1119737698,704.0444857781,1531.2212224868,8.0
404,0.0,-134.501877,-1107.180054,-108.298729,0.7119344267,-0.6438934708,0.2802687467,0.1119940631,703.5954675464,1530.1142326813,8.0
405,0.0,-132.019531,-1107.277954,-108.298729,0.7119344267,-0.6438934708,0.2802687467,0.1120184148,703.1918134986,1529.0800348448,8.0
406,0.0,-128.115555,-1107.608521,-108.298729,0.7119344267,-0.6438934708,0.2802687467,0.1119678068,702.2446264552,1527.3449779614,8.0
407,0.0,-125.389519,-1107.719482,-108.298729,0.709967463,-0.6460616165,0.2802687802,0.11147523,700.1382960241,1525.9253996108,8.0
408,0.0,-121.428452,-1108.310425,-108.298729,0.696139055,-0.6609386239,0.2802687132,0.1082885235,689.5360418923,1523.4854337659,8.0
409,0.0,-117.89093,-1109.267212,-108.298729,0.672387239,-0.6850874482,0.2802687802,0.1038975206,675.0532621348,1520.9136072359,8.0
410,0.0,-115.505348,-1110.219727,-108.298729,0.6442015389,-0.7113997139,0.280917825,0.1006854532,664.1718855844,1518.7933123722,8.0
411,0.0,-112.35775,-1111.956787,-108.298729,0.5840880122,-0.7608540134,0.2827408076,0.0991011004,657.7967048673,1515.5593410119,8.0
412,0.0,-109.620361,-1114.116089,-108.298729,0.493662736,-0.8223089069,0.2830285582,0.106643498,679.3141867191,1511.7754757979,8.0
413,0.0,-108.058403,-1115.489136,-108.298729,0.4383522372,-0.8526553398,0.2842994683,0.1172277152,709.099310826,1509.3606192083,8.0
414,0.0,-105.855553,-1117.872559,-108.298729,0.3329007137,-0.897699572,0.2886392093,0.1478076238,787.7553697498,1505.5663809388,8.0
415,0.0,-104.198227,-1119.794189,-108.298729,0.2373100032,-0.9268370392,0.2909588719,,,,
416,0.0,-102.421738,-1121.450073,-108.298729,0.1662876733,-0.9420702518,0.2912937529,,,,
417,0.0,-101.203339,-1122.509399,-108.298729,0.1224985676,-0.949103043,0.2901680801,,,,
418,0.0,-99.370689,-1123.881958,-108.298729,0.0796801398,-0.9554853575,0.2840753543,,,,
419,0.0,-97.451584,-1125.02832,-108.298729,0.0706491493,-0.9569994556,0.2813551843,,,,
420,0.0,-95.866631,-1125.926636,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
421,0.0,-94.305801,-1126.814941,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
422,0.0,-92.93026,-1127.601196,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
423,0.0,-91.495667,-1128.426025,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
424,0.0,-90.171539,-1129.191528,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
425,0.0,-89.202293,-1129.755981,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
426,0.0,-88.42234,-1130.212036,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
427,0.0,-87.383148,-1130.824219,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
428,0.0,-86.578613,-1131.30127,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
429,0.0,-85.825134,-1131.753174,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
430,0.0,-85.238205,-1132.109131,-108.298729,0.0703211487,-0.9570724726,0.281188937,,,,
502,0.0,-86.186539,-1131.694946,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
503,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
504,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
505,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
506,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
507,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
508,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
509,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
510,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
511,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
512,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
513,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
514,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
515,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
516,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
517,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
518,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
519,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
520,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
521,0.0,-86.187904,-1131.618042,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
522,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
523,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
524,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
525,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
526,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
527,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
528,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
529,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
530,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
531,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
532,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
533,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
534,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
535,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
536,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
537,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
538,0.0,-86.187904,-1131.618164,-108.298729,0.0169041635,-0.9581443699,0.2857859615,,,,
