timestamp,is_bot_0,loc_x_0,loc_y_0,loc_z_0,s_x_0,s_y_0,s_z_0,d_a_0,d_p_0,d_e_0,tar_0,is_bot_1,loc_x_1,loc_y_1,loc_z_1,s_x_1,s_y_1,s_z_1,d_a_1,d_p_1,d_e_1,tar_1,is_bot_2,loc_x_2,loc_y_2,loc_z_2,s_x_2,s_y_2,s_z_2,d_a_2,d_p_2,d_e_2,tar_2,is_bot_3,loc_x_3,loc_y_3,loc_z_3,s_x_3,s_y_3,s_z_3,d_a_3,d_p_3,d_e_3,tar_3,is_bot_4,loc_x_4,loc_y_4,loc_z_4,s_x_4,s_y_4,s_z_4,d_a_4,d_p_4,d_e_4,tar_4,is_bot_5,loc_x_5,loc_y_5,loc_z_5,s_x_5,s_y_5,s_z_5,d_a_5,d_p_5,d_e_5,tar_5,is_bot_6,loc_x_6,loc_y_6,loc_z_6,s_x_6,s_y_6,s_z_6,d_a_6,d_p_6,d_e_6,tar_6,is_bot_7,loc_x_7,loc_y_7,loc_z_7,s_x_7,s_y_7,s_z_7,d_a_7,d_p_7,d_e_7,tar_7
1638533625618.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1537.967773,127.161301,1676.701294,0.8941886473,0.4185220085,0.1589527961,,,,,,,,,,,,,,,,0.0,657.726746,1498.353882,1766.347534,0.9867403361,-0.0160838587,0.1615079522,,,,,,,,,,,,,,,,0.0,-517.328857,1276.114746,1749.27063,1.0,0.0,0.0,0.0175194295966516,222.8942669075447,1196.008998445223,5.0
1638533625623.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1537.967773,127.161301,1676.701294,0.8941886473,0.4185220085,0.1589527961,,,,,,,,,,,,,,,,0.0,657.726746,1498.353882,1766.347534,0.9867403361,-0.0160838587,0.1615079522,,,,,,,,,,,,,,,,0.0,-517.328857,1276.114746,1749.27063,1.0,0.0,0.0,0.0175194295966516,222.8942669075447,1196.008998445223,5.0
1638533625626.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1537.967773,127.161301,1676.701294,0.8941886473,0.4185220085,0.1589527961,,,,,,,,,,,,,,,,0.0,657.726746,1498.353882,1766.347534,0.9867403361,-0.0160838587,0.1615079522,,,,,,,,,,,,,,,,0.0,-517.328857,1276.114746,1749.27063,1.0,0.0,0.0,0.0175194295966516,222.8942669075447,1196.008998445223,5.0
1638533625665.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1537.967773,127.161301,1676.701294,0.8941886473,0.4185220085,0.1589527961,,,,,,,,,,,,,,,,0.0,657.726746,1498.353882,1766.347534,0.9867403361,-0.0160838587,0.1615079522,,,,,,,,,,,,,,,,0.0,-517.328857,1276.114746,1749.27063,1.0,0.0,0.0,0.0175194295966516,222.8942669075447,1196.008998445223,5.0
1638533625668.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1537.967773,127.161301,1676.701294,0.8941886473,0.4185220085,0.1589527961,,,,,,,,,,,,,,,,0.0,657.726746,1498.353882,1766.347534,0.9867403361,-0.0160838587,0.1615079522,,,,,,,,,,,,,,,,0.0,-517.328857,1276.114746,1749.27063,1.0,0.0,0.0,0.0175194295966516,222.8942669075447,1196.008998445223,5.0
1638533625670.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1537.967773,127.161301,1676.701294,0.8941886473,0.4185220085,0.1589527961,,,,,,,,,,,,,,,,0.0,657.726746,1498.353882,1766.347534,0.9867403361,-0.0160838587,0.1615079522,,,,,,,,,,,,,,,,0.0,-517.328857,1276.114746,1749.27063,1.0,0.0,0.0,0.0175194295966516,222.8942669075447,1196.008998445223,5.0
1638533625683.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1537.967773,127.161301,1676.701294,0.8941886473,0.4185220085,0.1589527961,,,,,,,,,,,,,,,,0.0,658.43457,1494.137207,1765.701294,0.9867403361,-0.0160838587,0.1615079522,,,,,,,,,,,,,,,,0.0,-516.56543,1269.137207,1750.701904,1.0,0.0,0.0,0.0179219927009579,225.4994050998186,1196.4426361929652,5.0
1638533625686.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1537.967773,127.161301,1676.701294,0.8941886473,0.4185220085,0.1589527961,,,,,,,,,,,,,,,,0.0,658.43457,1494.137207,1765.701294,0.9867403361,-0.0160838587,0.1615079522,,,,,,,,,,,,,,,,0.0,-516.56543,1269.137207,1750.701904,1.0,0.0,0.0,0.0179219927009579,225.4994050998186,1196.4426361929652,5.0
1638533625687.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1537.967773,127.161301,1676.701294,0.8941886473,0.4185220085,0.1589527961,,,,,,,,,,,,,,,,0.0,658.43457,1494.137207,1765.701294,0.9867403361,-0.0160838587,0.1615079522,,,,,,,,,,,,,,,,0.0,-516.56543,1269.137207,1750.701904,1.0,0.0,0.0,0.0179219927009579,225.4994050998186,1196.4426361929652,5.0
1638533625699.1917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1537.967773,127.161301,1676.701294,0.8941886473,0.4185220085,0.1589527961,,,,,,,,,,,,,,,,0.0,658.43457,1494.137207,1765.701294,0.9867403361,-0.0160838587,0.1615079522,,,,,,,,,,,,,,,,0.0,-516.56543,1269.137207,1750.701904,1.0,0.0,0.0,0.0179219927009579,225.4994050998186,1196.4426361929652,5.0
