timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
1290,0.0,-408.688873,-911.445496,-134.880432,1.0,0.0,0.0,,,,
1291,0.0,-409.887115,-911.582703,-134.429367,1.0,0.0,0.0,,,,
1292,0.0,-409.881866,-911.602844,-134.422821,1.0,0.0,0.0,,,,
1293,0.0,-409.838165,-911.681519,-134.399429,1.0,0.0,0.0,,,,
1294,0.0,-409.782898,-911.735107,-134.390762,1.0,0.0,0.0,,,,
1295,0.0,-409.710663,-911.778442,-134.395187,1.0,0.0,0.0,,,,
1296,0.0,-409.564209,-911.838989,-134.413742,1.0,0.0,0.0,,,,
1297,0.0,-409.465363,-911.864685,-134.42955,1.0,0.0,0.0,,,,
1298,0.0,-409.294128,-911.887756,-134.464905,1.0,0.0,0.0,,,,
1299,0.0,-408.583221,-911.350464,-134.913223,1.0,0.0,0.0,,,,
1300,0.0,-408.911591,-911.889038,-134.572372,1.0,0.0,0.0,,,,
1301,0.0,-408.679077,-911.86377,-134.648712,1.0,0.0,0.0,,,,
1302,0.0,-408.551025,-911.83728,-134.694565,1.0,0.0,0.0,,,,
1303,0.0,-408.298248,-911.786499,-134.791763,1.0,0.0,0.0,,,,
1304,0.0,-408.043549,-911.71106,-134.898651,1.0,0.0,0.0,,,,
1311,0.0,-407.171021,-911.340576,-135.489594,1.0,0.0,0.0,,,,
1312,0.0,-407.070526,-911.315002,-135.611099,1.0,0.0,0.0,,,,
1313,0.0,-406.993652,-911.293701,-135.709808,1.0,0.0,0.0,,,,
1314,0.0,-406.90451,-911.264404,-135.830856,0.999999548,0.0009507854,0.0,,,,
1315,0.0,-406.831909,-911.238342,-135.930405,0.9999995404,0.0009587441,0.0,,,,
1316,0.0,-406.746826,-911.204163,-136.052185,0.9999995404,0.0009587441,0.0,,,,
1317,0.0,-406.677887,-911.178589,-136.15033,0.9999995404,0.0009587441,0.0,,,,
1318,0.0,-406.5961,-911.142456,-136.270905,0.9999995404,0.0009587441,0.0,,,,
1319,0.0,-406.514374,-911.105896,-136.388489,0.9999995404,0.0009587441,0.0,,,,
1320,0.0,-406.45993,-911.083191,-136.466202,0.9999995404,0.0009587441,0.0,,,,
1321,0.0,-406.423004,-911.057861,-136.539749,0.9999995404,0.0009587441,0.0,,,,
1322,0.0,-406.419891,-911.05127,-136.610062,0.9999982765,0.0018566104,0.0,,,,
1323,0.0,-406.518768,-911.051208,-136.594437,0.9999507932,0.0095853272,-0.0025559097,,,,
1324,0.0,-406.624573,-911.054321,-136.574127,0.9997549849,0.018698539,-0.0118463023,,,,
1325,0.0,-406.763062,-911.057373,-136.53508,0.9988862762,0.0348342425,-0.0318242476,,,,
1326,0.0,-406.868195,-911.057495,-136.497452,0.9972316377,0.0505679702,-0.0545155124,,,,
1327,0.0,-407.262024,-911.086182,-136.318893,0.9940235246,0.0617902404,-0.0899955485,,,,
1328,0.0,-407.471527,-911.104065,-136.221222,0.9931094975,0.0635809269,-0.0984428343,,,,
