timestamp,is_bot_0,loc_x_0,loc_y_0,loc_z_0,s_x_0,s_y_0,s_z_0,d_a_0,d_p_0,d_e_0,tar_0,is_bot_1,loc_x_1,loc_y_1,loc_z_1,s_x_1,s_y_1,s_z_1,d_a_1,d_p_1,d_e_1,tar_1,is_bot_2,loc_x_2,loc_y_2,loc_z_2,s_x_2,s_y_2,s_z_2,d_a_2,d_p_2,d_e_2,tar_2,is_bot_3,loc_x_3,loc_y_3,loc_z_3,s_x_3,s_y_3,s_z_3,d_a_3,d_p_3,d_e_3,tar_3,is_bot_4,loc_x_4,loc_y_4,loc_z_4,s_x_4,s_y_4,s_z_4,d_a_4,d_p_4,d_e_4,tar_4,is_bot_5,loc_x_5,loc_y_5,loc_z_5,s_x_5,s_y_5,s_z_5,d_a_5,d_p_5,d_e_5,tar_5,is_bot_6,loc_x_6,loc_y_6,loc_z_6,s_x_6,s_y_6,s_z_6,d_a_6,d_p_6,d_e_6,tar_6,is_bot_7,loc_x_7,loc_y_7,loc_z_7,s_x_7,s_y_7,s_z_7,d_a_7,d_p_7,d_e_7,tar_7
1640777374949.9617,,,,,,,,,,,,,,,,,,,,,,,0.0,-608.160706,2169.180176,-56.651203,0.5528074633,-0.8321621371,0.0437045305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640777374950.9617,,,,,,,,,,,,,,,,,,,,,,,0.0,-608.160706,2169.180176,-56.651203,0.5528074633,-0.8321621371,0.0437045305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640777374951.9617,,,,,,,,,,,,,,,,,,,,,,,0.0,-608.160706,2169.180176,-56.651203,0.5528074633,-0.8321621371,0.0437045305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640777374952.9617,,,,,,,,,,,,,,,,,,,,,,,0.0,-608.160706,2169.180176,-56.651203,0.5528074633,-0.8321621371,0.0437045305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640777374959.9617,,,,,,,,,,,,,,,,,,,,,,,0.0,-608.160706,2169.180176,-56.651203,0.5528074633,-0.8321621371,0.0437045305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640777374967.9617,,,,,,,,,,,,,,,,,,,,,,,0.0,-608.160706,2169.180176,-56.651203,0.5528074633,-0.8321621371,0.0437045305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640777374986.9617,0.0,-808.091797,-803.297363,277.135406,0.9870600854,-0.1208776949,0.1053611439,,,,,,,,,,,,,,,,0.0,-324.35733,1258.106812,-47.855721,0.527781972,-0.8470512652,0.0628517641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640777375013.9617,0.0,-808.091797,-803.297363,277.135406,0.9870600854,-0.1208776949,0.1053611439,,,,,,,,,,,,,,,,0.0,-325.998444,1255.244019,-48.295082,0.527781972,-0.8470512652,0.0628517641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640777375014.9617,0.0,-808.091797,-803.297363,277.135406,0.9870600854,-0.1208776949,0.1053611439,,,,,,,,,,,,,,,,0.0,-325.998444,1255.244019,-48.295082,0.5278104555,-0.847096979,0.0619905735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640777375018.9617,0.0,-808.091797,-803.297363,277.135406,0.9870600854,-0.1208776949,0.1053611439,,,,,,,,,,,,,,,,0.0,-325.998444,1255.244019,-48.295082,0.527781972,-0.8470512652,0.0628517641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
