timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
0,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
1,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
2,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
3,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
4,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
5,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
6,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
7,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
8,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
9,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
10,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
11,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
12,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
13,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
14,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
15,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
16,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
17,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
18,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
19,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
20,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
21,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
22,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
23,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
24,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
25,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
26,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
27,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
28,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
29,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
30,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
31,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
32,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
33,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
34,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
35,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
36,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
37,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
38,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
39,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
40,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
41,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
42,0.0,299.552612,-433.111084,-3.947458,0.5406913824,-0.8248600357,0.1651022426,,,,
