timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
0,0.0,1191.885498,2913.671875,191.907013,-0.9438488605,-0.0833765225,0.319683725,0.1254197824,422.5967013713,871.5475099621,8.0
1,0.0,1191.907227,2913.688965,191.931732,-0.9438488605,-0.0833765225,0.319683725,0.1254322575,422.6316544847,871.5791508896,8.0
2,0.0,1191.95752,2913.667236,191.971359,-0.9438488605,-0.0833765225,0.319683725,0.125429287,422.6372826836,871.6003879793,8.0
3,0.0,1192.008423,2913.644287,192.011475,-0.9438488605,-0.0833765225,0.319683725,0.1258763075,423.221602355,871.3581635106,8.0
4,0.0,1192.085327,2913.581055,192.074432,-0.9438488605,-0.0833765225,0.319683725,0.125907753,423.2221681784,871.2578199642,8.0
5,0.0,1192.140991,2913.531738,192.119232,-0.9438488605,-0.0833765225,0.319683725,0.125920645,423.2325630425,871.2376129071,8.0
6,0.0,1192.150635,2913.493164,192.13176,-0.9438488605,-0.0833765225,0.319683725,0.1259155535,423.2164719916,871.2209191773,8.0
7,0.0,1192.176636,2913.369873,192.16713,-0.9438488605,-0.0833765225,0.319683725,0.125880161,423.1086397132,871.1131500367,8.0
8,0.0,1192.164673,2913.301514,192.183487,-0.9438488605,-0.0833765225,0.319683725,0.1258614433,423.0192312204,870.9894809811,8.0
9,0.0,1192.1427,2913.23291,192.19754,-0.9438488605,-0.0833765225,0.319683725,0.1258386973,422.9131125411,870.8443945452,8.0
10,0.0,1192.087402,2913.150391,192.228683,-0.9438488605,-0.0833765225,0.319683725,0.1258282389,422.7726072322,870.5888209489,8.0
11,0.0,1192.0534055,2913.1252445,192.2427365,-0.9438488605,-0.0833765225,0.319683725,0.1258326247,422.7328071175,870.492712698,8.0
12,0.0,1192.019409,2913.100098,192.25679,-0.9438488605,-0.0833765225,0.319683725,0.1258370106,422.6930070028,870.3966044472,8.0
13,0.0,1191.896851,2913.054932,192.291962,-0.9438488605,-0.0833765225,0.319683725,0.1258668422,422.6222371561,870.1546674578,8.0
14,0.0,1191.8618165,2913.055176,192.302414,-0.9438488605,-0.0833765225,0.319683725,0.1258783349,422.6117983878,870.0961235025,8.0
15,0.0,1191.771118,2913.056641,192.329987,-0.9438488605,-0.0833765225,0.319683725,0.1259061293,422.5817108169,869.9445875518,8.0
16,0.0,1191.711548,2913.072266,192.367844,-0.9438488605,-0.0833765225,0.319683725,0.1259341324,422.5823006049,869.8555733127,8.0
17,0.0,1191.676758,2913.078125,192.38736,-0.9438488605,-0.0833765225,0.319683725,0.1259500323,422.5871394272,869.8143159842,8.0
18,0.0,1191.655518,2913.087402,192.411789,-0.9438488605,-0.0833765225,0.319683725,0.1259671279,422.6030465933,869.7919977148,8.0
19,0.0,1191.635376,2913.0979,192.438187,-0.9438488605,-0.0833765225,0.319683725,0.1259821646,422.6209907483,869.7805081083,8.0
20,0.0,1191.635254,2913.106934,192.447723,-0.9438488605,-0.0833765225,0.319683725,0.1259828914,422.6298767416,869.7964559439,8.0
21,0.0,1191.644531,2913.13623,192.469635,-0.9438488605,-0.0833765225,0.319683725,0.1259672366,422.6314971544,869.8502036665,8.0
22,0.0,1191.661987,2913.154541,192.461975,-0.9438488605,-0.0833765225,0.319683725,0.1259408404,422.6150925868,869.9014626057,8.0
23,0.0,1191.685669,2913.178711,192.452454,-0.9438488605,-0.0833765225,0.319683725,0.1258891244,422.5716409999,869.9786625759,8.0
24,0.0,1191.71106,2913.200439,192.434845,-0.9438488605,-0.0833765225,0.319683725,0.1258236666,422.5099742077,870.0627443147,8.0
25,0.0,1191.734741,2913.21875,192.415024,-0.9438488605,-0.0833765225,0.319683725,0.1257548555,422.4416893378,870.1441250158,8.0
26,0.0,1191.760376,2913.237549,192.396362,-0.9438488605,-0.0833765225,0.319683725,0.1256487425,422.3314287949,870.2596295662,8.0
27,0.0,1191.787964,2913.253174,192.38533,-0.9438488605,-0.0833765225,0.319683725,0.1255580037,422.2417479837,870.3681031976,8.0
28,0.0,1191.809692,2913.265625,192.378113,-0.9438488605,-0.0833765225,0.319683725,0.125463634,422.1457305389,870.4754655149,8.0
29,0.0,1191.833618,2913.284668,192.374954,-0.9438488605,-0.0833765225,0.319683725,0.1253737756,422.0619186418,870.5936046148,8.0
30,0.0,1191.858643,2913.30127,192.372406,-0.9438488605,-0.0833765225,0.319683725,0.1252698638,421.96362668,870.7276451719,8.0
