timestamp,is_bot_0,loc_x_0,loc_y_0,loc_z_0,s_x_0,s_y_0,s_z_0,d_a_0,d_p_0,d_e_0,tar_0,is_bot_1,loc_x_1,loc_y_1,loc_z_1,s_x_1,s_y_1,s_z_1,d_a_1,d_p_1,d_e_1,tar_1,is_bot_2,loc_x_2,loc_y_2,loc_z_2,s_x_2,s_y_2,s_z_2,d_a_2,d_p_2,d_e_2,tar_2,is_bot_3,loc_x_3,loc_y_3,loc_z_3,s_x_3,s_y_3,s_z_3,d_a_3,d_p_3,d_e_3,tar_3,is_bot_4,loc_x_4,loc_y_4,loc_z_4,s_x_4,s_y_4,s_z_4,d_a_4,d_p_4,d_e_4,tar_4,is_bot_5,loc_x_5,loc_y_5,loc_z_5,s_x_5,s_y_5,s_z_5,d_a_5,d_p_5,d_e_5,tar_5,is_bot_6,loc_x_6,loc_y_6,loc_z_6,s_x_6,s_y_6,s_z_6,d_a_6,d_p_6,d_e_6,tar_6,is_bot_7,loc_x_7,loc_y_7,loc_z_7,s_x_7,s_y_7,s_z_7,d_a_7,d_p_7,d_e_7,tar_7
1638531161489.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161492.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161494.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161496.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161498.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161500.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161509.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161519.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161605.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161612.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161614.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161616.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161618.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161625.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161657.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161658.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161704.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161706.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161708.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638531161846.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-319.307404,-76.789581,285.805359,-0.3714175153,0.8759438471,0.3078496483,,,,,,,,,,,,,,,,0.0,-317.911346,-80.867599,283.359222,0.8594288339,-0.5106521443,0.0248287537,,,,,,,,,,,,,,,,0.0,566.999329,684.278137,158.52446,-0.0,-1.0,0.0,,,,
1638531161850.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-319.307404,-76.789581,285.805359,0.282575154,0.9238674311,0.2581089928,,,,,,,,,,,,,,,,0.0,-317.911346,-80.867599,283.359222,0.8594288339,-0.5106521443,0.0248287537,,,,,,,,,,,,,,,,0.0,566.999329,684.278137,158.52446,-0.0,-1.0,0.0,,,,
1638531161853.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-319.307404,-76.789581,285.805359,0.282575154,0.9238674311,0.2581089928,,,,,,,,,,,,,,,,0.0,-317.911346,-80.867599,283.359222,0.8594288339,-0.5106521443,0.0248287537,,,,,,,,,,,,,,,,0.0,566.999329,684.278137,158.52446,-0.0,-1.0,0.0,,,,
1638531161855.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-319.307404,-76.789581,285.805359,0.282575154,0.9238674311,0.2581089928,,,,,,,,,,,,,,,,0.0,-317.911346,-80.867599,283.359222,0.8594288339,-0.5106521443,0.0248287537,,,,,,,,,,,,,,,,0.0,566.999329,684.278137,158.52446,-0.0,-1.0,0.0,,,,
1638531161858.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-319.307404,-76.789581,285.805359,0.282575154,0.9238674311,0.2581089928,,,,,,,,,,,,,,,,0.0,-317.911346,-80.867599,283.359222,0.8594288339,-0.5106521443,0.0248287537,,,,,,,,,,,,,,,,0.0,566.999329,684.278137,158.52446,-0.0,-1.0,0.0,,,,
1638531161861.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-319.307404,-76.789581,285.805359,0.615673734,0.7482968339,0.2469771279,0.0777771976558692,454.3799988020573,1175.1442990514438,7.0,,,,,,,,,,,,0.0,-317.911346,-80.867599,283.359222,0.8594288339,-0.5106521443,0.0248287537,,,,,,,,,,,,,,,,0.0,566.999329,684.278137,158.52446,-0.0,-1.0,0.0,,,,
1638531161866.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-319.307404,-76.789581,285.805359,0.615673734,0.7482968339,0.2469771279,0.0777771976558692,454.3799988020573,1175.1442990514438,7.0,,,,,,,,,,,,0.0,-317.911346,-80.867599,283.359222,0.8594288339,-0.5106521443,0.0248287537,,,,,,,,,,,,,,,,0.0,566.999329,684.278137,158.52446,-0.0,-1.0,0.0,,,,
1638531161869.825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-319.307404,-76.789581,285.805359,0.615673734,0.7482968339,0.2469771279,0.0777771976558692,454.3799988020573,1175.1442990514438,7.0,,,,,,,,,,,,0.0,-317.911346,-80.867599,283.359222,0.8594288339,-0.5106521443,0.0248287537,,,,,,,,,,,,,,,,0.0,566.999329,684.278137,158.52446,-0.0,-1.0,0.0,,,,
