timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
0,0.0,-1091.670044,563.811951,-18.162476,1.0,0.0,0.0,,,,
1,0.0,-1091.771851,563.759155,-18.208258,1.0,0.0,0.0,,,,
2,0.0,-1091.832886,563.720825,-18.226271,1.0,0.0,0.0,,,,
3,0.0,-1091.969849,563.636841,-18.266325,1.0,0.0,0.0,,,,
4,0.0,-1092.06311,563.565613,-18.281445,1.0,0.0,0.0,,,,
5,0.0,-1092.145996,563.504822,-18.302158,1.0,0.0,0.0,,,,
6,0.0,-1092.280762,563.386108,-18.303411,1.0,0.0,0.0,,,,
7,0.0,-1092.393433,563.288879,-18.290234,1.0,0.0,0.0,,,,
8,0.0,-1092.437378,563.248474,-18.281288,1.0,0.0,0.0,,,,
9,0.0,-1092.585327,563.115234,-18.206181,1.0,0.0,0.0,,,,
10,0.0,-1092.621216,563.078674,-18.178558,1.0,0.0,0.0,,,,
11,0.0,-1092.687866,563.003906,-18.11405,1.0,0.0,0.0,,,,
12,0.0,-1092.752319,562.911255,-18.025726,1.0,0.0,0.0,,,,
13,0.0,-1092.772583,562.865662,-17.979176,1.0,0.0,0.0,,,,
14,0.0,-1092.781006,562.808594,-17.91655,1.0,0.0,0.0,,,,
15,0.0,-1092.770142,562.753784,-17.855177,1.0,0.0,0.0,,,,
16,0.0,-1092.740234,562.716125,-17.809732,1.0,0.0,0.0,,,,
17,0.0,-1092.707886,562.691162,-17.770317,1.0,0.0,0.0,,,,
18,0.0,-1092.699951,562.687683,-17.763714,1.0,0.0,0.0,,,,
19,0.0,-1092.647827,562.669556,-17.725454,1.0,0.0,0.0,,,,
20,0.0,-1092.61145,562.673889,-17.703568,1.0,0.0,0.0,,,,
21,0.0,-1092.60022,562.67865,-17.697138,1.0,0.0,0.0,,,,
22,0.0,-1092.585571,562.69574,-17.688213,1.0,0.0,0.0,,,,
23,0.0,-1092.57959,562.71582,-17.68243,1.0,0.0,0.0,,,,
24,0.0,-1092.573608,562.737061,-17.676117,1.0,0.0,0.0,,,,
25,0.0,-1092.563232,562.764343,-17.662561,1.0,0.0,0.0,,,,
26,0.0,-1092.559204,562.77417,-17.657669,1.0,0.0,0.0,,,,
27,0.0,-1092.549805,562.809937,-17.639748,1.0,0.0,0.0,,,,
28,0.0,-1092.545532,562.835205,-17.6271,1.0,0.0,0.0,,,,
29,0.0,-1092.540894,562.863342,-17.612986,1.0,0.0,0.0,,,,
30,0.0,-1092.53833,562.884521,-17.601791,1.0,0.0,0.0,,,,
31,0.0,-1092.533691,562.923401,-17.581251,1.0,0.0,0.0,,,,
32,0.0,-1092.53064,562.944641,-17.569677,1.0,0.0,0.0,,,,
33,0.0,-1092.523804,562.983887,-17.546741,1.0,0.0,0.0,,,,
34,0.0,-1092.518311,563.016113,-17.528088,1.0,0.0,0.0,,,,
35,0.0,-1092.521118,563.040344,-17.514523,1.0,0.0,0.0,,,,
36,0.0,-1092.526855,563.087219,-17.488327,1.0,0.0,0.0,,,,
37,0.0,-1092.529846,563.10025,-17.481056,1.0,0.0,0.0,,,,
38,0.0,-1092.538086,563.136108,-17.461161,1.0,0.0,0.0,,,,
39,0.0,-1092.544312,563.16571,-17.445366,1.0,0.0,0.0,,,,
40,0.0,-1092.547607,563.182983,-17.436375,1.0,0.0,0.0,,,,
41,0.0,-1092.553101,563.201843,-17.426723,1.0,0.0,0.0,,,,
42,0.0,-1092.569946,563.215698,-17.420792,1.0,0.0,0.0,,,,
43,0.0,-1092.585449,563.228394,-17.415342,1.0,0.0,0.0,,,,
