timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
220,0.0,-872.644165,2213.32373,-20.281593,1.0,0.0,0.0,0.0013960734,92.075309056,1743.1136294844,1.0
221,0.0,-872.59869375,2213.268005,-20.2699625,1.0,0.0,0.0,0.0013865153,91.7546401548,1743.0463248008,1.0
222,0.0,-872.5532225,2213.21228,-20.258332,1.0,0.0,0.0,0.0013769572,91.4339712537,1742.9790201171,1.0
223,0.0,-872.50775125,2213.156555,-20.2467015,1.0,0.0,0.0,0.0013673992,91.1133023525,1742.9117154335,1.0
224,0.0,-872.46228,2213.10083,-20.235071,1.0,0.0,0.0,0.0013578411,90.7926334514,1742.8444107499,1.0
225,0.0,-871.536011,2212.922852,-22.068579,1.0,0.0,0.0,0.0013771498,91.3869269059,1741.9193919817,1.0
226,0.0,-871.727356,2212.913574,-22.008923,1.0,0.0,0.0,0.0013799426,91.4853071255,1742.0303668846,1.0
227,0.0,-871.630859,2212.910156,-22.037045,1.0,0.0,0.0,0.0013785333,91.4350790755,1741.9630600754,1.0
228,0.0,-871.528137,2212.911621,-22.068558,1.0,0.0,0.0,0.0013770069,91.3810826326,1741.8983010406,1.0
229,0.0,-871.248779,2212.931396,-22.1626,1.0,0.0,0.0,0.0013741843,91.279210426,1741.741251475,1.0
230,0.0,-871.083984,2212.955566,-22.222088,1.0,0.0,0.0,0.0013726017,91.2227198946,1741.6658205034,1.0
231,0.0,-870.818054,2212.996582,-22.327761,1.0,0.0,0.0,0.0013708396,91.1583739982,1741.5547502972,1.0
232,0.0,-870.577148,2213.048584,-22.430079,1.0,0.0,0.0,0.0013697059,91.1166893786,1741.4781469641,1.0
233,0.0,-870.302673,2213.098389,-22.552135,1.0,0.0,0.0,0.0013693667,91.1009622655,1741.3930896698,1.0
234,0.0,-870.302673,2213.098389,-22.552135,1.0,0.0,0.0,0.0013693669,91.1009681335,1741.3930899768,1.0
235,0.0,-870.15741,2213.136475,-22.621132,1.0,0.0,0.0,0.001390295,91.7585290004,1740.7201636098,1.0
236,0.0,-870.001648,2213.168457,-22.697449,1.0,0.0,0.0,0.0013930184,91.8466128318,1740.6883608352,1.0
237,0.0,-869.616516,2213.318848,-23.092712,1.0,0.0,0.0,0.0013992728,92.0368782668,1740.3943314831,1.0
238,0.0,-869.430542,2213.331055,-23.319855,1.0,0.0,0.0,0.0014096823,92.3782913182,1740.3933426757,1.0
239,0.0,-869.258728,2213.343506,-23.552929,1.0,0.0,0.0,0.0014345262,93.2343392942,1741.2553833865,1.0
