timestamp,is_bot_0,loc_x_0,loc_y_0,loc_z_0,s_x_0,s_y_0,s_z_0,d_a_0,d_p_0,d_e_0,tar_0,is_bot_1,loc_x_1,loc_y_1,loc_z_1,s_x_1,s_y_1,s_z_1,d_a_1,d_p_1,d_e_1,tar_1,is_bot_2,loc_x_2,loc_y_2,loc_z_2,s_x_2,s_y_2,s_z_2,d_a_2,d_p_2,d_e_2,tar_2,is_bot_3,loc_x_3,loc_y_3,loc_z_3,s_x_3,s_y_3,s_z_3,d_a_3,d_p_3,d_e_3,tar_3,is_bot_4,loc_x_4,loc_y_4,loc_z_4,s_x_4,s_y_4,s_z_4,d_a_4,d_p_4,d_e_4,tar_4,is_bot_5,loc_x_5,loc_y_5,loc_z_5,s_x_5,s_y_5,s_z_5,d_a_5,d_p_5,d_e_5,tar_5,is_bot_6,loc_x_6,loc_y_6,loc_z_6,s_x_6,s_y_6,s_z_6,d_a_6,d_p_6,d_e_6,tar_6,is_bot_7,loc_x_7,loc_y_7,loc_z_7,s_x_7,s_y_7,s_z_7,d_a_7,d_p_7,d_e_7,tar_7
1638535051065.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1039.849609,-1497.484863,-261.911804,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.759766,-273.793793,-263.067352,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051066.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1039.849609,-1497.484863,-261.911804,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.759766,-273.793793,-263.067352,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051067.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1039.849609,-1497.484863,-261.911804,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.759766,-273.793793,-263.067352,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051068.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1039.849609,-1497.484863,-261.911804,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.759766,-273.793793,-263.067352,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051080.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.833374,-273.816711,-263.048218,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051090.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.843262,-273.818939,-263.046265,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051101.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.858398,-273.825012,-263.042053,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051121.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.870605,-273.829803,-263.038727,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051136.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.87854,-273.831879,-263.037109,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051157.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.898682,-273.835999,-263.033661,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051172.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.917725,-273.84082,-263.028198,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051186.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.928467,-273.845032,-263.021423,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051207.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.944702,-273.851471,-263.011047,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051220.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.957397,-273.85611,-263.004333,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051235.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.967407,-273.859772,-262.999054,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051250.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.979004,-273.863892,-262.993073,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051270.2922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1047.484619,-1497.586792,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1254.994263,-273.864777,-262.984558,0.9970899163,0.0679773237,-0.0345077144,,,,
1638535051286.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0348374550343275,179.7666265068338,687.0472710124575,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.635498,-275.862427,-263.021454,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051300.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.034903135506865,179.80544808999358,686.5602315530382,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.805176,-276.370636,-263.247101,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051307.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0349019075876817,179.8052521890145,686.5713461917599,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.797974,-276.359039,-263.240997,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051321.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0348994327299387,179.80468693473352,686.593098711564,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.784424,-276.336334,-263.229126,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051336.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0348966331440194,179.8026770766249,686.6124750170313,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.775757,-276.31601,-263.218597,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051349.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0348947306807678,179.80109726689687,686.6248264903174,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.771118,-276.30304,-263.212006,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051361.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0348896108304576,179.79674364785544,686.6576824380415,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.758911,-276.268524,-263.194366,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051376.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0348841659813404,179.7913865119562,686.6898561382512,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.748047,-276.234619,-263.176392,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051387.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0348809738469343,179.78790345010867,686.7074151962612,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.742798,-276.216064,-263.16629,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051398.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0348817101476276,179.78875545752143,686.703550367525,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.743774,-276.220154,-263.168518,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051415.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0348695654934581,179.77549652826116,686.7703518047084,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.721436,-276.149506,-263.128815,0.9169724155,-0.3983927369,0.0210906703,,,,
1638535051427.2922,,,,,,,,,,,,0.0,-1276.723267,-958.899658,-191.962326,-0.0930264436,0.987187834,0.1296389652,0.0348682302444701,179.7739761408216,686.7774597695153,7.0,,,,,,,,,,,,0.0,1045.934692,-1503.0,-263.573029,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1255.71875,-276.141968,-263.124298,0.9169724155,-0.3983927369,0.0210906703,,,,
