timestamp,event,src,dst
1,fire,4,
14,fire,4,
27,fire,4,
123,fire,3,
258,fire,3,
285,fire,3,
319,fire,3,
331,fire,3,
489,fire,4,
489,hit,3,4.0
502,fire,4,
515,fire,4,
527,fire,4,
540,fire,4,
554,fire,4,
554,hit,3,4.0
566,fire,4,
567,fire,4,
567,hit,3,4.0
579,fire,4,
592,fire,4,
592,hit,3,4.0
605,fire,4,
605,hit,3,4.0
617,fire,4,
617,hit,3,4.0
630,fire,4,
630,fire,6,
644,fire,4,
644,hit,3,4.0
644,dead,3,4.0
656,fire,4,
669,fire,4,
669,fire,6,
682,fire,4,
707,fire,6,
749,fire,6,
788,fire,6,
818,fire,6,
854,fire,6,
887,fire,6,
935,fire,6,
949,fire,5,
949,hit,6,5.0
961,fire,5,
961,hit,6,5.0
974,fire,2,
974,hit,4,2.0
974,fire,5,
974,hit,6,5.0
974,dead,6,5.0
987,fire,2,
987,hit,4,2.0
987,fire,5,
999,fire,2,
1000,fire,8,
1000,fire,2,
1012,fire,8,
1026,fire,4,
1026,hit,2,4.0
1026,fire,2,
1026,hit,4,2.0
1026,dead,4,2.0
1038,fire,2,
1051,fire,2,
1311,fire,4,
1311,hit,1,4.0
1325,fire,4,
1325,hit,1,4.0
1337,fire,4,
1337,hit,1,4.0
1350,fire,4,
1350,fire,1,
1350,hit,4,1.0
1364,fire,4,
1364,fire,1,
1364,hit,4,1.0
1364,dead,4,1.0
1376,fire,1,
1389,fire,1,
1448,fire,9,
1474,fire,9,
1474,hit,0,9.0
1487,fire,9,
1500,fire,1,
1500,hit,9,1.0
1515,fire,1,
1515,hit,9,1.0
1515,dead,9,1.0
1528,fire,1,
1617,fire,5,
1629,fire,5,
1642,fire,5,
1642,fire,2,
1655,fire,8,
1655,fire,2,
1655,hit,8,2.0
1655,fire,5,
1667,fire,2,
1667,fire,8,
1667,hit,2,8.0
1667,fire,5,
1668,fire,2,
1668,fire,8,
1668,hit,2,8.0
1668,fire,5,
1680,fire,2,
1680,fire,8,
1680,hit,2,8.0
1680,dead,2,8.0
1680,fire,5,
1694,fire,8,
1694,fire,5,
1694,fire,4,
1706,fire,4,
1706,fire,8,
1706,fire,5,
1707,fire,4,
1707,fire,8,
1719,fire,4,
1827,fire,9,
1827,hit,6,9.0
1841,fire,9,
1841,hit,6,9.0
1841,fire,6,
1841,hit,9,6.0
1841,dead,9,6.0
1857,fire,6,
1955,fire,1,
1970,fire,1,
1970,hit,4,1.0
1970,dead,4,1.0
1984,fire,1,
1996,fire,1,
2069,fire,7,
2265,fire,7,
2278,fire,7,
2278,fire,0,
2290,fire,0,
2290,hit,7,0.0
2290,fire,7,
2290,hit,0,7.0
2291,fire,0,
2291,hit,7,0.0
2303,fire,7,
2303,fire,0,
2303,hit,7,0.0
2318,fire,0,
2318,hit,7,0.0
2318,fire,7,
2318,hit,0,7.0
2318,dead,7,0.0
2331,fire,0,
2332,fire,0,
2344,fire,0,
2344,fire,5,
2357,fire,0,
2357,fire,5,
2371,fire,5,
2371,hit,3,5.0
2371,fire,4,
2371,dead,3,5.0
2383,fire,4,
2383,fire,5,
2396,fire,5,
2396,fire,4,
2409,fire,5,
