timestamp,event,src,dst
1,fire,5,
13,fire,5,
33,fire,5,
56,fire,5,
75,fire,5,
98,fire,5,
122,fire,3,
123,fire,5,
135,fire,8,
143,fire,8,
151,fire,5,
151,fire,8,
155,fire,8,
159,fire,8,
167,fire,8,
167,fire,5,
171,fire,8,
183,fire,8,
191,fire,8,
195,fire,5,
195,fire,8,
199,fire,8,
203,fire,8,
211,fire,8,
215,fire,8,
227,fire,8,
232,fire,8,
235,fire,8,
243,fire,8,
248,fire,2,
251,fire,8,
256,fire,2,
256,hit,3,2.0
260,fire,2,
260,hit,3,2.0
268,fire,2,
711,fire,2,
852,fire,8,
869,fire,8,
995,fire,4,
998,fire,8,
1004,fire,1,
1007,fire,3,
1007,hit,1,3.0
1007,dead,1,3.0
1021,fire,8,
1046,fire,8,
1067,fire,8,
1088,fire,8,
1109,fire,8,
1124,fire,8,
1154,fire,0,
1160,fire,0,
1166,fire,0,
1172,fire,0,
1178,fire,0,
1184,fire,0,
1189,fire,0,
1195,fire,0,
1201,fire,0,
1206,fire,0,
1212,fire,0,
1218,fire,0,
1223,fire,0,
1229,fire,0,
1258,fire,9,
1260,fire,0,
1266,fire,0,
1272,fire,0,
1278,fire,0,
1284,fire,0,
1287,fire,7,
1289,fire,0,
1295,fire,0,
1298,fire,7,
1300,fire,0,
1306,fire,7,
1308,fire,0,
1312,fire,0,
1312,fire,7,
1317,fire,0,
1320,fire,7,
1323,fire,0,
1325,fire,7,
1328,fire,0,
1332,fire,7,
1335,fire,0,
1339,fire,7,
1341,fire,0,
1346,fire,0,
1346,fire,7,
1353,fire,7,
1358,fire,7,
1366,fire,7,
1372,fire,7,
1380,fire,7,
1516,fire,2,
1526,fire,2,
1619,fire,7,
1622,fire,2,
1625,fire,7,
1633,fire,2,
1633,hit,7,2.0
1636,fire,7,
1641,fire,2,
1641,hit,7,2.0
1641,fire,7,
1646,fire,7,
1650,fire,2,
1651,fire,7,
1660,fire,7,
1666,fire,2,
1666,hit,7,2.0
1672,fire,7,
1672,hit,2,7.0
1678,fire,2,
1678,hit,7,2.0
1678,dead,7,2.0
1692,fire,2,
1764,fire,8,
1764,fire,0,
1771,fire,2,
1773,fire,0,
1773,hit,2,0.0
1779,fire,0,
1782,fire,2,
1785,fire,0,
1791,fire,0,
1794,fire,2,
1799,fire,0,
1804,fire,2,
1804,hit,0,2.0
1807,fire,0,
1813,fire,2,
1817,fire,0,
1817,hit,2,0.0
1817,dead,2,0.0
1826,fire,0,
1835,fire,0,
1853,fire,1,
1863,fire,3,
1863,hit,1,3.0
1866,fire,1,
1877,fire,1,
1877,hit,3,1.0
1877,dead,3,1.0
1884,fire,1,
1892,fire,1,
2017,fire,8,
2027,fire,8,
2037,fire,8,
2037,hit,7,8.0
2047,fire,8,
2047,hit,7,8.0
2050,fire,7,
2050,hit,8,7.0
2055,fire,8,
2062,fire,7,
2062,hit,8,7.0
2067,fire,8,
2075,fire,7,
2075,hit,8,7.0
2075,dead,8,7.0
2084,fire,2,
2086,fire,7,
2095,fire,2,
2095,hit,0,2.0
2102,fire,2,
2102,hit,0,2.0
2112,fire,2,
2112,hit,0,2.0
2112,dead,0,2.0
2120,fire,2,
2128,fire,2,
2232,fire,7,
2242,fire,7,
2255,fire,7,
2264,fire,7,
2268,fire,9,
2273,fire,7,
2273,hit,9,7.0
2274,fire,9,
2283,fire,7,
2283,hit,9,7.0
2285,fire,9,
2292,fire,7,
2292,hit,9,7.0
2303,fire,7,
2303,hit,9,7.0
2314,fire,7,
2327,fire,7,
2342,fire,7,
2356,fire,7,
2365,fire,4,
2365,hit,5,4.0
2365,fire,5,
2372,fire,5,
2374,fire,4,
2378,fire,5,
2378,hit,4,5.0
2380,fire,1,
2382,fire,4,
2382,hit,5,4.0
2382,dead,5,4.0
2387,fire,4,
2390,fire,1,
2397,fire,4,
2397,fire,1,
2403,fire,1,
2410,fire,1,
2416,fire,3,
2420,fire,3,
2420,hit,8,3.0
2424,fire,3,
2424,hit,8,3.0
2430,fire,3,
2430,hit,8,3.0
2432,fire,1,
2434,fire,3,
2435,hit,8,3.0
2437,fire,3,
2441,fire,1,
2442,fire,3,
2447,fire,0,
2447,hit,1,0.0
2450,fire,1,
2450,hit,0,1.0
2450,dead,0,1.0
2457,fire,3,
2457,hit,8,3.0
2459,fire,1,
2461,fire,3,
2461,hit,8,3.0
2461,dead,8,3.0
2465,fire,3,
2471,fire,3,
2471,fire,1,
2474,fire,3,
2478,fire,1,
2480,fire,3,
2483,fire,3,
2655,fire,3,
2662,fire,4,
2666,fire,3,
2666,hit,4,3.0
2669,fire,4,
2676,fire,4,
2682,fire,3,
2682,hit,4,3.0
2682,dead,4,3.0
2688,fire,1,
2689,fire,3,
2696,fire,1,
2696,hit,3,1.0
2701,fire,3,
2703,fire,1,
2703,hit,3,1.0
2707,fire,9,
2707,hit,7,9.0
2709,fire,1,
2709,hit,3,1.0
2711,fire,3,
2713,fire,9,
2720,fire,9,
2720,hit,7,9.0
2720,dead,7,9.0
2724,fire,3,
2728,fire,9,
2731,fire,1,
2731,hit,3,1.0
2731,dead,3,1.0
2734,fire,9,
2736,fire,1,
2761,fire,9,
2768,fire,9,
2778,fire,9,
2778,hit,5,9.0
2788,fire,5,
2790,fire,9,
2796,fire,5,
2800,fire,9,
2802,fire,5,
2807,fire,9,
2808,fire,5,
2813,fire,5,
2815,fire,9,
2819,fire,5,
2822,fire,9,
2826,fire,5,
2833,fire,5,
2838,fire,9,
2838,hit,5,9.0
2840,fire,5,
2845,fire,5,
2852,fire,9,
2852,hit,5,9.0
2858,fire,5,
2863,fire,9,
2863,hit,5,9.0
2863,dead,5,9.0
2875,fire,9,
2968,fire,2,
2974,fire,2,
2974,hit,0,2.0
2980,fire,2,
2980,hit,0,2.0
2982,fire,1,
2984,fire,1,
2987,fire,1,
2989,fire,2,
2989,fire,1,
2993,fire,2,
2993,hit,0,2.0
2993,dead,0,2.0
2995,fire,1,
2998,fire,1,
3001,fire,1,
3001,fire,2,
3004,fire,1,
3006,fire,2,
3012,fire,2,
3239,fire,7,
3273,fire,7,
3292,fire,5,
3300,fire,5,
3300,hit,4,5.0
3305,fire,5,
3305,hit,4,5.0
3312,fire,5,
3312,hit,4,5.0
3316,fire,3,
3318,fire,5,
3318,hit,4,5.0
3318,dead,4,5.0
3323,fire,3,
3325,fire,5,
3330,fire,3,
3332,fire,5,
3334,fire,3,
3336,fire,5,
3340,fire,3,
3354,fire,2,
3354,hit,0,2.0
3361,fire,2,
3366,fire,2,
3366,hit,0,2.0
3379,fire,2,
3379,hit,0,2.0
3387,fire,2,
3387,hit,0,2.0
3397,fire,2,
3397,hit,0,2.0
3397,dead,0,2.0
3403,fire,2,
3412,fire,2,
3598,fire,4,
3598,fire,6,
3677,fire,8,
3840,fire,0,
3840,hit,2,0.0
3846,fire,0,
3851,fire,0,
3854,fire,2,
3854,hit,0,2.0
3854,dead,0,2.0
3859,fire,2,
3864,fire,2,
3871,fire,2,
3977,fire,5,
3983,fire,5,
3989,fire,5,
3999,fire,5,
4006,fire,5,
4012,fire,5,
4029,fire,5,
4036,fire,5,
4043,fire,5,
4048,fire,7,
4054,fire,7,
4054,hit,1,7.0
4057,fire,5,
4064,fire,5,
4069,fire,5,
4076,fire,7,
4081,fire,7,
4083,fire,5,
4090,fire,7,
4090,hit,1,7.0
4093,fire,5,
4104,fire,7,
4104,hit,1,7.0
4119,fire,7,
4134,fire,7,
4151,fire,7,
4164,fire,2,
4166,fire,2,
4169,fire,2,
4169,fire,7,
4172,fire,2,
4174,fire,2,
4176,fire,2,
4178,fire,2,
4180,fire,2,
4182,fire,2,
4184,fire,2,
4184,fire,7,
4186,fire,2,
4189,fire,2,
4196,fire,7,
4212,fire,7,
4230,fire,7,
4245,fire,7,
4261,fire,7,
4274,fire,7,
4290,fire,7,
4299,fire,9,
4301,fire,1,
4301,hit,3,1.0
4301,hit,7,1.0
4305,fire,7,
4305,fire,9,
4309,fire,2,
4311,fire,1,
4311,hit,3,1.0
4313,fire,9,
4313,hit,0,9.0
4315,fire,2,
4318,fire,7,
4318,fire,9,
4318,hit,0,9.0
