timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
1723,0.0,-344.890015,-207.772049,73.378914,-0.2228161396,0.9540895046,0.2001653942,,,,
1724,0.0,-346.300537,-205.833267,59.441673,-0.1585755113,0.9683706673,0.1926449011,,,,
1725,0.0,-347.545197,-203.841095,57.7117,-0.1064916831,0.9768335354,0.185622643,,,,
1726,0.0,-348.626678,-201.73494,55.792294,-0.0521325696,0.9829899216,0.1761051085,,,,
1727,0.0,-349.736877,-199.325455,53.626556,0.0048721126,0.9862431398,0.1652293305,,,,
1728,0.0,-350.903259,-197.095016,55.246037,0.0353811232,0.9867255778,0.1584954579,,,,
1729,0.0,-352.175049,-194.486496,51.099667,0.0699100938,0.985454678,0.1548924024,,,,
1730,0.0,-353.130859,-192.136307,48.258739,0.1078910829,0.9820240793,0.1548813154,,,,
1731,0.0,-353.595673,-189.951065,47.727436,0.1559154667,0.9755522286,0.1548812981,,,,
1732,0.0,-354.087769,-187.702789,47.694439,0.2068580058,0.9661794233,0.1539710601,,,,
1733,0.0,-354.400391,-185.136475,47.701275,0.2390189939,0.9588997925,0.1529088242,,,,
1734,0.0,-354.368683,-183.075592,47.701275,0.2517366876,0.9557767854,0.1520505728,,,,
1735,0.0,-354.053864,-180.646454,47.701275,0.2524628425,0.9558930119,0.1501035072,,,,
1736,0.0,-353.994995,-180.290649,47.701275,0.2493431348,0.9567976279,0.1495536704,,,,
1737,0.0,-352.97995,-176.364029,47.701279,0.1988704545,0.9693050256,0.1445624765,,,,
1738,0.0,-352.947723,-173.745087,31.898947,0.1268146472,0.9816395311,0.1424846526,,,,
1739,0.0,-353.164856,-171.632584,31.479347,0.044925549,0.9887802688,0.1424614865,,,,
1740,0.0,-353.75528,-169.304855,31.701239,-0.0907355914,0.9852479706,0.1450982039,,,,
1741,0.0,-354.194336,-167.204422,31.701214,-0.2063028395,0.967252482,0.1478572773,,,,
1742,0.0,-354.526398,-164.855713,31.701258,-0.3133371806,0.9375737356,0.1509148817,,,,
1743,0.0,-354.897827,-162.90892,31.701244,-0.4247035767,0.8923469023,0.1527870346,,,,
1744,0.0,-355.193542,-161.163391,31.70118,-0.5269486984,0.835719596,0.1545892175,,,,
1745,0.0,-355.480499,-158.822495,31.701279,-0.6141749184,0.7738223007,0.1548812981,,,,
1746,0.0,-356.049255,-156.412537,31.701279,-0.6811764755,0.7155490224,0.1548812636,,,,
1747,0.0,-357.13678,-153.385727,31.701279,-0.7436261681,0.6504090212,0.1548813326,,,,
1748,0.0,-358.371582,-150.829559,31.701292,-0.8030058616,0.575760928,0.1538861271,,,,
1749,0.0,-359.637512,-148.415771,31.701376,-0.8425390951,0.5171849464,0.1504912107,,,,
1750,0.0,-361.128632,-145.921478,31.701374,-0.876422484,0.45864199,0.1467349805,,,,
1751,0.0,-361.256699,-145.71624,31.7013445,-0.8790906352,0.4535717356,0.1464220318,,,,
1752,0.0,-361.384766,-145.511002,31.701315,-0.8817587863,0.4485014812,0.146109083,,,,
1753,0.0,-365.789551,-140.034256,31.701502,-0.9399062769,0.312534154,0.1374721544,,,,
1754,0.0,-368.910645,-136.763351,31.701313,-0.9625766324,0.2381308193,0.1293829185,,,,
1755,0.0,-373.258362,-133.034866,31.701382,-0.9769056753,0.1788148284,0.1169639209,,,,
1756,0.0,-375.522797,-131.401413,31.701464,-0.9828658746,0.1496827778,0.1075627195,,,,
1757,0.0,-378.115631,-129.801941,31.701387,-0.9874839163,0.1232367638,0.0984287311,,,,
1758,0.0,-380.862732,-128.468689,31.701338,-0.9908529149,0.1004107598,0.0901564221,,,,
1759,0.0,-383.703552,-127.44503,31.701298,-0.9933166182,0.0813695518,0.0818601979,,,,
1760,0.0,-386.101288,-126.821899,31.701288,-0.9941892965,0.0739856616,0.0781905666,,,,
1761,0.0,-388.923859,-126.355446,31.701283,-0.9949503109,0.0667829625,0.0749260617,,,,
1762,0.0,-391.494141,-126.186562,31.70129,-0.9957701484,0.0579011249,0.0713391294,,,,
1763,0.0,-394.403168,-126.232819,31.701283,-0.99649206,0.0485756985,0.0681467225,,,,
1764,0.0,-397.022064,-126.473907,31.701281,-0.9968783449,0.0429304427,0.0662611701,,,,
1765,0.0,-399.828644,-126.9049,31.701279,-0.9969839925,0.0406582105,0.0661046787,,,,
1766,0.0,-402.483887,-127.266953,31.701279,-0.9970776972,0.0397106546,0.0652620073,,,,
1767,0.0,-402.62477125,-127.28544275,31.7012795,-0.9970806905,0.0396822496,0.0652335101,,,,
1768,0.0,-402.7656555,-127.3039325,31.70128,-0.9970836837,0.0396538446,0.065205013,,,,
1769,0.0,-402.90653975,-127.32242225,31.7012805,-0.997086677,0.0396254395,0.0651765158,,,,
1770,0.0,-403.047424,-127.340912,31.701281,-0.9972613951,0.0367313122,0.0641912813,,,,
1771,0.0,-419.203613,-128.47522,28.871355,-0.9972613951,0.0367313122,0.0641912813,,,,
1772,0.0,-423.906525,-128.673752,28.86731,-0.9972613951,0.0367313122,0.0641912813,,,,
1773,0.0,-427.207977,-128.847946,29.156937,-0.9972613951,0.0367313122,0.0641912813,,,,
1774,0.0,-430.026917,-128.969894,29.410585,-0.9972613951,0.0367313122,0.0641912813,,,,
1775,0.0,-433.624756,-129.08989,29.787394,-0.9972613951,0.0367313122,0.0641912813,,,,
1776,0.0,-436.570679,-129.161377,30.264633,-0.9972613951,0.0367313122,0.0641912813,,,,
1777,0.0,-439.845093,-129.221252,30.607113,-0.9972613951,0.0367313122,0.0641912813,,,,
1778,0.0,-443.864807,-129.273148,31.087727,-0.9972613951,0.0367313122,0.0641912813,,,,
