timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
0,0.0,3169.705811,-566.460693,-304.474823,-0.9207411878,-0.3894353275,0.0239956423,,,,
1,0.0,3169.714111,-566.525208,-304.473236,-0.9211133237,-0.3886075386,0.0231176538,,,,
2,0.0,3169.714111,-566.599426,-304.471222,-0.921158399,-0.3885072083,0.0230076749,,,,
3,0.0,3169.790283,-566.724182,-304.438385,-0.9006053725,-0.4345394334,0.0092435859,,,,
4,0.0,3169.754639,-567.098022,-304.399506,-0.8710748372,-0.4909237383,-0.0149168108,,,,
5,0.0,3169.83374,-567.029602,-304.342163,-0.8706845627,-0.4914691151,-0.0191442196,,,,
6,0.0,3169.923584,-566.905029,-304.263,-0.8706901674,-0.4913671033,-0.0213776075,,,,
7,0.0,3169.994141,-566.807983,-304.191467,-0.8727394478,-0.4877505146,-0.020622605,,,,
8,0.0,3170.112793,-566.684937,-304.068237,-0.8746560389,-0.4843326124,-0.0199683286,,,,
9,0.0,3169.543945,-567.440002,-304.303101,-0.8769955246,-0.4800957264,-0.0196708782,,,,
10,0.0,3169.619385,-567.334167,-304.239166,-0.8792637115,-0.4759438923,-0.0193064006,,,,
11,0.0,3169.633301,-567.21106,-304.219696,-0.8832367476,-0.4688356879,-0.0092706722,,,,
12,0.0,3169.715088,-567.041382,-304.167664,-0.8855482907,-0.4645297496,-0.0040418399,,,,
13,0.0,3169.867676,-566.822571,-304.081512,-0.8888845512,-0.458131245,-0.0001301317,,,,
14,0.0,3169.996094,-566.678345,-304.015167,-0.8909950499,-0.454011548,0.0011555648,,,,
15,0.0,3170.129395,-566.547363,-303.938354,-0.8933648816,-0.4493299681,0.0013296787,,,,
16,0.0,3169.698486,-567.09845,-304.142517,-0.8958287616,-0.444398796,0.0007348534,,,,
17,0.0,3169.810547,-567.005188,-304.101776,-0.8984008628,-0.4391619127,-0.0035643039,,,,
18,0.0,3169.912598,-566.88147,-304.077087,-0.9007671538,-0.4342978416,0.0019797606,,,,
19,0.0,3170.046143,-566.680115,-304.050995,-0.9026802406,-0.4302200348,0.0088940981,,,,
20,0.0,3170.245117,-566.484131,-303.965027,-0.9038747746,-0.4275943099,0.0131718633,,,,
21,0.0,3170.489014,-566.310608,-303.827118,-0.904708337,-0.4259844238,0.0063321169,,,,
22,0.0,3169.8479,-567.072998,-304.070587,-0.9050035095,-0.4253969395,0.0024681199,,,,
23,0.0,3169.962891,-566.986084,-304.016998,-0.9045719493,-0.4263073009,0.0034166848,,,,
24,0.0,3170.054199,-566.916504,-303.972839,-0.9043340102,-0.4268246064,0.0008679696,,,,
25,0.0,3170.193848,-566.795776,-303.91275,-0.9045633774,-0.4263117892,-0.0048326583,,,,
26,0.0,3170.402832,-566.629639,-303.825043,-0.9049622731,-0.4253790219,-0.0097965335,,,,
27,0.0,3170.62793,-566.47522,-303.717499,-0.9053706027,-0.4240934586,-0.0211851413,,,,
28,0.0,3170.231689,-567.087158,-303.777588,-0.9055715662,-0.4230620981,-0.0309612588,,,,
29,0.0,3170.315674,-567.046997,-303.735199,-0.9028409123,-0.4289327691,-0.0299159945,,,,
30,0.0,3170.379395,-566.922607,-303.722382,-0.8984222041,-0.4383758135,-0.0257718719,,,,
31,0.0,3170.452393,-566.850708,-303.704987,-0.8951425433,-0.4451898402,-0.0229310577,,,,
32,0.0,3170.619873,-566.667908,-303.675934,-0.8936572606,-0.4482080036,-0.0220518961,,,,
33,0.0,3170.758545,-566.531433,-303.641052,-0.8933123743,-0.4489045028,-0.0218574784,,,,
34,0.0,3170.957764,-566.353882,-303.565735,-0.8933123743,-0.4489045028,-0.0218574784,,,,
35,0.0,3170.392578,-567.011475,-303.774994,-0.8933123743,-0.4489045028,-0.0218574784,,,,
36,0.0,3170.476318,-566.898743,-303.787109,-0.8940527199,-0.4474281774,-0.0218577227,,,,
37,0.0,3170.689209,-566.645874,-303.792572,-0.8974711993,-0.4403812103,-0.0246948582,,,,
38,0.0,3170.851562,-566.478271,-303.788696,-0.9005464681,-0.4339520365,-0.0264894109,,,,
39,0.0,3171.015381,-566.306946,-303.776581,-0.9039628513,-0.4266600192,-0.0285024799,,,,
40,0.0,3171.335449,-565.96344,-303.72464,-0.9092096551,-0.4152903454,-0.0295251088,,,,
41,0.0,3171.508545,-565.782043,-303.687622,-0.9115338006,-0.4100511114,-0.0310518328,,,,
42,0.0,3171.67041,-565.548767,-303.639252,-0.9126819224,-0.4073168622,-0.0332367624,,,,
43,0.0,3171.791992,-565.382141,-303.593689,-0.9127037795,-0.4071939958,-0.0341300558,,,,
44,0.0,3171.8828125,-565.284729,-303.5582275,-0.9126041365,-0.407149541,-0.0370712644,,,,
45,0.0,3172.01123,-565.137573,-303.504333,-0.9123284261,-0.4070265355,-0.0445672779,,,,
