timestamp,event,src,dst
0,fire,9,
207,fire,0,
946,fire,5,
975,fire,5,
975,hit,1,5.0
990,fire,5,
990,hit,1,5.0
1004,fire,5,
1019,fire,1,
1019,hit,5,1.0
1020,dead,5,1.0
1048,fire,2,
1049,hit,8,2.0
1084,fire,2,
1084,hit,8,2.0
1084,dead,8,2.0
1084,fire,6,
1085,hit,4,6.0
1085,dead,4,6.0
1099,fire,6,
1114,fire,6,
1114,fire,2,
1131,fire,9,
1146,fire,9,
1160,fire,9,
1174,fire,9,
1175,fire,9,
1188,fire,9,
1202,fire,9,
1203,fire,9,
1217,fire,9,
1218,hit,1,9.0
1218,dead,1,9.0
1218,fire,9,
1232,fire,9,
1246,fire,9,
1247,fire,9,
1261,fire,9,
1276,fire,5,
1290,fire,0,
1291,fire,5,
1291,fire,0,
1304,fire,0,
1305,fire,0,
1305,fire,5,
1318,fire,0,
1332,fire,5,
1333,hit,0,5.0
1360,fire,5,
1360,hit,0,5.0
1375,fire,5,
1375,hit,0,5.0
1375,dead,0,5.0
1409,fire,5,
1453,fire,4,
1468,fire,4,
1469,hit,2,4.0
1469,fire,4,
1483,fire,4,
1483,hit,2,4.0
1484,fire,4,
1498,fire,4,
1499,hit,2,4.0
1499,fire,4,
1513,fire,4,
1513,fire,2,
1527,fire,4,
1527,fire,2,
1542,fire,4,
1542,hit,2,4.0
1543,dead,2,4.0
1543,fire,4,
1558,fire,4,
1558,fire,6,
1559,fire,4,
1559,fire,6,
1559,hit,5,6.0
1559,dead,5,6.0
1560,fire,4,
1574,fire,6,
1589,fire,6,
1629,fire,0,
1658,fire,0,
1658,fire,6,
1673,fire,6,
1689,fire,6,
1703,fire,6,
1704,hit,8,6.0
1704,fire,6,
1704,dead,8,6.0
1723,fire,6,
1754,fire,6,
1773,fire,6,
1773,fire,5,
1822,fire,6,
1822,hit,9,6.0
1822,dead,9,6.0
1835,fire,6,
1836,fire,6,
1850,fire,6,
1879,fire,1,
1879,hit,5,1.0
1880,dead,5,1.0
2028,fire,8,
2041,fire,8,
2042,hit,0,8.0
2056,fire,8,
2056,hit,0,8.0
2057,hit,0,8.0
2071,fire,8,
2071,hit,0,8.0
2071,dead,0,8.0
2071,fire,9,
2072,hit,1,9.0
2086,fire,8,
2086,fire,9,
2086,hit,1,9.0
2086,fire,2,
2087,hit,1,9.0
2087,fire,8,
2087,fire,9,
2087,fire,1,
2102,fire,9,
2102,hit,1,9.0
2102,fire,8,
2103,fire,2,
2103,hit,8,2.0
2103,fire,6,
2116,fire,2,
2117,fire,9,
2117,hit,1,9.0
2117,fire,8,
2118,hit,1,9.0
2118,fire,6,
2118,fire,2,
2118,hit,8,2.0
2118,fire,9,
2119,fire,2,
2119,hit,8,2.0
2119,dead,8,2.0
2133,fire,2,
2148,fire,9,
2149,fire,2,
2149,fire,9,
2209,fire,4,
2224,fire,4,
2224,hit,6,4.0
2238,fire,4,
2238,hit,6,4.0
2239,hit,6,4.0
2253,fire,4,
2253,hit,6,4.0
2254,dead,6,4.0
2254,fire,1,
2254,hit,9,1.0
2254,dead,9,1.0
2255,fire,4,
2270,fire,4,
2284,fire,4,
2285,fire,4,
2394,fire,5,
2415,fire,5,
2484,fire,5,
2513,fire,5,
2528,fire,5,
2528,fire,1,
2528,hit,5,1.0
2528,dead,5,1.0
2542,fire,0,
2585,fire,4,
2586,fire,4,
2586,hit,3,4.0
2600,fire,4,
2600,hit,3,4.0
2601,hit,3,4.0
2601,dead,3,4.0
2601,fire,4,
2614,fire,4,
2628,fire,4,
2824,fire,2,
2851,fire,2,
2881,fire,2,
2913,fire,5,
2914,hit,2,5.0
2927,fire,2,
2927,hit,5,2.0
2942,fire,5,
2942,hit,2,5.0
2942,fire,4,
2956,fire,2,
2957,hit,5,2.0
2957,fire,4,
2957,fire,5,
2957,hit,2,5.0
2957,dead,2,5.0
2958,fire,4,
2958,hit,0,4.0
2972,fire,4,
2972,hit,0,4.0
2972,dead,0,4.0
2973,fire,6,
2973,fire,5,
2973,fire,4,
2974,hit,7,6.0
2974,dead,7,6.0
2987,fire,4,
2988,hit,1,4.0
2988,dead,1,4.0
2988,fire,6,
2988,fire,4,
2989,fire,5,
2989,fire,6,
2989,fire,4,
3003,fire,6,
3004,fire,6,
3225,fire,4,
3226,hit,0,4.0
3239,fire,4,
3239,hit,0,4.0
3239,dead,0,4.0
3240,fire,4,
3254,fire,4,
3273,fire,4,
3345,fire,6,
3345,hit,8,6.0
3345,dead,8,6.0
3360,fire,6,
3361,fire,6,
3374,fire,6,
3573,fire,7,
3588,fire,7,
3603,fire,7,
3603,fire,4,
3604,fire,4,
3617,fire,4,
3618,fire,7,
3618,fire,4,
3618,hit,2,4.0
3619,hit,2,4.0
3619,fire,7,
3633,fire,4,
3633,hit,2,4.0
3634,dead,2,4.0
3634,fire,4,
3634,fire,7,
3634,hit,3,7.0
3648,fire,4,
3648,fire,7,
3649,hit,3,7.0
3649,dead,3,7.0
3649,fire,4,
3649,fire,7,
3663,fire,4,
3664,fire,7,
3677,fire,7,
3692,fire,7,
3705,fire,7,
3723,fire,0,
3737,fire,0,
3751,fire,0,
3766,fire,0,
3781,fire,0,
3805,fire,0,
3820,fire,0,
3821,fire,0,
3835,fire,0,
3836,fire,0,
3865,fire,0,
3879,fire,6,
3880,fire,0,
3880,fire,6,
3880,hit,4,6.0
3881,fire,0,
3895,fire,6,
3895,hit,4,6.0
3895,fire,0,
3896,fire,6,
3896,hit,4,6.0
3896,fire,0,
3896,fire,8,
3897,hit,0,8.0
3897,fire,0,
3897,fire,6,
3910,fire,8,
3911,hit,0,8.0
3911,fire,0,
3911,fire,6,
3912,fire,6,
3912,fire,8,
3912,hit,0,8.0
3926,fire,4,
3926,fire,8,
3927,hit,0,8.0
3927,fire,4,
3927,fire,6,
3927,hit,5,6.0
3927,dead,5,6.0
3928,fire,8,
3928,hit,0,8.0
