timestamp,event,src,dst
1,fire,1,
1,hit,9,1.0
2,fire,9,
2,hit,1,9.0
14,fire,9,
28,fire,9,
28,hit,1,9.0
43,fire,9,
43,hit,1,9.0
57,fire,1,
57,fire,9,
57,hit,1,9.0
71,fire,9,
71,hit,1,9.0
71,dead,1,9.0
84,fire,9,
211,fire,0,
388,fire,5,
402,fire,5,
402,hit,1,5.0
415,fire,5,
415,hit,1,5.0
429,fire,5,
429,hit,1,5.0
443,fire,1,
443,fire,5,
443,hit,1,5.0
457,fire,5,
457,hit,1,5.0
457,dead,1,5.0
471,fire,5,
485,fire,5,
499,fire,5,
499,fire,6,
522,fire,6,
535,fire,2,
550,fire,2,
550,hit,5,2.0
550,dead,5,2.0
550,fire,6,
564,fire,2,
578,fire,2,
578,fire,6,
579,fire,2,
592,fire,9,
592,hit,3,9.0
592,fire,3,
607,fire,9,
607,fire,3,
607,fire,6,
607,hit,9,3.0
607,dead,9,3.0
621,fire,3,
634,fire,6,
634,fire,3,
648,fire,3,
661,fire,6,
675,fire,6,
702,fire,6,
725,fire,6,
750,fire,6,
764,fire,2,
778,fire,2,
778,fire,6,
791,fire,2,
791,hit,8,2.0
806,fire,2,
806,hit,8,2.0
806,dead,8,2.0
820,fire,2,
833,fire,2,
948,fire,4,
961,fire,4,
975,fire,4,
989,fire,4,
989,fire,3,
989,hit,4,3.0
989,dead,4,3.0
1031,fire,7,
1246,fire,1,
1246,hit,5,1.0
1260,fire,5,
1274,fire,5,
1287,fire,5,
1301,fire,5,
1301,hit,1,5.0
1301,fire,1,
1301,hit,5,1.0
1315,fire,5,
1315,hit,1,5.0
1330,fire,5,
1330,hit,1,5.0
1330,dead,1,5.0
1344,fire,5,
1358,fire,5,
1373,fire,2,
1373,hit,5,2.0
1387,fire,2,
1387,hit,5,2.0
1387,dead,5,2.0
1402,fire,9,
1402,fire,2,
1416,fire,9,
1429,fire,3,
1429,fire,9,
1443,fire,9,
1457,fire,9,
1470,fire,9,
1470,hit,3,9.0
1484,fire,0,
1484,fire,9,
1498,fire,9,
1498,fire,0,
1498,hit,9,0.0
1511,fire,9,
1511,fire,0,
1511,hit,9,0.0
1526,fire,0,
1526,hit,9,0.0
1540,fire,9,
1540,fire,0,
1541,hit,9,0.0
1541,fire,9,
1541,fire,0,
1554,fire,3,
1554,hit,9,3.0
1554,dead,9,3.0
1554,fire,0,
1568,fire,0,
1581,fire,0,
1596,fire,2,
1596,hit,4,2.0
1611,fire,2,
1611,hit,4,2.0
1625,fire,2,
1626,hit,4,2.0
1626,dead,4,2.0
1626,fire,2,
1682,fire,5,
1696,fire,5,
1696,fire,2,
1696,hit,5,2.0
1710,fire,2,
1710,hit,7,2.0
1710,fire,7,
1710,hit,0,7.0
1723,fire,7,
1738,fire,5,
1738,fire,2,
1738,fire,7,
1752,fire,2,
1752,fire,5,
1752,hit,2,5.0
1752,fire,3,
1752,fire,7,
1752,hit,5,2.0
1765,fire,5,
1765,fire,3,
1765,fire,2,
1765,hit,5,2.0
1765,fire,7,
1766,hit,5,2.0
1766,fire,3,
1779,fire,5,
1779,fire,2,
1779,fire,7,
1779,hit,5,2.0
1779,dead,5,2.0
1793,fire,2,
1793,fire,7,
1806,fire,7,
1806,fire,2,
1820,fire,7,
1876,fire,9,
1876,hit,2,9.0
1890,fire,9,
1890,fire,2,
1890,hit,7,2.0
1890,hit,2,9.0
1890,dead,2,9.0
1904,fire,9,
1904,fire,7,
1919,fire,9,
1966,fire,4,
1980,fire,4,
1980,fire,3,
1980,hit,7,3.0
1980,dead,7,3.0
1994,fire,4,
2007,fire,4,
2223,fire,5,
2223,hit,0,5.0
2237,fire,5,
2237,hit,0,5.0
2237,fire,3,
2237,hit,9,3.0
2237,dead,0,5.0
2251,fire,5,
2264,fire,5,
2278,fire,5,
2278,fire,2,
2278,hit,9,2.0
2278,dead,9,2.0
2293,fire,5,
2293,hit,1,5.0
2293,hit,6,5.0
2293,fire,2,
2293,fire,6,
2293,hit,5,6.0
2293,fire,1,
2307,fire,6,
2307,hit,5,6.0
2307,fire,5,
2307,hit,6,5.0
2307,fire,2,
2308,hit,5,6.0
2308,fire,5,
2308,fire,1,
2308,fire,6,
2308,hit,6,5.0
2308,hit,1,5.0
2322,fire,5,
2322,hit,6,5.0
2322,hit,1,5.0
2322,fire,1,
2322,fire,6,
2336,fire,6,
2336,fire,2,
2336,fire,5,
2337,fire,6,
2337,fire,5,
2337,fire,2,
2337,hit,8,2.0
2337,dead,8,2.0
2351,fire,6,
2351,fire,5,
2351,fire,1,
2351,fire,2,
2365,fire,5,
2365,fire,2,
2365,fire,6,
2365,fire,1,
2380,fire,2,
2380,hit,4,2.0
2380,fire,6,
2380,fire,5,
2380,hit,6,5.0
2380,hit,1,5.0
2380,fire,1,
2394,fire,5,
2394,hit,6,5.0
2394,hit,1,5.0
2394,fire,6,
2394,dead,6,5.0
2394,fire,1,
2394,hit,5,1.0
2394,dead,5,1.0
2395,fire,2,
2408,fire,4,
2408,fire,1,
2408,fire,2,
2421,fire,2,
2421,hit,4,2.0
2422,fire,4,
2422,fire,1,
2422,fire,2,
2422,hit,4,2.0
2435,fire,1,
2435,fire,2,
2435,hit,4,2.0
2435,fire,4,
2435,hit,2,4.0
2435,dead,4,2.0
2436,fire,2,
2449,fire,2,
2462,fire,2,
2476,fire,2,
2517,fire,0,
2693,fire,4,
2693,hit,1,4.0
2707,fire,4,
2720,fire,1,
2720,hit,4,1.0
2720,fire,4,
2735,fire,1,
2735,hit,4,1.0
2735,dead,4,1.0
2750,fire,1,
2763,fire,1,
2811,fire,0,
2876,fire,0,
2889,fire,7,
2890,fire,6,
2890,hit,7,6.0
