timestamp,event,src,dst
99,fire,4,
99,fire,3,
107,fire,3,
934,fire,1,
1088,fire,6,
1088,hit,0,6.0
1099,fire,6,
1099,hit,0,6.0
1109,fire,6,
1109,hit,0,6.0
1117,fire,6,
1117,hit,0,6.0
1127,fire,6,
1127,hit,0,6.0
1127,dead,0,6.0
1133,fire,6,
1139,fire,6,
1148,fire,6,
1256,fire,4,
1262,fire,4,
1269,fire,4,
1274,fire,3,
1274,hit,4,3.0
1276,fire,4,
1276,hit,3,4.0
1276,dead,3,4.0
1281,fire,4,
1287,fire,4,
1294,fire,4,
1366,fire,1,
1463,fire,4,
1463,hit,7,4.0
1463,dead,7,4.0
1469,fire,4,
1475,fire,4,
1482,fire,4,
1535,fire,6,
1535,hit,0,6.0
1554,fire,6,
1554,hit,0,6.0
1560,fire,6,
1571,fire,6,
1585,fire,6,
1596,fire,6,
1596,hit,0,6.0
1604,fire,0,
1607,fire,6,
1607,hit,0,6.0
1607,dead,0,6.0
1609,fire,3,
1609,hit,1,3.0
1615,fire,3,
1618,fire,6,
1623,fire,3,
1623,hit,1,3.0
1627,fire,6,
1631,fire,3,
1631,hit,1,3.0
1641,fire,3,
1641,hit,1,3.0
1650,fire,3,
1653,fire,1,
1653,hit,3,1.0
1662,fire,1,
1662,fire,3,
1662,hit,1,3.0
1671,fire,3,
1671,hit,1,3.0
1671,dead,1,3.0
1679,fire,3,
1895,fire,4,
1895,hit,2,4.0
1895,dead,2,4.0
1902,fire,4,
1907,fire,4,
1914,fire,4,
1944,hit,3,
1962,fire,0,
1962,fire,4,
1967,fire,4,
1967,fire,0,
1971,fire,6,
1973,fire,4,
1977,fire,0,
1977,hit,6,0.0
1979,fire,4,
1981,fire,6,
1985,fire,0,
1985,hit,6,0.0
1987,fire,6,
1987,hit,0,6.0
1991,fire,0,
1991,hit,6,0.0
1994,fire,6,
1994,hit,0,6.0
1994,dead,0,6.0
1999,fire,6,
2006,fire,6,
2012,fire,6,
2019,fire,4,
2025,fire,4,
2030,fire,4,
2202,fire,1,
2202,hit,3,1.0
2211,fire,1,
2211,hit,3,1.0
2220,fire,1,
2220,hit,3,1.0
2220,dead,3,1.0
2228,fire,1,
2241,fire,1,
2340,fire,6,
2342,fire,6,
2345,fire,6,
2348,fire,6,
2350,fire,6,
2353,fire,6,
2355,fire,6,
2358,fire,6,
2501,fire,3,
2508,fire,3,
2508,hit,0,3.0
2514,fire,3,
2514,hit,0,3.0
2523,fire,3,
2523,hit,0,3.0
2531,fire,3,
2531,hit,0,3.0
2532,dead,0,3.0
2539,fire,3,
2547,fire,3,
2564,fire,7,
2574,fire,2,
2581,fire,2,
2590,fire,2,
2590,hit,4,2.0
2599,fire,2,
2599,hit,4,2.0
2599,dead,4,2.0
2603,fire,1,
2607,fire,2,
2616,fire,2,
2625,fire,1,
2643,fire,1,
2662,fire,1,
2669,fire,1,
2677,fire,1,
2686,fire,1,
2711,fire,1,
2733,fire,1,
2780,hit,3,
2808,fire,1,
2820,fire,1,
2830,fire,1,
2860,fire,1,
2880,fire,1,
2894,fire,1,
2904,fire,1,
2914,fire,1,
2922,fire,1,
3147,fire,4,
3155,fire,4,
3160,fire,4,
3167,fire,4,
3173,fire,4,
3179,fire,4,
3181,fire,3,
3188,fire,1,
3188,fire,3,
3194,fire,3,
3197,fire,4,
3201,fire,3,
3203,fire,1,
3203,hit,3,1.0
3204,fire,4,
3206,fire,3,
3211,fire,4,
3214,fire,1,
3218,fire,4,
3218,hit,2,4.0
3224,fire,4,
3224,hit,2,4.0
3224,dead,2,4.0
3227,fire,1,
3229,fire,4,
3236,fire,4,
3243,fire,4,
3243,fire,1,
3243,hit,3,1.0
3256,fire,1,
3256,hit,3,1.0
3269,fire,1,
3269,hit,3,1.0
3269,dead,3,1.0
3285,fire,1,
3691,fire,4,
3699,fire,4,
3704,fire,4,
3709,fire,1,
3711,fire,4,
3716,fire,4,
3843,fire,4,
3849,fire,4,
3855,fire,4,
3860,fire,2,
3864,fire,4,
3874,fire,2,
3874,hit,4,2.0
3878,fire,4,
3878,hit,2,4.0
3878,dead,2,4.0
3884,fire,4,
3890,fire,4,
3897,fire,4,
3904,fire,4,
4097,fire,4,
4105,fire,4,
4111,fire,4,
4118,fire,4,
4118,hit,7,4.0
4123,fire,4,
4127,fire,7,
4130,fire,4,
4130,hit,7,4.0
4130,dead,7,4.0
4135,fire,4,
4319,fire,4,
4321,fire,4,
4325,fire,4,
4327,fire,4,
4329,fire,4,
4330,fire,4,
4334,fire,4,
4336,fire,4,
4339,fire,4,
4342,fire,4,
4344,fire,4,
4346,fire,4,
4348,fire,4,
4350,fire,4,
4354,fire,4,
4356,fire,4,
4358,fire,4,
4360,fire,4,
4407,fire,1,
4419,fire,1,
4419,hit,6,1.0
4427,fire,1,
4427,hit,6,1.0
4427,dead,6,1.0
4436,fire,1,
4443,fire,1,
4695,fire,7,
4695,hit,4,7.0
4695,dead,4,7.0
4738,fire,2,
4909,fire,0,
4929,fire,0,
4947,fire,0,
4947,hit,3,0.0
4947,dead,3,0.0
4961,fire,0,
5130,fire,4,
5137,fire,4,
5143,fire,4,
5147,fire,3,
5151,fire,4,
5151,hit,3,4.0
5154,fire,3,
5156,fire,4,
5156,hit,3,4.0
5162,fire,4,
5164,fire,3,
5168,fire,4,
5173,fire,3,
5175,fire,4,
5182,fire,4,
5182,hit,3,4.0
5182,dead,3,4.0
5188,fire,4,
5193,fire,4,
5200,fire,4,
5237,fire,2,
5247,fire,2,
5263,fire,2,
5273,fire,2,
5273,hit,5,2.0
5275,fire,5,
5279,fire,5,
5286,fire,2,
5286,hit,5,2.0
5286,dead,5,2.0
5295,fire,2,
5397,fire,2,
5397,hit,1,2.0
5411,fire,2,
5411,hit,1,2.0
5421,fire,2,
5435,fire,2,
5435,hit,1,2.0
5435,dead,1,2.0
5445,fire,2,
5630,fire,0,
6052,fire,2,
6052,hit,5,2.0
6063,fire,2,
6063,hit,5,2.0
6076,fire,2,
6081,fire,5,
6089,fire,2,
6091,fire,5,
6100,fire,2,
6100,hit,5,2.0
6100,fire,5,
6100,hit,2,5.0
6107,fire,5,
6114,fire,2,
6114,hit,5,2.0
6116,fire,5,
6124,fire,2,
6124,fire,5,
6133,fire,5,
6139,fire,2,
6139,hit,5,2.0
6139,dead,5,2.0
6150,fire,2,
6153,fire,4,
6161,fire,4,
6164,fire,1,
6166,fire,4,
6169,fire,2,
6173,fire,4,
6173,hit,2,4.0
6173,dead,2,4.0
6179,fire,4,
6184,fire,4,
6191,fire,4,
6528,fire,1,
6528,hit,7,1.0
6549,fire,1,
6567,fire,1,
6578,fire,1,
6579,hit,7,1.0
6579,dead,7,1.0
6585,fire,1,
6607,fire,1,
6655,fire,4,
6661,fire,4,
6661,hit,2,4.0
6667,fire,2,
6667,hit,4,2.0
6667,dead,4,2.0
6697,fire,2,
6780,fire,2,
6780,hit,0,2.0
6780,dead,0,2.0
6915,fire,2,
6924,fire,7,
6924,hit,5,7.0
6924,dead,5,7.0
6990,fire,4,
6996,fire,4,
6996,hit,2,4.0
7003,fire,4,
7007,fire,2,
7007,hit,4,2.0
7009,fire,4,
7009,hit,2,4.0
7010,dead,2,4.0
7015,fire,4,
7022,fire,4,
7028,fire,4,
7034,fire,4,
7078,fire,4,
7085,fire,4,
7092,fire,4,
7194,fire,1,
7203,fire,1,
7203,hit,7,1.0
7205,fire,7,
7211,fire,1,
7211,hit,7,1.0
7211,dead,7,1.0
7217,fire,1,
7227,fire,1,
7239,fire,5,
7260,fire,2,
7260,hit,5,2.0
7266,fire,2,
7266,hit,5,2.0
7266,dead,5,2.0
7272,fire,2,
7277,fire,2,
7283,fire,2,
7346,fire,2,
7346,hit,0,2.0
7352,fire,2,
7352,hit,0,2.0
7359,fire,2,
7363,fire,0,
7363,hit,2,0.0
7363,dead,2,0.0
7370,fire,0,
7377,fire,0,
7384,fire,0,
7391,fire,0,
7556,fire,5,
7578,fire,4,
7585,fire,4,
7585,hit,2,4.0
7585,dead,2,4.0
7590,fire,4,
