timestamp,event,src,dst
0,fire,8,
58,fire,9,
665,fire,5,
666,fire,5,
679,fire,5,
679,fire,2,
680,fire,2,
680,fire,5,
694,fire,2,
694,fire,5,
695,hit,5,2.0
695,fire,5,
695,fire,4,
695,fire,2,
696,hit,5,2.0
710,fire,5,
711,fire,2,
711,hit,5,2.0
711,fire,5,
712,fire,5,
725,fire,2,
725,fire,5,
726,fire,2,
726,hit,5,2.0
726,dead,5,2.0
740,fire,2,
754,fire,2,
755,fire,2,
769,fire,2,
859,fire,5,
944,fire,6,
944,fire,4,
957,fire,6,
958,fire,6,
958,hit,4,6.0
972,fire,6,
973,hit,4,6.0
973,fire,6,
987,fire,6,
988,hit,4,6.0
1001,fire,4,
1002,fire,6,
1002,hit,4,6.0
1002,dead,4,6.0
1003,fire,6,
1016,fire,6,
1017,fire,6,
1031,fire,6,
1073,fire,2,
1074,fire,9,
1074,fire,2,
1074,fire,8,
1075,fire,9,
1075,fire,2,
1089,fire,9,
1090,hit,2,9.0
1090,fire,2,
1090,hit,9,2.0
1090,fire,9,
1091,hit,2,9.0
1091,fire,2,
1091,hit,9,2.0
1105,fire,2,
1105,hit,9,2.0
1105,fire,1,
1106,hit,5,1.0
1106,dead,5,1.0
1106,fire,9,
1107,fire,2,
1107,hit,9,2.0
1107,dead,9,2.0
1122,fire,2,
1136,fire,2,
1179,fire,8,
1194,fire,8,
1194,hit,1,8.0
1208,fire,8,
1209,hit,1,8.0
1223,fire,8,
1238,fire,8,
1251,fire,8,
1266,fire,8,
1266,hit,1,8.0
1281,fire,8,
1295,fire,7,
1296,hit,1,7.0
1296,fire,8,
1296,fire,7,
1297,dead,1,7.0
1311,fire,8,
1311,fire,7,
1327,fire,5,
1327,fire,7,
1327,fire,8,
1328,fire,5,
1328,fire,7,
1341,fire,5,
1386,fire,4,
1414,fire,0,
1429,fire,2,
1429,hit,4,2.0
1430,fire,2,
1444,fire,0,
1444,fire,2,
1444,hit,4,2.0
1445,fire,2,
1445,hit,4,2.0
1459,fire,2,
1460,hit,4,2.0
1460,dead,4,2.0
1460,fire,2,
1474,fire,2,
1474,fire,0,
1475,fire,2,
1489,fire,2,
1552,fire,9,
1552,hit,0,9.0
1567,fire,9,
1567,hit,0,9.0
1581,fire,0,
1610,fire,9,
1610,hit,0,9.0
1610,fire,0,
1611,fire,9,
1611,hit,0,9.0
1624,fire,9,
1625,hit,0,9.0
1639,fire,0,
1639,fire,9,
1640,hit,0,9.0
1653,fire,9,
1653,hit,0,9.0
1653,fire,2,
1654,fire,2,
1655,fire,2,
1669,fire,2,
1670,fire,9,
1670,hit,0,9.0
1670,dead,0,9.0
1671,fire,2,
1671,fire,3,
1671,hit,9,3.0
1672,fire,2,
1673,fire,9,
1687,fire,9,
1687,fire,3,
1688,hit,9,3.0
1688,fire,3,
1702,fire,3,
1703,hit,9,3.0
1703,fire,6,
1703,fire,8,
1704,fire,3,
1704,hit,9,3.0
1704,dead,9,3.0
1718,fire,6,
1719,fire,6,
1719,fire,8,
1719,fire,3,
1733,fire,6,
1733,fire,3,
1733,fire,8,
1734,fire,6,
1734,fire,3,
1735,fire,6,
1748,fire,8,
1749,fire,6,
1764,fire,8,
1764,hit,6,8.0
1765,fire,6,
1765,hit,8,6.0
1766,fire,8,
1766,hit,6,8.0
1781,fire,6,
1781,hit,8,6.0
1782,hit,8,6.0
1782,dead,8,6.0
1782,fire,6,
1796,fire,1,
1796,fire,6,
1797,fire,6,
1797,fire,1,
1812,fire,1,
1934,fire,5,
1949,fire,4,
1964,fire,4,
1964,fire,5,
1964,hit,3,4.0
1965,fire,4,
1965,fire,5,
1965,hit,3,5.0
1979,fire,4,
1979,fire,1,
1980,fire,4,
1980,fire,5,
1980,hit,3,5.0
1981,fire,3,
1981,fire,4,
1995,fire,5,
1995,fire,4,
1995,fire,3,
1996,fire,4,
1996,fire,5,
1996,fire,3,
2010,fire,4,
2011,fire,5,
2011,fire,4,
2012,fire,3,
2012,fire,5,
2012,hit,3,5.0
2012,fire,4,
2026,fire,4,
2026,fire,3,
2027,fire,4,
2027,fire,5,
2027,hit,3,5.0
2028,dead,3,5.0
2028,fire,4,
2042,fire,5,
2042,fire,4,
2043,fire,5,
2043,fire,4,
2056,fire,5,
2057,fire,5,
2146,fire,3,
2175,fire,7,
2176,fire,7,
2189,fire,2,
2190,hit,7,2.0
2190,fire,7,
2190,fire,2,
2205,fire,7,
2205,hit,2,7.0
2205,fire,2,
2206,hit,7,2.0
2206,fire,7,
2206,hit,2,7.0
2206,fire,2,
2207,hit,7,2.0
2207,dead,7,2.0
2221,fire,2,
2427,fire,4,
2537,hit,6,
2537,fire,9,
2537,hit,2,9.0
2538,dead,2,9.0
2551,fire,9,
2552,fire,9,
2566,fire,9,
2567,fire,9,
2585,fire,9,
2599,fire,9,
2614,fire,6,
2614,fire,9,
2615,fire,6,
2615,hit,9,6.0
2629,fire,9,
2629,hit,6,9.0
2629,fire,6,
2629,hit,9,6.0
2630,fire,6,
2630,hit,9,6.0
2644,fire,9,
2645,fire,6,
2645,fire,9,
2660,fire,6,
2660,fire,9,
2661,fire,6,
2661,fire,9,
2661,hit,6,9.0
2676,fire,6,
2676,fire,9,
2677,fire,6,
2677,fire,3,
2677,hit,7,3.0
2691,fire,6,
2691,fire,1,
2692,fire,9,
2692,fire,6,
2692,fire,3,
2693,hit,7,3.0
2693,fire,1,
2693,hit,9,1.0
2693,fire,9,
2694,fire,6,
2694,fire,3,
2694,hit,7,3.0
2695,fire,6,
2708,fire,1,
2709,fire,3,
2709,hit,7,3.0
2709,dead,7,3.0
2710,fire,9,
2710,fire,6,
2710,fire,3,
2710,fire,1,
2711,hit,9,1.0
2711,fire,9,
2711,fire,6,
2712,fire,6,
2712,fire,3,
2712,fire,5,
2712,hit,3,5.0
2726,fire,1,
2726,hit,9,1.0
2726,dead,9,1.0
2727,fire,3,
2727,fire,6,
2727,fire,5,
2728,fire,3,
2728,fire,6,
2728,fire,1,
2728,fire,5,
2729,hit,3,5.0
2729,fire,6,
2729,fire,1,
2730,fire,3,
2730,fire,5,
2730,hit,3,5.0
2730,fire,6,
2744,fire,3,
2744,fire,1,
2745,fire,6,
2745,fire,5,
2745,hit,3,5.0
2746,dead,3,5.0
2746,fire,5,
2746,fire,6,
2746,fire,1,
2747,fire,6,
2747,fire,5,
2761,fire,6,
2761,fire,1,
2761,fire,5,
2762,fire,5,
2789,fire,8,
2802,fire,8,
2817,fire,8,
2832,fire,8,
2832,hit,6,8.0
2833,dead,6,8.0
2833,fire,8,
2846,fire,8,
2860,fire,8,
2861,fire,8,
2875,fire,8,
