timestamp,event,src,dst
9,fire,0,
9,fire,4,
23,fire,4,
37,fire,4,
143,fire,1,
158,fire,3,
172,fire,3,
172,hit,8,3.0
185,fire,3,
199,fire,2,
199,fire,3,
199,hit,8,3.0
199,hit,8,2.0
213,fire,2,
213,hit,8,2.0
213,dead,8,2.0
214,fire,3,
214,fire,2,
227,fire,2,
227,fire,3,
241,fire,6,
241,fire,2,
241,fire,1,
255,fire,6,
268,hit,6,4.0
268,dead,6,4.0
268,fire,1,
282,fire,5,
296,fire,1,
318,fire,1,
373,fire,1,
400,fire,1,
414,fire,1,
604,fire,2,
632,fire,2,
659,fire,3,
768,fire,8,
783,fire,8,
783,fire,0,
783,hit,8,0.0
798,fire,8,
798,hit,0,8.0
798,dead,0,8.0
811,fire,8,
825,fire,8,
839,fire,8,
930,fire,3,
959,fire,8,
959,hit,1,8.0
959,dead,1,8.0
972,fire,8,
986,fire,8,
986,fire,4,
1001,fire,4,
1014,fire,4,
1028,fire,4,
1056,fire,9,
1070,fire,9,
1070,hit,6,9.0
1084,fire,9,
1097,fire,9,
1097,fire,4,
1111,fire,4,
1125,fire,4,
1167,fire,9,
1167,hit,6,9.0
1180,fire,9,
1195,fire,6,
1195,fire,9,
1195,hit,6,9.0
1195,hit,2,
1209,fire,6,
1209,fire,9,
1209,hit,9,6.0
1222,fire,6,
1222,fire,9,
1236,fire,6,
1250,fire,6,
1250,hit,9,6.0
1250,dead,9,6.0
1263,fire,6,
1277,fire,6,
1291,fire,2,
1311,fire,2,
1334,fire,2,
1395,fire,3,
1395,hit,5,3.0
1409,fire,3,
1423,fire,5,
1423,fire,3,
1423,hit,5,3.0
1436,fire,5,
1436,fire,3,
1436,hit,5,3.0
1450,fire,5,
1450,fire,3,
1450,hit,5,3.0
1450,dead,5,3.0
1463,fire,3,
1463,fire,4,
1477,fire,4,
1477,fire,3,
1492,fire,4,
1506,fire,4,
1506,fire,6,
1519,fire,4,
1519,fire,6,
1519,hit,6,4.0
1519,dead,6,4.0
1519,hit,1,
1533,fire,4,
1547,fire,4,
1560,fire,4,
1696,fire,2,
1711,fire,2,
1711,hit,4,2.0
1711,fire,1,
1711,hit,4,1.0
1725,fire,2,
1725,hit,4,2.0
1725,dead,4,2.0
1725,fire,1,
1725,fire,8,
1725,hit,3,8.0
1726,fire,2,
1739,fire,1,
1739,fire,2,
1739,fire,8,
1739,hit,3,8.0
1739,dead,3,8.0
1753,fire,8,
1753,fire,1,
1766,fire,8,
1987,fire,1,
2044,fire,8,
2044,hit,2,8.0
2044,dead,2,8.0
2057,fire,8,
2071,fire,8,
2085,fire,8,
2100,fire,5,
2124,fire,6,
2137,fire,6,
2137,hit,9,6.0
2138,fire,6,
2151,fire,6,
2151,fire,9,
2151,fire,8,
2151,fire,5,
