timestamp,event,src,dst
0,fire,0,
88,fire,8,
253,fire,4,
267,fire,4,
282,fire,4,
297,fire,4,
312,fire,4,
412,fire,2,
426,fire,2,
488,fire,5,
532,fire,5,
577,fire,3,
592,fire,4,
621,fire,4,
635,fire,4,
649,fire,4,
664,fire,2,
664,fire,5,
678,fire,4,
678,fire,2,
693,fire,4,
693,fire,2,
693,hit,4,2.0
693,hit,8,2.0
707,fire,2,
707,fire,5,
707,hit,4,2.0
721,fire,8,
721,hit,2,8.0
721,fire,2,
736,fire,8,
736,fire,4,
736,fire,2,
736,hit,4,2.0
736,fire,5,
751,fire,8,
751,fire,4,
751,fire,1,
751,fire,2,
751,hit,8,2.0
765,fire,8,
765,fire,4,
765,fire,2,
765,hit,8,2.0
765,fire,5,
780,fire,8,
780,hit,2,8.0
780,dead,2,8.0
780,fire,4,
780,fire,5,
795,fire,8,
795,fire,4,
795,fire,9,
795,hit,0,9.0
809,fire,4,
809,fire,8,
809,fire,9,
809,hit,0,9.0
809,fire,5,
809,fire,1,
825,fire,9,
825,hit,0,9.0
840,fire,9,
840,hit,0,9.0
854,fire,9,
854,hit,0,9.0
854,dead,0,9.0
869,fire,9,
976,fire,5,
992,fire,5,
992,hit,6,5.0
992,fire,3,
992,hit,5,3.0
992,dead,5,3.0
1157,fire,4,
1385,fire,7,
1399,fire,0,
1415,fire,0,
1415,fire,7,
1415,hit,7,0.0
1430,fire,0,
1430,fire,7,
1430,hit,0,7.0
1430,fire,6,
1445,fire,6,
1445,fire,0,
1445,fire,7,
1445,hit,0,7.0
1445,hit,4,6.0
1445,dead,4,6.0
1446,hit,0,7.0
1446,dead,0,7.0
1461,fire,6,
1461,fire,1,
1461,hit,5,1.0
1461,fire,7,
1461,fire,8,
1461,fire,5,
1461,hit,1,5.0
1476,fire,7,
1476,fire,6,
1476,fire,8,
1476,hit,6,8.0
1476,dead,6,8.0
1491,fire,8,
1491,fire,5,
1491,hit,1,5.0
1491,dead,1,5.0
1506,fire,8,
1520,fire,5,
1820,fire,4,
2000,fire,8,
2000,hit,2,8.0
2014,fire,0,
2014,fire,8,
2014,hit,2,8.0
2015,fire,0,
2030,fire,8,
2030,hit,2,8.0
2030,dead,2,8.0
2030,fire,0,
2030,hit,9,0.0
2045,fire,8,
2045,fire,0,
2045,hit,9,0.0
2045,dead,9,0.0
2059,fire,8,
2059,fire,0,
2074,fire,0,
2089,fire,0,
2103,fire,0,
2133,fire,4,
2133,hit,0,4.0
2147,fire,4,
2147,hit,0,4.0
2147,fire,0,
2162,fire,0,
2162,hit,4,0.0
2162,fire,4,
2177,fire,0,
2177,fire,4,
2177,hit,4,0.0
2191,fire,0,
2191,fire,4,
2207,fire,0,
2207,fire,4,
2207,hit,4,0.0
2207,dead,4,0.0
2237,fire,1,
2237,hit,7,1.0
2267,fire,7,
2282,fire,7,
2282,hit,3,7.0
2282,fire,1,
2282,hit,7,1.0
2297,fire,7,
2312,fire,7,
2312,fire,8,
2312,hit,0,8.0
2328,fire,8,
2328,hit,0,8.0
2328,dead,0,8.0
2328,fire,7,
2328,hit,3,7.0
2328,dead,3,7.0
2344,fire,8,
2344,fire,7,
2344,fire,1,
2344,hit,7,1.0
2344,dead,7,1.0
2358,fire,8,
2521,fire,6,
2536,fire,6,
2551,fire,4,
2551,hit,6,4.0
2551,fire,6,
2551,fire,1,
2566,fire,6,
2581,fire,6,
2672,fire,8,
2686,fire,8,
2701,fire,4,
2791,fire,8,
2791,hit,1,8.0
2806,fire,8,
2806,hit,1,8.0
2806,dead,1,8.0
2820,fire,8,
2835,fire,8,
2849,fire,3,
2849,hit,4,3.0
2850,fire,3,
2850,hit,4,3.0
2864,fire,3,
2879,fire,3,
2893,fire,3,
2893,hit,4,3.0
2908,fire,0,
2908,fire,3,
2908,hit,4,3.0
2908,dead,4,3.0
2923,fire,3,
2937,fire,3,
2985,fire,6,
2985,hit,9,6.0
3000,fire,6,
3015,fire,9,
3015,fire,6,
3030,fire,9,
3030,fire,6,
3045,fire,6,
3045,fire,9,
3045,hit,9,6.0
3059,fire,9,
3060,fire,6,
3060,hit,9,6.0
3060,dead,9,6.0
3074,fire,6,
3089,fire,6,
3322,fire,3,
3322,hit,4,3.0
3322,dead,4,3.0
3351,fire,6,
3366,fire,6,
3381,fire,6,
3536,fire,1,
3628,hit,9,
3657,fire,9,
3672,fire,9,
3686,fire,9,
3701,fire,9,
3717,fire,9,
3746,fire,9,
3746,hit,1,9.0
3761,fire,9,
3761,hit,1,9.0
3776,fire,9,
3776,fire,4,
3790,fire,7,
3790,fire,4,
3805,fire,7,
3805,fire,2,
3805,hit,7,2.0
3805,fire,4,
3805,hit,0,4.0
3805,hit,2,7.0
3805,fire,0,
3820,fire,7,
3820,hit,2,7.0
3820,fire,0,
3820,fire,4,
3820,hit,0,4.0
3821,fire,4,
3821,fire,2,
3821,hit,7,2.0
3821,dead,7,2.0
3821,fire,0,
3835,fire,4,
3835,fire,0,
3835,fire,2,
3850,fire,4,
3850,fire,0,
3864,fire,4,
3864,fire,0,
3864,hit,4,0.0
3879,fire,0,
3879,fire,4,
3879,hit,4,0.0
3894,fire,4,
3894,fire,0,
3908,fire,4,
3908,fire,0,
3908,hit,0,4.0
3908,dead,0,4.0
3923,fire,4,
3937,fire,4,
3952,fire,4,
4011,fire,8,
4025,fire,3,
4025,hit,9,3.0
4025,dead,9,3.0
4193,fire,8,
4209,fire,8,
4209,hit,1,8.0
4209,fire,5,
4209,hit,1,5.0
4223,fire,8,
4223,hit,1,8.0
4223,dead,1,8.0
4224,fire,5,
4224,fire,8,
4238,fire,8,
4238,fire,5,
4238,fire,0,
4253,fire,8,
4253,fire,5,
4383,fire,8,
4398,fire,8,
4398,fire,4,
4398,hit,3,8.0
4413,fire,8,
4413,fire,4,
4428,fire,4,
4442,fire,4,
4501,fire,3,
4516,fire,5,
4530,fire,5,
4545,fire,5,
4545,fire,0,
4545,hit,5,0.0
4545,dead,5,0.0
4606,fire,4,
4621,fire,4,
4637,fire,3,
4637,hit,8,3.0
4637,dead,8,3.0
4637,fire,4,
4637,hit,0,4.0
4651,fire,4,
4666,fire,4,
4682,fire,4,
4682,hit,0,4.0
4682,dead,0,4.0
4696,fire,4,
4711,fire,4,
4726,fire,1,
4726,hit,4,1.0
4747,fire,3,
4895,fire,6,
4910,fire,1,
4910,hit,4,1.0
4910,dead,4,1.0
4925,fire,6,
4940,fire,6,
5086,fire,5,
5102,fire,0,
5102,hit,5,0.0
5102,fire,3,
5102,hit,5,3.0
5102,dead,5,3.0
5171,fire,2,
5186,fire,2,
5200,fire,2,
5215,fire,6,
5230,fire,6,
5230,fire,7,
5244,fire,6,
5244,fire,1,
5244,hit,7,1.0
5244,fire,7,
5244,hit,1,7.0
5259,fire,7,
5259,hit,1,7.0
5259,fire,6,
5259,hit,9,6.0
5274,fire,6,
5274,fire,7,
5274,hit,1,7.0
5288,fire,6,
5288,fire,7,
5303,fire,6,
5303,fire,7,
5317,fire,6,
5317,fire,1,
5318,hit,7,1.0
5318,fire,6,
5318,fire,7,
5332,fire,6,
5332,fire,7,
5332,hit,9,6.0
5332,fire,9,
5332,hit,1,9.0
5347,fire,7,
5347,fire,6,
5361,fire,6,
5361,fire,7,
5361,hit,1,7.0
5361,dead,1,7.0
5362,fire,6,
5376,fire,6,
5376,fire,7,
5376,hit,9,6.0
5391,fire,6,
5391,hit,9,6.0
5391,dead,9,6.0
5391,fire,7,
5405,fire,7,
5420,fire,7,
5435,fire,7,
5453,hit,7,6.0
5453,dead,7,6.0
5468,fire,2,
5468,fire,8,
5483,fire,2,
5483,fire,8,
5483,hit,0,8.0
5497,fire,2,
5497,fire,8,
5497,hit,0,8.0
5497,dead,0,8.0
5512,fire,8,
5526,fire,8,
5614,fire,4,
5614,fire,2,
5629,fire,4,
5629,fire,2,
5629,hit,4,2.0
5629,hit,2,4.0
5629,dead,2,4.0
5645,fire,4,
5659,fire,4,
5674,fire,4,
5715,fire,6,
5729,fire,6,
5744,fire,6,
5744,fire,4,
5759,fire,6,
5759,fire,4,
5759,hit,6,4.0
5773,fire,4,
5773,fire,5,
5774,hit,6,5.0
5774,dead,6,5.0
5774,fire,4,
5774,fire,5,
5788,fire,4,
5788,fire,5,
5803,fire,4,
5817,fire,4,
5817,fire,5,
5847,fire,7,
5861,fire,0,
5861,hit,8,0.0
5861,fire,7,
5861,hit,1,7.0
5876,fire,7,
5876,fire,0,
5876,fire,1,
5891,fire,0,
5891,fire,7,
5891,hit,1,7.0
5905,fire,7,
5905,hit,1,7.0
5905,fire,0,
5920,fire,0,
5920,fire,7,
5935,fire,0,
5935,fire,7,
5935,hit,1,7.0
5935,dead,1,7.0
5949,fire,0,
5949,fire,7,
5949,hit,8,0.0
5964,fire,0,
5964,hit,8,0.0
5964,dead,8,0.0
5964,fire,7,
5979,fire,7,
5979,fire,0,
5993,fire,0,
6034,fire,9,
6193,fire,2,
6254,fire,4,
6269,fire,4,
6270,fire,0,
6270,hit,4,0.0
6270,fire,4,
6270,hit,0,4.0
6285,fire,4,
6285,fire,0,
6285,hit,4,0.0
6285,hit,0,4.0
6285,dead,4,0.0
6300,fire,0,
6314,fire,0,
6329,fire,7,
6329,hit,6,7.0
6329,fire,6,
6329,fire,0,
6329,hit,7,6.0
6344,fire,6,
6344,hit,7,6.0
6344,fire,7,
6344,hit,6,7.0
6344,dead,6,7.0
6358,fire,7,
6373,fire,7,
6476,fire,8,
6490,fire,8,
6490,hit,0,8.0
6505,hit,5,
6505,fire,8,
6505,hit,0,8.0
6505,dead,0,8.0
6519,fire,8,
6535,fire,5,
6535,fire,1,
6535,hit,9,1.0
6550,fire,5,
6550,fire,9,
6623,fire,1,
6652,fire,9,
6652,hit,1,9.0
6667,fire,9,
6682,fire,1,
6682,hit,9,1.0
6711,fire,9,
6711,hit,1,9.0
6741,fire,3,
6741,hit,5,3.0
6741,dead,5,3.0
6741,fire,1,
6741,hit,9,1.0
6741,dead,9,1.0
6785,fire,8,
6815,fire,8,
6830,fire,8,
6845,fire,8,
6859,fire,8,
6874,fire,8,
6874,hit,0,8.0
6889,fire,8,
6889,hit,0,8.0
6889,dead,0,8.0
6889,fire,4,
6903,fire,8,
6918,fire,8,
7111,fire,1,
7111,hit,5,1.0
7141,fire,4,
7141,hit,0,4.0
7141,fire,0,
7141,hit,7,0.0
7155,fire,7,
7170,fire,1,
7170,hit,5,1.0
7170,dead,5,1.0
7170,fire,7,
7185,fire,7,
7185,hit,0,7.0
7185,dead,0,7.0
7199,fire,7,
7214,fire,7,
7229,fire,7,
7229,fire,3,
7243,fire,6,
7243,hit,4,6.0
7258,fire,6,
7258,hit,4,6.0
7282,fire,6,
7282,fire,8,
7282,hit,4,6.0
7282,dead,4,6.0
7296,fire,6,
7296,fire,8,
7311,fire,6,
7311,fire,8,
7326,fire,8,
7341,fire,6,
7341,hit,7,6.0
7356,fire,6,
7370,fire,6,
7370,hit,7,6.0
7370,fire,5,
7371,fire,6,
7385,fire,8,
7385,fire,6,
7385,hit,7,6.0
7385,dead,7,6.0
7400,fire,6,
7400,fire,8,
7415,fire,6,
7415,fire,8,
7415,fire,3,
7415,hit,8,3.0
7415,dead,8,3.0
7430,fire,6,
7498,fire,2,
7511,fire,9,
7526,fire,6,
7526,fire,9,
7526,hit,9,6.0
7540,fire,6,
7541,fire,9,
7541,hit,6,9.0
7541,fire,6,
7541,hit,9,6.0
7555,fire,6,
7555,fire,9,
7555,hit,6,9.0
7569,fire,9,
7569,fire,6,
7583,fire,6,
7583,hit,9,6.0
7583,fire,9,
7584,fire,9,
7584,fire,6,
7584,hit,9,6.0
7598,fire,6,
7598,hit,9,6.0
7598,fire,9,
7598,hit,6,9.0
7598,dead,6,9.0
7613,fire,9,
7626,fire,9,
7701,fire,0,
7715,fire,5,
7715,hit,2,5.0
7715,fire,0,
7715,hit,9,0.0
7715,dead,9,0.0
7729,fire,0,
7766,fire,5,
7766,hit,2,5.0
7766,fire,2,
7836,fire,5,
7866,fire,1,
7895,fire,5,
7910,fire,8,
7925,fire,8,
7925,fire,6,
7925,fire,1,
7941,fire,6,
7941,fire,8,
7941,hit,6,8.0
7941,hit,8,6.0
7957,fire,6,
7957,hit,8,6.0
7957,fire,8,
7957,hit,6,8.0
7957,dead,6,8.0
7957,fire,5,
7972,fire,8,
7986,fire,8,
8083,fire,4,
8098,fire,4,
8189,fire,1,
8189,fire,4,
8203,fire,4,
8217,fire,4,
8255,fire,0,
8269,fire,0,
8285,fire,0,
8285,hit,5,0.0
8285,dead,5,0.0
8299,fire,0,
8314,fire,0,
8364,fire,9,
8364,hit,1,9.0
8364,dead,1,9.0
8421,fire,0,
8437,fire,0,
8437,hit,4,0.0
8437,fire,8,
8437,dead,4,0.0
8452,fire,0,
8452,fire,8,
8452,hit,0,8.0
8467,fire,0,
8467,fire,8,
8467,hit,0,8.0
8467,dead,0,8.0
8467,fire,9,
8482,fire,8,
8496,fire,8,
8497,fire,6,
8497,fire,9,
8863,fire,2,
8863,hit,4,2.0
8876,fire,6,
8877,fire,6,
8892,fire,6,
8892,fire,8,
8892,hit,3,8.0
8892,dead,3,8.0
8906,fire,8,
8920,fire,8,
8935,fire,8,
8950,fire,0,
8993,fire,0,
8993,hit,8,0.0
9035,fire,0,
9035,hit,8,0.0
9048,fire,6,
9048,hit,8,6.0
9063,fire,6,
9063,hit,8,6.0
9063,dead,8,6.0
9078,fire,6,
9078,fire,7,
9078,hit,6,7.0
9078,fire,0,
9091,fire,6,
9091,fire,7,
9105,fire,7,
9105,hit,6,7.0
9121,fire,7,
9121,fire,1,
9121,hit,7,1.0
9135,fire,7,
9135,hit,6,7.0
9151,fire,7,
9151,hit,6,7.0
9165,fire,7,
9179,fire,7,
9179,fire,1,
9179,hit,7,1.0
9193,fire,7,
9207,fire,7,
9207,fire,4,
9207,hit,9,
9220,fire,4,
9220,fire,7,
9234,fire,4,
9234,fire,7,
9234,hit,3,4.0
9234,fire,1,
9234,hit,7,1.0
9248,fire,4,
9249,hit,3,4.0
9249,fire,7,
9249,fire,4,
9262,fire,4,
9262,fire,7,
9277,fire,4,
9277,fire,7,
9277,hit,0,7.0
9292,fire,4,
9292,hit,3,4.0
9292,fire,7,
9292,hit,0,7.0
9292,dead,0,7.0
9293,fire,1,
9293,fire,7,
9293,fire,4,
9307,fire,7,
9307,fire,4,
9322,fire,7,
9322,fire,4,
9336,fire,4,
9351,fire,4,
9351,hit,3,4.0
9351,dead,3,4.0
9351,fire,1,
9351,hit,7,1.0
9351,dead,7,1.0
9365,fire,9,
9365,fire,4,
9379,fire,4,
9511,fire,2,
9511,hit,9,2.0
9525,fire,5,
9539,fire,5,
9540,fire,8,
9554,fire,5,
9554,fire,8,
9554,hit,2,8.0
9554,dead,2,8.0
9568,fire,8,
9568,fire,5,
9582,fire,5,
9582,fire,8,
9596,fire,5,
9764,fire,3,
9764,fire,7,
9764,hit,0,7.0
9779,fire,9,
9779,fire,7,
9794,fire,9,
9794,fire,7,
9794,hit,0,7.0
9794,fire,3,
9794,hit,9,3.0
9808,fire,7,
9808,hit,0,7.0
9808,fire,9,
9808,hit,3,9.0
9808,fire,3,
9808,hit,9,3.0
9823,fire,7,
9823,hit,0,7.0
9823,fire,3,
9823,hit,9,3.0
9823,dead,9,3.0
9836,fire,7,
9836,fire,3,
9850,fire,7,
9850,hit,0,7.0
9850,fire,0,
9850,fire,3,
9850,hit,7,0.0
9865,fire,5,
9865,fire,0,
9865,hit,3,5.0
9865,fire,8,
9880,fire,5,
9880,hit,3,5.0
9880,dead,3,5.0
9881,fire,1,
9881,hit,7,1.0
9881,fire,0,
9881,fire,8,
9881,fire,7,
9881,hit,0,7.0
9881,fire,5,
9896,fire,7,
9896,hit,0,7.0
9896,dead,0,7.0
9896,fire,8,
9896,fire,5,
9896,hit,1,
9911,fire,7,
9911,fire,8,
9911,fire,2,
9925,fire,7,
9925,fire,2,
9939,fire,7,
9939,fire,2,
9954,fire,1,
9954,hit,7,1.0
9982,fire,7,
9982,hit,1,7.0
9996,fire,7,
9996,hit,1,7.0
10010,fire,1,
10010,hit,7,1.0
10010,dead,7,1.0
10206,fire,2,
10220,fire,2,
10220,fire,5,
10235,fire,2,
10235,fire,5,
10256,fire,5,
10256,fire,2,
10256,hit,5,2.0
10270,fire,5,
10270,fire,2,
10270,hit,5,2.0
10270,hit,2,5.0
10271,fire,2,
10271,fire,5,
10271,hit,2,5.0
10285,fire,5,
10285,hit,2,5.0
10285,dead,2,5.0
10300,fire,5,
10314,fire,5,
10329,fire,5,
10520,fire,7,
10520,hit,1,7.0
10535,fire,7,
10535,fire,1,
10535,hit,7,1.0
10550,fire,7,
10564,fire,7,
10579,fire,7,
10594,fire,7,
10594,fire,1,
10594,hit,7,1.0
10594,hit,1,7.0
10608,fire,7,
10623,fire,7,
10638,fire,7,
10638,hit,1,7.0
10638,dead,1,7.0
10652,fire,2,
10652,fire,7,
10667,fire,2,
10667,fire,7,
10667,hit,8,2.0
10682,fire,2,
10682,hit,8,2.0
10682,fire,7,
10696,fire,2,
10711,fire,2,
10711,hit,8,2.0
10725,fire,2,
10740,fire,2,
10755,fire,2,
10755,hit,8,2.0
10755,dead,8,2.0
10769,fire,2,
10784,fire,2,
10799,fire,2,
10813,fire,2,
10843,fire,9,
10843,hit,2,9.0
10843,dead,2,9.0
10857,fire,9,
10872,fire,9,
10872,fire,6,
10887,fire,6,
10901,fire,1,
10901,fire,6,
10916,fire,6,
10931,fire,6,
10931,fire,5,
10931,hit,3,5.0
10931,fire,3,
10931,hit,5,3.0
10931,dead,5,3.0
10945,fire,6,
10945,fire,1,
10960,fire,6,
10974,fire,6,
10989,fire,6,
11004,fire,6,
11018,fire,6,
11033,fire,6,
11048,fire,6,
11048,fire,7,
11048,hit,6,7.0
11048,dead,6,7.0
11062,fire,7,
11077,fire,7,
11077,fire,4,
11092,fire,7,
11092,fire,4,
11092,hit,3,4.0
11092,dead,3,4.0
11106,fire,4,
11121,fire,4,
11370,fire,5,
11385,fire,5,
11385,hit,8,
11385,fire,3,
11385,hit,4,3.0
11385,dead,4,3.0
11399,fire,5,
11399,hit,1,5.0
11414,fire,5,
11429,fire,5,
