timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
239,0.0,1134.821167,-697.0,-352.298737,1.0,0.0,0.0,,,,
240,0.0,1134.821167,-697.0,-352.298737,1.0,0.0,0.0,,,,
241,0.0,1134.821167,-696.990479,-352.298737,0.9565060019,0.2916778586,-0.0045050112,,,,
242,0.0,1134.821167,-696.990479,-352.298737,0.8600984464,0.5100601534,-0.0083248102,,,,
243,0.0,1133.039062,-695.419067,-352.297852,0.6613252262,0.7499836414,-0.0131712874,,,,
244,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
245,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
246,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
247,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
248,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
249,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
250,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
251,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
252,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
253,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
254,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
255,0.0,1132.570312,-695.221741,-352.298737,0.6178129576,0.7862005025,-0.0139971184,,,,
256,0.0,1134.821167,-696.990479,-352.298737,0.8503492679,0.5261480177,-0.0086247343,,,,
257,0.0,1134.821167,-696.990479,-352.298737,0.999633867,0.0270550941,-0.0003921929,,,,
258,0.0,1134.821045,-697.02655,-352.298737,0.9999963468,-0.0027030405,0.0,,,,
259,0.0,1134.821045,-697.03009,-352.298737,0.9999952938,-0.0030679524,0.0,,,,
260,0.0,1134.821045,-697.03009,-352.298737,0.9999952938,-0.0030679524,0.0,,,,
261,0.0,1134.820068,-697.097778,-352.298737,0.9999491164,-0.00997054,-0.0015338995,,,,
262,0.0,1134.818604,-697.152283,-352.298737,0.9998753254,-0.0155449618,-0.0027726963,,,,
263,0.0,1134.802734,-697.418457,-352.298706,0.9989763238,-0.0429349032,-0.0142442498,,,,
264,0.0,1134.768066,-697.711975,-352.298737,0.9968255009,-0.0734822145,-0.0306477546,,,,
265,0.0,1134.749023,-697.828247,-352.298676,0.9954941944,-0.0857000716,-0.0405808661,,,,
266,0.0,1134.732178,-697.918945,-352.298706,0.9942718,-0.0952934664,-0.0484018902,,,,
267,0.0,1134.710205,-698.148804,-352.298706,0.990517864,-0.1194123353,-0.0679341987,,,,
268,0.0,1134.738403,-698.321106,-352.298737,0.9869067519,-0.1367882919,-0.0854635965,,,,
269,0.0,1134.744019,-698.422241,-352.298737,0.9844607998,-0.1470552103,-0.0959775949,,,,
270,0.0,1134.767334,-698.486084,-352.298706,0.9828217077,-0.1531872995,-0.1029327072,,,,
