timestamp,event,src,dst
1,fire,3,
754,fire,7,
937,fire,6,
950,fire,6,
963,fire,6,
963,hit,1,6.0
1009,fire,6,
1009,hit,1,6.0
1034,fire,1,
1034,fire,6,
1047,fire,1,
1047,fire,6,
1060,fire,1,
1060,fire,6,
1072,fire,6,
1072,hit,1,6.0
1072,fire,1,
1072,hit,6,1.0
1086,fire,1,
1086,fire,6,
1086,hit,1,6.0
1086,dead,1,6.0
1099,fire,6,
1111,fire,6,
1124,fire,2,
1279,fire,2,
1279,hit,0,2.0
1292,fire,2,
1305,fire,2,
1305,hit,0,2.0
1317,fire,2,
1317,hit,0,2.0
1318,fire,0,
1330,fire,2,
1330,hit,0,2.0
1330,dead,0,2.0
1343,fire,2,
1384,fire,1,
1396,fire,1,
1409,fire,1,
1409,hit,6,1.0
1422,fire,1,
1422,hit,6,1.0
1447,fire,1,
1447,hit,6,1.0
1447,dead,6,1.0
1460,fire,1,
1473,fire,1,
1587,fire,5,
1600,fire,5,
1750,fire,1,
1750,hit,7,1.0
1764,fire,1,
1764,hit,7,1.0
1764,dead,7,1.0
1777,fire,1,
1789,fire,1,
1802,fire,1,
1927,fire,1,
1927,hit,6,1.0
1940,fire,1,
1940,hit,6,1.0
1952,fire,1,
1965,fire,1,
2090,fire,6,
2119,fire,6,
2132,fire,1,
2132,hit,6,1.0
2132,fire,6,
2145,fire,1,
2145,fire,6,
2145,hit,6,1.0
2145,dead,6,1.0
2157,fire,1,
2170,fire,1,
2183,fire,1,
2225,fire,7,
2237,fire,7,
2273,fire,7,
2295,fire,7,
2319,fire,7,
2387,fire,7,
2399,fire,7,
2399,hit,1,7.0
2412,fire,7,
2425,fire,7,
2425,hit,1,7.0
2438,fire,1,
2438,hit,7,1.0
2438,fire,7,
2450,fire,7,
2450,fire,1,
2463,fire,7,
2463,fire,1,
2476,fire,7,
2476,fire,1,
2488,fire,7,
2488,fire,1,
2489,fire,7,
2501,fire,7,
2501,fire,1,
2501,hit,7,1.0
2514,fire,1,
2514,hit,7,1.0
2514,fire,7,
2526,fire,7,
2539,fire,7,
2552,fire,7,
2565,fire,5,
2565,fire,7,
2565,hit,1,7.0
2565,dead,1,7.0
2565,fire,2,
2565,hit,7,5.0
2565,dead,7,5.0
2577,fire,5,
2577,fire,2,
2578,fire,5,
2590,fire,2,
2590,fire,5,
2603,fire,2,
2603,hit,3,2.0
2603,fire,5,
2603,fire,4,
2615,fire,4,
2615,fire,2,
2628,fire,4,
2628,hit,3,4.0
2628,fire,2,
2641,fire,4,
2641,fire,2,
2641,hit,3,4.0
2641,dead,3,4.0
2653,fire,4,
2653,fire,2,
2666,fire,2,
2666,fire,4,
2679,fire,4,
2679,fire,2,
2945,fire,2,
2945,hit,5,2.0
2959,fire,4,
2959,hit,5,4.0
2959,fire,5,
2959,hit,4,5.0
2959,dead,4,5.0
2959,fire,2,
2959,hit,5,2.0
2959,dead,5,2.0
2972,fire,2,
2985,fire,2,
2985,fire,1,
2997,fire,2,
3149,fire,2,
3163,fire,2,
3163,fire,1,
3176,fire,1,
3176,fire,2,
3176,hit,1,2.0
3189,fire,4,
3189,fire,2,
3189,hit,1,2.0
3189,fire,1,
3189,hit,2,1.0
3201,fire,1,
3201,fire,2,
3201,hit,1,2.0
3201,fire,7,
3202,hit,2,1.0
3214,fire,2,
3214,hit,1,2.0
3214,dead,1,2.0
3227,fire,2,
3239,fire,2,
3252,fire,4,
3265,fire,4,
3506,fire,6,
3519,fire,6,
3531,fire,0,
3531,fire,6,
3544,fire,6,
3558,fire,6,
3558,hit,5,6.0
3558,dead,5,6.0
3570,fire,6,
3570,fire,7,
3571,fire,6,
3583,fire,7,
3583,fire,6,
3596,fire,7,
3596,fire,6,
3596,hit,3,7.0
3608,fire,7,
3608,hit,3,7.0
3621,fire,7,
3621,hit,3,7.0
3621,dead,3,7.0
3634,fire,7,
3646,fire,7,
3647,fire,7,
3659,fire,7,
3672,fire,7,
3684,fire,7,
3685,fire,0,
3685,fire,7,
3697,fire,7,
3697,fire,0,
3697,hit,7,0.0
3710,fire,7,
3710,fire,0,
3710,hit,7,0.0
3723,fire,0,
3723,hit,7,0.0
3723,fire,7,
3735,fire,7,
3736,hit,0,7.0
3736,fire,0,
3736,hit,7,0.0
3736,dead,7,0.0
3748,fire,0,
3761,fire,0,
3773,fire,0,
3804,fire,2,
3842,fire,2,
3855,fire,6,
4140,fire,2,
4152,fire,2,
4165,fire,2,
4178,fire,2,
4178,hit,5,2.0
4191,fire,2,
4191,hit,5,2.0
4203,fire,2,
4216,fire,2,
4216,fire,5,
4216,hit,5,2.0
4228,fire,5,
4229,fire,5,
4229,hit,2,5.0
4229,dead,2,5.0
4241,fire,5,
4242,fire,5,
4254,fire,5,
4267,fire,5,
4298,fire,7,
4298,hit,1,7.0
4311,fire,7,
4311,hit,1,7.0
4323,fire,7,
4336,fire,7,
4349,fire,7,
4362,fire,7,
4362,hit,1,7.0
4362,dead,1,7.0
4374,fire,7,
4387,fire,7,
4387,fire,4,
4400,fire,5,
4400,fire,4,
4400,fire,7,
4412,fire,4,
4412,fire,7,
4412,fire,5,
4412,hit,4,5.0
4412,dead,4,5.0
4425,fire,5,
4437,fire,5,
4438,fire,5,
4450,fire,5,
4463,fire,3,
4463,hit,6,3.0
4476,fire,3,
4476,hit,6,3.0
4488,fire,3,
4488,hit,6,3.0
4488,fire,6,
4489,hit,6,3.0
4489,dead,6,3.0
4501,fire,3,
4514,fire,3,
4766,fire,4,
4778,fire,4,
4791,fire,4,
4791,hit,3,4.0
4804,fire,4,
4804,hit,3,4.0
4817,fire,4,
4817,hit,3,4.0
4817,dead,3,4.0
4817,fire,5,
4829,fire,5,
4829,hit,6,5.0
4842,fire,4,
4842,fire,5,
4842,hit,6,5.0
4842,dead,6,5.0
4855,fire,5,
4867,fire,5,
4868,fire,5,
4880,fire,1,
4880,hit,7,1.0
4880,dead,7,1.0
4880,fire,5,
4881,fire,1,
4893,fire,1,
4893,fire,0,
4905,fire,0,
4905,hit,4,0.0
4905,fire,1,
4906,fire,0,
4906,fire,1,
4918,fire,1,
4918,fire,0,
4931,fire,0,
4943,fire,0,
4956,fire,0,
4956,fire,2,
4957,hit,5,2.0
4957,dead,5,2.0
4957,fire,0,
4970,fire,2,
4970,fire,0,
4983,fire,0,
4995,fire,0,
5008,fire,0,
5021,fire,0,
5046,fire,0,
5046,fire,2,
5046,hit,4,0.0
5060,fire,2,
5060,fire,0,
5072,fire,4,
5072,hit,0,4.0
5072,dead,0,4.0
5073,fire,2,
5073,fire,4,
5085,fire,2,
5085,fire,4,
5085,fire,1,
5085,hit,2,1.0
5085,hit,1,2.0
5098,fire,1,
5098,hit,2,1.0
5098,fire,2,
5098,fire,4,
5098,hit,1,2.0
5110,fire,2,
5110,fire,1,
5111,hit,2,1.0
5111,dead,2,1.0
5123,fire,1,
5136,fire,1,
5148,fire,1,
5149,fire,1,
5337,fire,7,
5337,fire,3,
5337,fire,1,
5350,fire,7,
5350,fire,6,
5350,fire,1,
5350,fire,3,
5350,hit,6,3.0
5350,hit,3,6.0
5362,fire,7,
5362,fire,3,
5363,fire,6,
5363,hit,3,6.0
5363,fire,1,
5363,hit,7,1.0
5363,fire,7,
5363,fire,3,
5375,fire,6,
5375,hit,3,6.0
5375,dead,3,6.0
5375,fire,1,
5375,fire,7,
5388,fire,1,
5388,fire,6,
5388,fire,7,
5388,hit,1,7.0
5401,fire,1,
5401,hit,7,1.0
5401,fire,6,
5401,fire,7,
5401,hit,1,7.0
5413,fire,6,
5413,fire,1,
5413,hit,7,1.0
5413,dead,7,1.0
5426,fire,1,
5439,fire,1,
5451,fire,1,
5618,fire,5,
5631,fire,5,
5645,fire,5,
5657,fire,5,
5657,hit,6,5.0
5657,dead,6,5.0
5658,fire,5,
5671,fire,5,
5684,fire,0,
5684,fire,5,
5696,fire,5,
5709,fire,7,
5761,fire,7,
5774,fire,7,
5786,fire,7,
5799,fire,7,
5799,fire,3,
5812,fire,7,
5812,fire,3,
5812,hit,7,3.0
5824,fire,7,
5824,fire,3,
5824,hit,7,3.0
5824,hit,3,7.0
5825,fire,3,
5825,hit,7,3.0
5837,fire,3,
5837,hit,7,3.0
5837,dead,7,3.0
5850,fire,3,
5862,fire,3,
5888,fire,4,
5888,hit,0,4.0
5920,fire,5,
5933,fire,5,
5945,fire,5,
5945,fire,4,
5945,hit,5,4.0
5946,hit,5,4.0
5946,fire,5,
5958,fire,5,
5958,hit,4,5.0
5972,fire,5,
5972,hit,4,5.0
5972,fire,0,
5984,fire,5,
5984,hit,4,5.0
5984,dead,4,5.0
5985,fire,0,
5985,fire,5,
5997,fire,5,
5997,fire,0,
6010,fire,5,
6010,fire,0,
6010,fire,6,
6010,fire,2,
6022,fire,5,
6023,fire,0,
6023,fire,6,
6023,fire,2,
6023,hit,0,6.0
6035,fire,2,
6035,hit,3,2.0
6035,dead,3,2.0
6036,fire,2,
6036,fire,6,
6036,hit,0,6.0
6036,dead,0,6.0
6049,fire,6,
6062,fire,6,
6074,fire,6,
6087,fire,6,
6198,fire,5,
6211,fire,5,
6224,fire,5,
6224,hit,7,5.0
6236,fire,5,
6237,fire,5,
6237,hit,7,5.0
6249,fire,5,
6249,hit,7,5.0
6249,dead,7,5.0
6262,fire,5,
6274,fire,5,
6275,fire,5,
6447,fire,3,
6618,fire,1,
6702,fire,6,
6702,hit,5,6.0
6702,dead,5,6.0
6715,fire,6,
6715,hit,1,6.0
6715,dead,1,6.0
6728,fire,6,
6740,fire,6,
6753,fire,6,
6767,fire,6,
6965,fire,2,
6977,fire,2,
6978,hit,3,2.0
6978,fire,2,
6978,dead,3,2.0
6990,fire,2,
7003,fire,1,
7021,fire,1,
7047,fire,1,
7072,fire,1,
7099,fire,1,
7124,fire,1,
7137,fire,0,
7150,fire,1,
7180,fire,1,
7285,fire,5,
7298,fire,5,
7311,fire,5,
7311,hit,6,5.0
7323,fire,5,
7324,fire,5,
7324,fire,2,
7336,fire,5,
7336,fire,2,
7336,hit,3,2.0
7349,fire,5,
7349,fire,2,
7349,hit,6,5.0
7349,fire,3,
7349,hit,2,3.0
7349,hit,3,2.0
7349,dead,3,2.0
7362,fire,1,
7362,fire,2,
7362,fire,5,
7363,fire,5,
7363,fire,1,
7375,fire,5,
7375,fire,6,
7375,fire,1,
7376,fire,6,
7376,fire,5,
7388,fire,5,
7388,fire,6,
7388,fire,1,
7388,hit,6,1.0
7388,dead,6,1.0
7400,fire,5,
7401,fire,5,
7401,fire,1,
7413,fire,1,
7413,fire,5,
7427,fire,5,
7427,fire,1,
7607,fire,7,
7620,fire,7,
7633,fire,7,
7633,hit,3,7.0
7633,fire,2,
7646,fire,2,
7658,fire,2,
7754,fire,6,
7754,hit,5,6.0
7767,fire,6,
7779,fire,6,
7779,fire,5,
7779,hit,6,5.0
7780,dead,6,5.0
7780,fire,5,
7793,fire,5,
7806,fire,5,
7819,fire,5,
7950,fire,0,
7963,fire,0,
8154,fire,0,
8167,fire,0,
8180,fire,0,
8180,hit,4,0.0
8180,dead,4,0.0
8193,fire,0,
8193,fire,5,
8194,fire,0,
8194,fire,5,
8206,fire,0,
8206,fire,5,
8219,fire,5,
8232,fire,5,
8244,fire,5,
8244,hit,7,5.0
8245,fire,5,
8257,fire,5,
8269,fire,7,
8270,fire,5,
8270,fire,7,
8282,fire,5,
8283,fire,7,
8283,hit,5,7.0
8283,fire,5,
8283,hit,7,5.0
8295,fire,7,
8295,fire,5,
8295,hit,7,5.0
8295,hit,5,7.0
8309,fire,5,
8309,hit,7,5.0
8309,dead,7,5.0
8321,fire,5,
8334,fire,5,
8348,fire,5,
8443,fire,5,
8456,fire,5,
8456,hit,4,5.0
8469,fire,5,
8482,fire,5,
8482,hit,4,5.0
8494,fire,5,
8494,fire,0,
8507,fire,5,
8507,fire,0,
8507,hit,4,0.0
8507,fire,4,
8520,fire,4,
8520,fire,5,
8520,fire,0,
8520,hit,4,0.0
8534,fire,4,
8534,hit,5,4.0
8534,dead,5,4.0
8535,fire,4,
8535,fire,0,
8535,hit,4,0.0
8535,dead,4,0.0
8548,fire,0,
8561,fire,0,
8813,fire,7,
8813,hit,1,7.0
8825,fire,7,
8825,hit,1,7.0
8838,fire,7,
8838,hit,1,7.0
8838,dead,1,7.0
8851,fire,7,
8863,fire,7,
8889,fire,2,
8889,fire,3,
8889,hit,6,3.0
8889,hit,3,2.0
8889,dead,3,2.0
8901,fire,2,
8901,fire,6,
8914,fire,6,
8927,fire,6,
8939,fire,6,
8995,fire,0,
8995,hit,7,0.0
9008,fire,0,
9008,hit,7,0.0
9021,fire,0,
9021,fire,7,
9033,fire,0,
9033,fire,7,
9046,fire,7,
9046,fire,0,
9046,hit,7,0.0
9059,fire,7,
9059,fire,0,
9059,hit,7,0.0
9059,dead,7,0.0
9071,fire,0,
9084,fire,0,
9178,fire,2,
9190,fire,2,
9191,hit,5,2.0
9191,dead,5,2.0
9204,fire,2,
9218,fire,1,
9231,fire,1,
9282,fire,2,
9282,hit,3,2.0
9283,fire,2,
9295,fire,2,
9308,fire,2,
9308,hit,3,2.0
9308,dead,3,2.0
9320,fire,2,
9442,fire,1,
9455,fire,1,
9468,fire,1,
9481,fire,1,
9481,hit,2,1.0
9493,fire,1,
9506,fire,1,
9506,hit,2,1.0
9506,dead,2,1.0
10258,fire,3,
10279,fire,3,
10319,fire,7,
10331,fire,7,
10331,hit,1,7.0
10331,fire,1,
10331,hit,7,1.0
10331,dead,7,1.0
10344,fire,1,
10356,fire,1,
10389,fire,1,
10401,fire,1,
10414,fire,1,
10414,fire,6,
