timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
264,0.0,-1033.758545,163.62265,-107.734283,1.0,0.0,0.0,,,,
265,0.0,-1035.284424,162.394211,-107.238152,1.0,0.0,0.0,,,,
266,0.0,-1035.073242,162.232086,-107.227028,1.0,0.0,0.0,,,,
267,0.0,-1034.939453,162.138367,-107.23111,1.0,0.0,0.0,,,,
268,0.0,-1039.048218,157.526871,-107.885803,-0.7842880491,-0.6024195434,-0.1482664821,,,,
269,0.0,-1039.419922,157.600647,-107.758301,-0.8211837336,-0.5506355056,-0.1498593193,,,,
270,0.0,-1033.94458,159.237228,-107.299042,0.9972897544,-0.0735497937,-0.0018904173,,,,
271,0.0,-1033.399658,159.5,-107.273193,1.0,0.0,0.0,,,,
272,0.0,-1032.97644,159.5,-107.274712,1.0,0.0,0.0,,,,
273,0.0,-1032.743164,159.5,-107.290894,1.0,0.0,0.0,,,,
274,0.0,-1032.534302,159.5,-107.332031,1.0,0.0,0.0,,,,
275,0.0,-1032.346069,159.5,-107.402458,1.0,0.0,0.0,,,,
276,0.0,-1032.260498,159.5,-107.494209,1.0,0.0,0.0,,,,
277,0.0,-1032.211304,159.5,-107.594894,1.0,0.0,0.0,,,,
278,0.0,-1032.229614,159.5,-107.683548,1.0,0.0,0.0,,,,
279,0.0,-1032.260376,159.5,-107.808578,1.0,0.0,0.0,,,,
280,0.0,-1032.311401,159.5,-107.883049,1.0,0.0,0.0,,,,
281,0.0,-1032.415161,159.5,-108.042068,1.0,0.0,0.0,,,,
282,0.0,-1032.480225,159.5,-108.159821,1.0,0.0,0.0,,,,
283,0.0,-1032.541382,159.5,-108.264336,1.0,0.0,0.0,,,,
284,0.0,-1032.555176,159.5,-108.436119,1.0,0.0,0.0,,,,
285,0.0,-1032.537842,159.5,-108.618401,1.0,0.0,0.0,,,,
286,0.0,-1032.49939,159.5,-108.812531,1.0,0.0,0.0,,,,
287,0.0,-1032.498657,159.5,-108.814857,1.0,0.0,0.0,,,,
288,0.0,-1032.401611,159.5,-109.138069,1.0,0.0,0.0,,,,
289,0.0,-1032.30896,159.5,-109.307755,1.0,0.0,0.0,,,,
290,0.0,-1032.313843,159.5,-109.298904,1.0,0.0,0.0,,,,
291,0.0,-1032.20459,159.5,-109.460976,1.0,0.0,0.0,,,,
292,0.0,-1032.133789,159.5,-109.54248,1.0,0.0,0.0,,,,
293,0.0,-1032.021729,159.5,-109.669914,1.0,0.0,0.0,,,,
294,0.0,-1031.899414,159.5,-109.779068,1.0,0.0,0.0,,,,
295,0.0,-1031.907715,159.5,-109.771988,1.0,0.0,0.0,,,,
296,0.0,-1031.920288,159.5,-109.768356,1.0,0.0,0.0,,,,
297,0.0,-1031.935791,159.5,-109.758804,1.0,0.0,0.0,,,,
298,0.0,-1031.956299,159.500015,-109.738693,1.0,0.0,0.0,,,,
1443,0.0,-572.646362,-2256.622314,-112.464958,0.0973148097,0.9870836929,0.1272619782,,,,
1444,0.0,-573.605713,-2256.878906,-111.718208,0.0693548305,0.9890399308,0.1303453981,,,,
1445,0.0,-573.698853,-2256.552979,-112.057587,0.0344250647,0.990357254,0.1341917445,,,,
1446,0.0,-573.61969,-2256.131104,-112.34713,-0.0022422206,0.9903986396,0.1382226726,,,,
1447,0.0,-574.218262,-2254.650146,-113.768669,-0.0456611474,0.9889524459,0.1410252435,,,,
1448,0.0,-573.643616,-2253.470459,-114.846642,-0.0642608627,0.9883418924,0.1380247997,0.101848354,930.8916799311,2117.174664777,5.0
1449,0.0,-572.90802,-2253.010986,-115.539307,-0.0651905738,0.9883242115,0.1377150754,0.1020537286,931.543574365,2116.6389285658,5.0
1450,0.0,-571.478271,-2252.888184,-115.531235,-0.0651905738,0.9883242115,0.1377150754,0.1017958923,930.2250220359,2116.1743021316,5.0
1451,0.0,-570.180603,-2252.991699,-115.683533,-0.0651905738,0.9883242115,0.1377150754,0.1015078324,930.0082268009,2118.5201956049,5.0
1452,0.0,-568.178711,-2253.083496,-115.830391,-0.0651905738,0.9883242115,0.1377150754,0.1010795794,929.5767576656,2121.7790692034,5.0
1453,0.0,-566.462219,-2253.219238,-115.817375,-0.0651905738,0.9883242115,0.1377150754,0.1007206643,929.0871743126,2124.2359411912,5.0
1454,0.0,-564.388306,-2253.366699,-115.814491,-0.0651905738,0.9883242115,0.1377150754,0.1002856954,928.3900381172,2126.9967685143,5.0
1455,0.0,-562.198486,-2253.571289,-115.668953,-0.0651905738,0.9883242115,0.1377150754,0.0998340184,927.6112888955,2129.7615384726,5.0
1456,0.0,-559.840332,-2253.945557,-115.371086,-0.0651905738,0.9883242115,0.1377150754,0.0993475642,926.7439429452,2132.7001094909,5.0
1457,0.0,-557.131287,-2254.292236,-115.042747,-0.0651905738,0.9883242115,0.1377150754,0.0988011104,925.5648816055,2135.5619740482,5.0
1458,0.0,-554.537781,-2254.611084,-114.719109,-0.0651905738,0.9883242115,0.1377150754,0.0982845016,924.3788285037,2138.1329057853,5.0
1459,0.0,-551.406555,-2254.981201,-114.318909,-0.0524406947,0.98882721,0.1395375301,0.0926913854,900.243728749,2141.0653979398,5.0
1460,0.0,-548.421143,-2255.238037,-113.993401,-0.0441940005,0.9883995933,0.1453035934,0.089604075,886.9466738271,2143.7391401204,5.0
1461,0.0,-545.653259,-2255.50415,-113.647438,-0.0501833155,0.9877355771,0.1478514947,0.091807226,898.2193703971,2146.0155296457,5.0
1462,0.0,-542.461487,-2255.616211,-113.400131,-0.0544266396,0.9874656815,0.1481528559,0.0929520718,904.5713298564,2148.4857505246,5.0
1463,0.0,-539.31366,-2255.616943,-113.283203,-0.0655134094,0.9867921384,0.1481528559,0.0968507868,923.4012821534,2150.8121277997,5.0
1464,0.0,-536.613098,-2255.477295,-113.283516,-0.0828200762,0.9852357347,0.1498378526,0.1037827398,955.0496340405,2152.8775502595,5.0
1465,0.0,-533.497803,-2255.243896,-113.278137,-0.116149446,0.9814167032,0.1527434478,0.1182423618,1016.5814156782,2155.1314977329,5.0
1466,0.0,-530.406433,-2254.993896,-113.177895,-0.165849747,0.9736192085,0.1567147036,0.1419869721,1108.0528690417,2157.3065208864,5.0
1467,0.0,-527.841797,-2254.702637,-113.024406,-0.2483534376,0.9551014324,0.161560589,,,,
1468,0.0,-524.644043,-2254.195801,-112.827942,-0.3291181602,0.9297657107,0.164975634,,,,
1469,0.0,-521.337341,-2253.584473,-112.537132,-0.3897884169,0.9050877529,0.1699445484,,,,
1470,0.0,-518.556152,-2252.987305,-112.261993,-0.4210980427,0.8902722807,0.1734696072,,,,
1471,0.0,-515.85791,-2252.361328,-112.015785,-0.4362938325,0.8824006188,0.1761159837,,,,
1472,0.0,-512.780334,-2251.636475,-111.805344,-0.442516085,0.8790328879,0.1774280038,,,,
