timestamp,is_bot,loc_x,loc_y,loc_z,s_x,s_y,s_z,d_a,d_p,d_e,tar
1602,0.0,-1180.9198,-764.203186,-102.994995,0.0314743739,0.985519567,-0.1666149662,,,,
1603,0.0,-1180.914307,-764.21405,-102.988953,0.0314743739,0.985519567,-0.1666149662,,,,
1604,0.0,-1180.99585,-763.124573,-103.521698,0.0324496228,0.9851521112,-0.1685892638,,,,
1605,0.0,-1181.012329,-762.794495,-103.504227,0.0332669793,0.9848402738,-0.1702437759,,,,
1606,0.0,-1181.25769,-761.8349,-103.762558,0.0343402626,0.9844252292,-0.1724172686,,,,
1607,0.0,-1181.431519,-759.222168,-105.357544,0.035806456,0.9838478409,-0.1753890637,,,,
1608,0.0,-1181.354736,-757.829224,-105.98806,0.0359518032,0.9837900919,-0.1756830184,,,,
1609,0.0,-1181.355591,-757.046509,-105.719208,0.0359518032,0.9837900919,-0.1756830184,,,,
1610,0.0,-1181.355957,-756.398804,-105.542831,0.0359518032,0.9837900919,-0.1756830184,,,,
1611,0.0,-1179.294434,-756.073853,-104.298721,0.0359518032,0.9837900919,-0.1756830184,,,,
1612,0.0,-1179.311035,-755.562927,-104.298721,0.0359435955,0.9835654956,-0.1769377681,,,,
1613,0.0,-1179.328735,-755.022522,-104.298721,0.0359334859,0.9832817992,-0.1785096301,,,,
1614,0.0,-1179.343018,-754.581238,-104.298721,0.035893865,0.9822013732,-0.1843694468,,,,
1615,0.0,-1179.352905,-754.282959,-104.298721,0.0358816755,0.9818748626,-0.1861028201,,,,
1616,0.0,-1179.358276,-754.11676,-104.298721,0.0358612529,0.981312261,-0.1890508315,,,,
1617,0.0,-1179.362549,-753.981812,-104.298721,0.0358418242,0.9807806106,-0.1917935284,,,,
1618,0.0,-1179.363647,-753.94873,-104.298721,0.0358299936,0.9804535932,-0.1934604948,,,,
1619,0.0,-1179.363281,-753.958374,-104.298721,0.0358276164,0.9803918255,-0.1937737092,,,,
1620,0.0,-1179.363281,-753.958374,-104.298721,0.0358276164,0.9803918255,-0.1937737092,,,,
1621,0.0,-1179.363281,-753.958374,-104.298721,0.0358276164,0.9803918255,-0.1937737092,,,,
1622,0.0,-1179.363281,-753.958374,-104.298721,0.0358276164,0.9803918255,-0.1937737092,,,,
1623,0.0,-1179.365601,-754.021667,-104.298721,0.0358276164,0.9803918255,-0.1937737092,,,,
1624,0.0,-1179.365601,-754.021667,-104.298721,0.0358164515,0.9800938077,-0.1952775202,,,,
1625,0.0,-1179.356079,-753.757751,-104.298721,0.035816719,0.9800936274,-0.195278376,,,,
1626,0.0,-1179.338379,-753.275146,-104.298721,0.035816719,0.9800936274,-0.195278376,,,,
1627,0.0,-1179.247681,-752.721436,-104.298721,0.0437422155,0.9797719231,-0.1952782562,,,,
1628,0.0,-1178.868896,-751.893799,-104.298645,0.0819520366,0.9781972638,-0.1908244661,,,,
1629,0.0,-1177.974609,-750.689209,-104.29866,0.1887853521,0.9657645124,-0.1779297541,,,,
1630,0.0,-1176.758667,-749.800415,-104.298706,0.336670036,0.9284558036,-0.1569175184,,,,
1631,0.0,-1176.619019,-748.867676,-104.298721,0.4962689998,0.8580559217,-0.1321253764,,,,
1632,0.0,-1176.826172,-747.461243,-104.298721,0.6039829344,0.7890125628,-0.1125335095,,,,
1633,0.0,-1176.619995,-745.953125,-104.298721,0.8168720138,0.5733780713,-0.0629102563,,,,
1634,0.0,-1175.46875,-745.713623,-104.298721,0.9041666054,0.425487861,-0.0379846007,,,,
