timestamp,event,src,dst
25,fire,0,
456,fire,1,
591,fire,9,
605,fire,0,
785,fire,5,
799,fire,5,
812,fire,5,
813,fire,2,
813,hit,5,2.0
827,fire,2,
827,hit,5,2.0
828,fire,5,
828,hit,2,5.0
829,fire,2,
829,hit,5,2.0
843,fire,5,
843,fire,2,
844,hit,5,2.0
844,fire,2,
845,hit,5,2.0
845,dead,5,2.0
860,fire,2,
861,fire,2,
874,fire,2,
875,fire,2,
915,fire,3,
929,fire,3,
929,hit,9,3.0
930,dead,9,3.0
930,fire,3,
944,fire,3,
973,fire,0,
1061,fire,6,
1062,hit,8,6.0
1063,hit,8,6.0
1064,hit,8,6.0
1066,hit,8,6.0
1095,fire,8,
1096,fire,8,
1097,fire,6,
1097,hit,8,6.0
1098,dead,8,6.0
1160,fire,3,
1174,fire,3,
1213,fire,5,
1214,hit,3,5.0
1214,dead,3,5.0
1258,fire,2,
1259,fire,2,
1259,fire,5,
1260,hit,2,5.0
1261,dead,2,5.0
1462,fire,0,
1520,fire,1,
1548,fire,3,
1549,fire,1,
1549,fire,3,
1594,fire,3,
1608,fire,0,
1652,fire,8,
1653,fire,3,
1653,fire,8,
1668,fire,3,
1668,fire,8,
1669,fire,3,
1683,fire,3,
1684,hit,8,3.0
1684,fire,3,
1685,hit,8,3.0
1685,fire,8,
1686,fire,3,
1701,fire,8,
1701,fire,3,
1702,fire,8,
1703,fire,8,
1703,hit,1,8.0
1704,fire,3,
1718,fire,8,
1719,fire,3,
1720,hit,8,3.0
1720,dead,8,3.0
1721,fire,3,
1762,fire,3,
1763,fire,5,
1764,hit,3,5.0
1764,dead,3,5.0
1799,fire,6,
1800,hit,5,6.0
1814,fire,5,
1815,hit,1,5.0
1828,fire,6,
1828,hit,5,6.0
1829,hit,5,6.0
1845,fire,6,
1846,hit,5,6.0
1847,hit,5,6.0
1861,fire,5,
1862,hit,1,5.0
1862,dead,1,5.0
1882,fire,6,
1883,hit,5,6.0
1884,hit,5,6.0
1884,dead,5,6.0
1897,fire,2,
1898,hit,4,2.0
1912,fire,2,
1926,fire,2,
1927,hit,4,2.0
1927,fire,2,
1928,hit,4,2.0
1929,fire,4,
1929,hit,2,4.0
1930,hit,2,4.0
1931,dead,2,4.0
1986,fire,0,
2056,fire,0,
2057,fire,3,
2058,hit,8,3.0
2058,dead,8,3.0
2071,fire,3,
2072,fire,3,
2085,fire,0,
2098,fire,9,
2112,fire,0,
2126,fire,0,
2154,fire,0,
2182,fire,0,
2202,fire,0,
2227,fire,0,
2270,fire,9,
2271,hit,6,9.0
2271,fire,3,
2272,fire,0,
2286,fire,3,
2286,fire,6,
2287,fire,9,
2288,hit,6,9.0
2288,fire,3,
2289,fire,3,
2289,fire,9,
2290,hit,6,9.0
2303,fire,3,
2304,fire,9,
2304,hit,6,9.0
2305,fire,6,
2306,fire,3,
2306,fire,0,
2307,fire,3,
2320,fire,9,
2321,hit,6,9.0
2321,dead,6,9.0
2322,fire,3,
2323,fire,9,
2336,fire,3,
2336,fire,9,
2337,fire,3,
2337,fire,0,
2338,fire,3,
2352,fire,9,
2353,fire,3,
2354,hit,9,3.0
2354,dead,9,3.0
