timestamp,event,src,dst
64,fire,4,
132,fire,3,
257,fire,3,
293,fire,3,
325,fire,3,
487,fire,4,
487,hit,3,4.0
500,fire,4,
514,fire,4,
528,fire,4,
542,fire,4,
561,fire,4,
561,hit,3,4.0
577,fire,4,
577,hit,3,4.0
589,fire,4,
589,hit,3,4.0
603,fire,4,
603,hit,3,4.0
616,fire,4,
616,hit,3,4.0
630,fire,4,
630,hit,3,4.0
630,fire,6,
647,fire,4,
647,hit,3,4.0
647,dead,3,4.0
661,fire,4,
675,fire,4,
675,fire,6,
688,fire,4,
707,fire,6,
751,fire,6,
794,fire,6,
821,fire,6,
867,fire,6,
887,fire,6,
936,fire,6,
950,fire,5,
950,hit,6,5.0
964,fire,5,
964,hit,6,5.0
979,fire,2,
979,hit,4,2.0
979,fire,5,
979,hit,6,5.0
979,dead,6,5.0
992,fire,5,
992,fire,2,
1006,fire,8,
1006,fire,2,
1034,fire,4,
1034,hit,2,4.0
1034,fire,2,
1034,hit,4,2.0
1034,dead,4,2.0
1048,fire,2,
1062,fire,2,
1314,fire,4,
1314,hit,1,4.0
1327,fire,4,
1327,hit,1,4.0
1341,fire,4,
1341,hit,1,4.0
1356,fire,4,
1356,fire,1,
1356,hit,4,1.0
1356,dead,4,1.0
1369,fire,1,
1383,fire,1,
1449,fire,9,
1464,fire,9,
1479,fire,9,
1479,hit,0,9.0
1493,fire,9,
1493,fire,1,
1507,fire,1,
1507,hit,9,1.0
1507,dead,9,1.0
1522,fire,1,
1536,fire,1,
1617,fire,5,
1630,fire,5,
1645,fire,5,
1645,fire,2,
1645,fire,8,
1645,hit,8,2.0
1659,fire,5,
1659,fire,2,
1659,fire,8,
1659,hit,2,8.0
1673,fire,5,
1673,fire,2,
1673,fire,8,
1673,hit,2,8.0
1673,dead,2,8.0
1687,fire,5,
1687,fire,8,
1701,fire,8,
1701,fire,4,
1701,fire,5,
1714,fire,4,
1714,fire,8,
1828,fire,9,
1828,hit,6,9.0
1842,fire,9,
1842,hit,6,9.0
1842,fire,6,
1842,hit,9,6.0
1842,dead,9,6.0
1857,fire,6,
1955,fire,1,
1970,fire,1,
1970,hit,4,1.0
1970,dead,4,1.0
1984,fire,1,
1998,fire,1,
2069,fire,7,
2265,fire,7,
2279,fire,7,
2279,fire,0,
2293,fire,0,
2293,hit,7,0.0
2293,fire,7,
2293,hit,0,7.0
2307,fire,0,
2307,hit,7,0.0
2307,fire,7,
2321,fire,7,
2321,hit,0,7.0
2321,fire,0,
2321,hit,7,0.0
2321,dead,7,0.0
2334,fire,0,
2348,fire,5,
2348,fire,0,
2362,fire,5,
2362,fire,0,
2377,fire,5,
2377,hit,3,5.0
2377,fire,4,
2377,dead,3,5.0
2390,fire,4,
2390,fire,5,
2404,fire,4,
2404,fire,5,
2418,fire,4,
2432,fire,4,
2446,hit,0,
2655,fire,9,
2669,fire,6,
2669,hit,4,6.0
2669,fire,4,
2683,fire,4,
2683,hit,6,4.0
2698,fire,4,
2698,hit,6,4.0
2698,fire,6,
2698,hit,4,6.0
2698,dead,4,6.0
2732,fire,9,
2732,hit,0,9.0
2732,dead,0,9.0
2787,fire,1,
2801,fire,1,
2816,fire,1,
3008,hit,6,
3103,fire,2,
3103,hit,9,2.0
3117,fire,2,
3117,hit,9,2.0
3130,fire,2,
3130,fire,9,
3130,hit,2,9.0
3130,hit,9,2.0
3144,fire,2,
3144,hit,9,2.0
3144,dead,9,2.0
3158,fire,2,
3171,fire,2,
3185,fire,2,
3199,fire,0,
3212,fire,0,
3226,fire,0,
3240,fire,0,
3253,fire,0,
3268,fire,0,
3282,fire,0,
3282,fire,5,
3282,hit,3,5.0
3295,fire,0,
3295,fire,5,
