timestamp,event,src,dst
22,fire,0,
23,fire,4,
36,fire,4,
37,fire,4,
142,fire,1,
156,fire,3,
157,fire,3,
171,fire,3,
172,hit,8,3.0
185,fire,3,
200,fire,2,
201,fire,3,
201,hit,8,3.0
201,fire,2,
202,hit,8,2.0
202,fire,3,
202,fire,2,
203,dead,8,2.0
203,fire,3,
217,fire,2,
217,fire,3,
218,fire,2,
218,fire,3,
232,fire,3,
233,fire,2,
233,fire,6,
234,fire,6,
247,fire,6,
248,fire,1,
248,fire,6,
263,fire,6,
263,hit,6,4.0
264,dead,6,4.0
264,fire,1,
278,fire,5,
292,fire,1,
316,fire,1,
375,fire,1,
391,fire,1,
406,fire,1,
602,fire,2,
631,fire,2,
662,fire,3,
762,fire,8,
778,fire,8,
778,fire,0,
779,hit,8,0.0
780,hit,8,0.0
781,hit,8,0.0
796,fire,8,
797,fire,8,
797,hit,0,8.0
798,hit,0,8.0
798,dead,0,8.0
813,fire,8,
814,fire,8,
828,fire,8,
928,fire,3,
958,fire,8,
958,hit,1,8.0
958,dead,1,8.0
959,fire,8,
973,fire,8,
988,fire,8,
988,fire,4,
989,fire,8,
989,fire,4,
1003,fire,4,
1017,fire,4,
1061,fire,9,
1062,fire,9,
1062,hit,6,9.0
1076,fire,9,
1090,fire,9,
1091,fire,9,
1091,fire,4,
1105,fire,9,
1105,fire,4,
1106,fire,4,
1120,fire,4,
1165,fire,9,
1165,hit,6,9.0
1179,fire,9,
1180,fire,9,
1194,fire,6,
1194,fire,9,
1195,hit,6,9.0
1195,hit,2,
1195,fire,6,
1196,fire,9,
1196,fire,6,
1210,fire,9,
1210,fire,6,
1210,hit,9,6.0
1211,fire,6,
1211,hit,9,6.0
1211,fire,9,
1225,fire,9,
1226,fire,6,
1242,fire,6,
1242,hit,9,6.0
1243,dead,9,6.0
1257,fire,6,
1271,fire,6,
1272,fire,6,
1286,fire,6,
1286,fire,2,
1308,fire,2,
1332,fire,2,
1394,fire,3,
1395,hit,5,3.0
1409,fire,3,
1423,fire,5,
1424,fire,3,
1424,hit,5,3.0
1424,fire,5,
1438,fire,3,
1438,hit,5,3.0
1439,fire,5,
1439,fire,3,
1440,hit,5,3.0
1440,dead,5,3.0
1455,fire,3,
1469,fire,4,
1470,fire,4,
1470,fire,3,
1484,fire,3,
1484,fire,4,
1485,fire,4,
1514,fire,4,
1515,fire,6,
1515,fire,4,
1529,fire,4,
1529,fire,6,
1530,fire,6,
1530,fire,4,
1530,hit,6,4.0
1531,dead,6,4.0
1531,hit,1,
1531,fire,4,
1532,fire,4,
1546,fire,4,
1560,fire,4,
1561,fire,4,
1695,fire,2,
1710,fire,2,
1710,hit,4,2.0
1711,fire,1,
1711,hit,4,1.0
1711,fire,2,
1712,hit,4,2.0
1712,dead,4,2.0
1728,fire,1,
1728,fire,2,
1729,fire,1,
1729,fire,8,
1729,hit,3,8.0
1729,fire,2,
1730,fire,1,
1745,fire,2,
1745,fire,8,
1745,hit,3,8.0
1746,dead,3,8.0
1746,fire,1,
1746,fire,8,
1746,fire,2,
1747,fire,1,
1747,fire,8,
1762,fire,8,
1763,fire,8,
1985,fire,1,
2042,fire,8,
2042,hit,2,8.0
2042,dead,2,8.0
2056,fire,8,
2057,fire,8,
2071,fire,8,
2085,fire,8,
2100,fire,5,
2122,fire,6,
2136,fire,6,
2137,hit,9,6.0
2137,fire,6,
2150,fire,6,
2150,fire,9,
2151,fire,8,
2151,fire,5,
2151,fire,6,
2152,hit,9,6.0
2152,fire,6,
2152,fire,8,
2168,fire,6,
2168,hit,9,6.0
2168,dead,9,6.0
2168,fire,8,
2169,fire,6,
2169,fire,8,
2170,fire,6,
2184,fire,8,
2185,fire,6,
2185,fire,8,
2185,fire,3,
2186,fire,6,
2186,fire,8,
2186,fire,3,
2187,fire,6,
2202,fire,8,
2202,fire,3,
2202,hit,5,3.0
2203,fire,7,
2203,fire,6,
2203,fire,5,
2203,fire,8,
2204,hit,3,8.0
2204,fire,3,
2204,fire,7,
2205,hit,6,7.0
2205,fire,8,
2205,hit,3,8.0
