timestamp,bot_on,player
42116,1.0,3
42117,1.0,3
42118,1.0,3
42119,1.0,3
42120,1.0,3
42121,1.0,3
42122,1.0,3
42123,1.0,3
42124,1.0,3
42125,1.0,3
42126,1.0,3
42127,1.0,3
42128,1.0,3
42129,1.0,3
42130,1.0,3
42131,1.0,3
42132,1.0,3
42133,1.0,3
42134,1.0,3
42135,1.0,3
42136,1.0,3
42137,1.0,3
42138,1.0,3
42139,1.0,3
42140,1.0,3
42141,1.0,3
42142,1.0,3
42143,1.0,3
42144,1.0,3
42145,1.0,3
42146,1.0,3
42147,1.0,3
42148,1.0,3
42149,1.0,3
42150,1.0,3
42151,1.0,3
42152,1.0,3
42153,1.0,3
42154,1.0,3
42155,1.0,3
42156,1.0,3
42157,1.0,3
42158,1.0,3
42159,1.0,3
42160,1.0,3
42161,1.0,3
42162,1.0,3
42163,1.0,3
42164,1.0,3
42165,1.0,3
42166,1.0,3
42167,1.0,3
42168,1.0,3
42169,1.0,3
42170,1.0,3
42171,1.0,3
42172,1.0,3
42173,1.0,3
42174,1.0,3
42175,1.0,3
42176,1.0,3
42177,1.0,3
42178,1.0,3
42179,1.0,3
42180,1.0,3
42181,1.0,3
42182,1.0,3
42183,1.0,3
42184,1.0,3
42185,1.0,3
42186,1.0,3
42187,1.0,3
42188,1.0,3
42189,1.0,3
42190,1.0,3
42191,1.0,3
42192,1.0,3
42193,1.0,3
42194,1.0,3
42195,1.0,3
42196,1.0,3
42197,1.0,3
42198,1.0,3
42199,1.0,3
42200,1.0,3
42201,1.0,3
42202,1.0,3
42203,1.0,3
42204,1.0,3
42205,1.0,3
42206,1.0,3
42207,1.0,3
42208,1.0,3
42209,1.0,3
42210,1.0,3
42211,1.0,3
42212,1.0,3
42213,1.0,3
42214,1.0,3
42215,1.0,3
42216,1.0,3
42217,1.0,3
42218,1.0,3
42219,1.0,3
42220,1.0,3
42221,1.0,3
42222,1.0,3
42223,1.0,3
42224,1.0,3
42225,1.0,3
42226,1.0,3
42227,1.0,3
42228,1.0,3
42229,1.0,3
42230,1.0,3
42231,1.0,3
42232,1.0,3
42233,1.0,3
42234,1.0,3
42235,1.0,3
42236,1.0,3
42237,1.0,3
42238,1.0,3
42239,1.0,3
42240,1.0,3
42241,1.0,3
42242,1.0,3
42243,1.0,3
42244,1.0,3
42245,1.0,3
42246,1.0,3
42247,1.0,3
42248,1.0,3
42249,1.0,3
42250,1.0,3
42251,1.0,3
42252,1.0,3
42253,1.0,3
42254,1.0,3
42255,1.0,3
42256,1.0,3
42257,1.0,3
42258,1.0,3
42259,1.0,3
42260,1.0,3
42261,1.0,3
42262,1.0,3
42263,1.0,3
42264,1.0,3
42265,1.0,3
42266,1.0,3
42267,1.0,3
42268,1.0,3
42269,1.0,3
42270,1.0,3
42271,1.0,3
42272,1.0,3
42273,1.0,3
42274,1.0,3
42275,1.0,3
42276,1.0,3
42277,1.0,3
42278,1.0,3
42279,1.0,3
42280,1.0,3
42281,1.0,3
42282,1.0,3
42283,1.0,3
42284,1.0,3
42285,1.0,3
42286,1.0,3
42287,1.0,3
42288,1.0,3
42289,1.0,3
42290,1.0,3
42291,1.0,3
42292,1.0,3
42293,1.0,3
42294,1.0,3
42295,1.0,3
42296,1.0,3
42297,1.0,3
42298,1.0,3
42299,1.0,3
42300,1.0,3
42301,1.0,3
42302,1.0,3
42303,1.0,3
42304,1.0,3
42305,1.0,3
42306,1.0,3
42307,1.0,3
42308,1.0,3
42309,1.0,3
42310,1.0,3
42311,1.0,3
42312,1.0,3
42313,1.0,3
42314,1.0,3
42315,1.0,3
42316,1.0,3
42317,1.0,3
42318,1.0,3
42319,1.0,3
42320,1.0,3
42321,1.0,3
42322,1.0,3
42323,1.0,3
42324,1.0,3
42325,1.0,3
42326,1.0,3
42327,1.0,3
42328,1.0,3
42329,1.0,3
42330,1.0,3
42331,1.0,3
42332,1.0,3
42333,1.0,3
42334,1.0,3
42335,1.0,3
42336,1.0,3
42337,1.0,3
42338,1.0,3
42339,1.0,3
42340,1.0,3
42341,1.0,3
42342,1.0,3
42343,1.0,3
42344,1.0,3
42345,1.0,3
42346,1.0,3
42347,1.0,3
42348,1.0,3
42349,1.0,3
42350,1.0,3
42351,1.0,3
42352,1.0,3
42353,1.0,3
42354,1.0,3
42355,1.0,3
42356,1.0,3
42357,1.0,3
42358,1.0,3
42359,1.0,3
42360,1.0,3
42361,1.0,3
42362,1.0,3
42363,1.0,3
42364,1.0,3
42365,1.0,3
42366,1.0,3
42367,1.0,3
42368,1.0,3
42369,1.0,3
42370,1.0,3
42371,1.0,3
42372,1.0,3
42373,1.0,3
42374,1.0,3
42375,1.0,3
42376,1.0,3
42377,1.0,3
42378,1.0,3
42379,1.0,3
42380,1.0,3
42381,1.0,3
42382,1.0,3
42383,1.0,3
42384,1.0,3
42385,1.0,3
42386,1.0,3
42387,1.0,3
42388,1.0,3
42389,1.0,3
42390,1.0,3
42391,1.0,3
42392,1.0,3
42393,1.0,3
42394,1.0,3
42395,1.0,3
42396,1.0,3
42397,1.0,3
42398,1.0,3
42399,1.0,3
42400,1.0,3
42401,1.0,3
42402,1.0,3
42403,1.0,3
42404,1.0,3
42405,1.0,3
42406,1.0,3
42407,1.0,3
42408,1.0,3
42409,1.0,3
42410,1.0,3
42411,1.0,3
42412,1.0,3
42413,1.0,3
42414,1.0,3
42415,1.0,3
42416,1.0,3
42417,1.0,3
42418,1.0,3
42419,1.0,3
42420,1.0,3
42421,1.0,3
42422,1.0,3
42423,1.0,3
42424,1.0,3
42425,1.0,3
42426,1.0,3
42427,1.0,3
42428,1.0,3
42429,1.0,3
42430,1.0,3
42431,1.0,3
42432,1.0,3
42433,1.0,3
42434,1.0,3
42435,1.0,3
42436,1.0,3
42437,1.0,3
42438,1.0,3
42439,1.0,3
42440,1.0,3
42441,1.0,3
42442,1.0,3
42443,1.0,3
42444,1.0,3
42445,1.0,3
42446,1.0,3
42447,1.0,3
42448,1.0,3
42449,1.0,3
42450,1.0,3
42451,1.0,3
42452,1.0,3
42453,1.0,3
42454,1.0,3
42455,1.0,3
42456,1.0,3
42457,1.0,3
42458,1.0,3
42459,1.0,3
42460,1.0,3
42461,1.0,3
42462,1.0,3
42463,1.0,3
42464,1.0,3
42465,1.0,3
42466,1.0,3
42467,1.0,3
42468,1.0,3
42469,1.0,3
42470,1.0,3
42471,1.0,3
42472,1.0,3
42473,1.0,3
42474,1.0,3
42475,1.0,3
42476,1.0,3
42477,1.0,3
42478,1.0,3
42479,1.0,3
42480,1.0,3
42481,1.0,3
42482,1.0,3
42483,1.0,3
42484,1.0,3
42485,1.0,3
42486,1.0,3
42487,1.0,3
42488,1.0,3
42489,1.0,3
42490,1.0,3
42491,1.0,3
42492,1.0,3
42493,1.0,3
42494,1.0,3
42495,1.0,3
42496,1.0,3
42497,1.0,3
42498,1.0,3
42499,1.0,3
42500,1.0,3
42501,1.0,3
42502,1.0,3
42503,1.0,3
42504,1.0,3
42505,1.0,3
42506,1.0,3
42507,1.0,3
42508,1.0,3
42509,1.0,3
42510,1.0,3
42511,1.0,3
42512,1.0,3
42513,1.0,3
42514,1.0,3
42515,1.0,3
42516,1.0,3
42517,1.0,3
42518,1.0,3
42519,1.0,3
42520,1.0,3
42521,1.0,3
42522,1.0,3
42523,1.0,3
42524,1.0,3
42525,1.0,3
42526,1.0,3
42527,1.0,3
42528,1.0,3
42529,1.0,3
42530,1.0,3
42531,1.0,3
42532,1.0,3
42533,1.0,3
42534,1.0,3
42535,1.0,3
42536,1.0,3
42537,1.0,3
42538,1.0,3
42539,1.0,3
42540,1.0,3
42541,1.0,3
42542,1.0,3
42543,1.0,3
42544,1.0,3
42545,1.0,3
42546,1.0,3
42547,1.0,3
42548,1.0,3
42549,1.0,3
42550,1.0,3
42551,1.0,3
42552,1.0,3
42553,1.0,3
42554,1.0,3
42555,1.0,3
42556,1.0,3
42557,1.0,3
42558,1.0,3
42559,1.0,3
42560,1.0,3
42561,1.0,3
42562,1.0,3
42563,1.0,3
42564,1.0,3
42565,1.0,3
42566,1.0,3
42567,1.0,3
42568,1.0,3
42569,1.0,3
42570,1.0,3
42571,1.0,3
42572,1.0,3
42573,1.0,3
42574,1.0,3
42575,1.0,3
42576,1.0,3
42577,1.0,3
42578,1.0,3
42579,1.0,3
42580,1.0,3
42581,1.0,3
42582,1.0,3
42583,1.0,3
42584,1.0,3
42585,1.0,3
42586,1.0,3
42587,1.0,3
42588,1.0,3
42589,1.0,3
42590,1.0,3
42591,1.0,3
42592,1.0,3
42593,1.0,3
42594,1.0,3
42595,1.0,3
42596,1.0,3
42597,1.0,3
42598,1.0,3
42599,1.0,3
42600,1.0,3
42601,1.0,3
42602,1.0,3
42603,1.0,3
42604,1.0,3
42605,1.0,3
42606,1.0,3
42607,1.0,3
42608,1.0,3
42609,1.0,3
42610,1.0,3
42611,1.0,3
42612,1.0,3
42613,1.0,3
42614,1.0,3
42615,1.0,3
42616,1.0,3
42617,1.0,3
42618,1.0,3
42619,1.0,3
42620,1.0,3
42621,1.0,3
42622,1.0,3
42623,1.0,3
42624,1.0,3
42625,1.0,3
42626,1.0,3
42627,1.0,3
42628,1.0,3
42629,1.0,3
42630,1.0,3
42631,1.0,3
42632,1.0,3
42633,1.0,3
42634,1.0,3
42635,1.0,3
42636,1.0,3
42637,1.0,3
42638,1.0,3
42639,1.0,3
42640,1.0,3
42641,1.0,3
42642,1.0,3
42643,1.0,3
42644,1.0,3
42645,1.0,3
42646,1.0,3
42647,1.0,3
42648,1.0,3
42649,1.0,3
42650,1.0,3
42651,1.0,3
42652,1.0,3
42653,1.0,3
42654,1.0,3
42655,1.0,3
42656,1.0,3
42657,1.0,3
42658,1.0,3
42659,1.0,3
42660,1.0,3
42661,1.0,3
42662,1.0,3
42663,1.0,3
42664,1.0,3
42665,1.0,3
42666,1.0,3
42667,1.0,3
42668,1.0,3
42669,1.0,3
42670,1.0,3
42671,1.0,3
42672,1.0,3
42673,1.0,3
42674,1.0,3
42675,1.0,3
42676,1.0,3
42677,1.0,3
42678,1.0,3
42679,1.0,3
42680,1.0,3
42681,1.0,3
42682,1.0,3
42683,1.0,3
42684,1.0,3
42685,1.0,3
42686,1.0,3
42687,1.0,3
42688,1.0,3
42689,1.0,3
42690,1.0,3
42691,1.0,3
42692,1.0,3
42693,1.0,3
42694,1.0,3
