timestamp,event,src,dst
13,fire,4,
28,fire,4,
145,fire,1,
159,fire,3,
160,fire,3,
174,fire,3,
174,hit,8,3.0
175,fire,3,
190,fire,3,
190,fire,2,
190,hit,8,3.0
205,fire,2,
205,hit,8,2.0
206,fire,3,
206,fire,2,
206,hit,8,2.0
206,dead,8,2.0
220,fire,2,
220,fire,3,
221,fire,3,
221,fire,2,
235,fire,2,
235,fire,6,
249,fire,6,
249,fire,1,
250,fire,6,
264,fire,6,
264,hit,6,4.0
264,dead,6,4.0
264,fire,1,
278,fire,5,
293,fire,1,
317,fire,1,
375,fire,1,
390,fire,1,
421,fire,1,
603,fire,2,
632,fire,2,
661,fire,3,
765,fire,8,
780,fire,8,
781,fire,8,
781,fire,0,
781,hit,8,0.0
782,hit,8,0.0
795,fire,8,
796,hit,0,8.0
796,fire,8,
796,dead,0,8.0
811,fire,8,
825,fire,8,
826,fire,8,
929,fire,3,
959,fire,8,
959,hit,1,8.0
960,dead,1,8.0
960,fire,8,
974,fire,8,
989,fire,8,
989,fire,4,
1003,fire,4,
1018,fire,4,
1048,fire,9,
1063,fire,9,
1063,hit,6,9.0
1077,fire,9,
1092,fire,9,
1092,fire,4,
1107,fire,4,
1121,fire,4,
1122,fire,4,
1165,fire,9,
1166,hit,6,9.0
1181,fire,9,
1196,fire,6,
1197,fire,9,
1197,hit,6,9.0
1197,hit,2,
1197,fire,6,
1211,fire,9,
1211,fire,6,
1212,hit,9,6.0
1212,fire,6,
1212,fire,9,
1226,fire,6,
1240,fire,6,
1241,fire,6,
1241,hit,9,6.0
1241,dead,9,6.0
1255,fire,6,
1270,fire,6,
1284,fire,6,
1285,fire,2,
1310,fire,2,
1332,fire,2,
1396,fire,3,
1396,hit,5,3.0
1410,fire,3,
1426,fire,5,
1426,fire,3,
1426,hit,5,3.0
1427,fire,5,
1442,fire,3,
1442,hit,5,3.0
1442,fire,5,
1443,dead,5,3.0
1456,fire,3,
1471,fire,4,
1471,fire,3,
1486,fire,3,
1486,fire,4,
1500,fire,4,
1500,fire,6,
1501,fire,4,
1501,fire,6,
1515,fire,4,
1516,fire,6,
1516,fire,4,
1517,hit,6,4.0
1517,dead,6,4.0
1532,hit,1,
1532,fire,4,
1546,fire,4,
1547,fire,4,
1561,fire,4,
1696,fire,2,
1711,fire,2,
1711,hit,4,2.0
1712,fire,2,
1712,hit,4,2.0
1712,fire,1,
1712,hit,4,1.0
1713,dead,4,2.0
1727,fire,1,
1727,fire,2,
1728,fire,8,
1728,hit,3,8.0
1728,fire,2,
1728,fire,1,
1742,fire,2,
1742,fire,8,
1742,hit,3,8.0
1742,dead,3,8.0
1742,fire,1,
1743,fire,2,
1743,fire,1,
1743,fire,8,
1757,fire,8,
1772,fire,8,
1987,fire,1,
2042,fire,8,
2042,hit,2,8.0
2043,dead,2,8.0
2057,fire,8,
2072,fire,8,
2086,fire,8,
2101,fire,5,
2122,fire,6,
2138,fire,6,
2138,hit,9,6.0
2139,fire,6,
2153,fire,6,
2153,fire,9,
2153,fire,8,
2153,fire,5,
2154,fire,6,
2154,hit,9,6.0
2154,fire,8,
2168,fire,6,
2168,hit,9,6.0
2169,dead,9,6.0
2169,fire,8,
2169,fire,6,
2184,fire,8,
2184,fire,6,
2185,fire,3,
2185,fire,6,
2185,fire,8,
2200,fire,6,
2200,fire,8,
2200,fire,3,
2200,hit,5,3.0
2200,fire,7,
2201,fire,6,
2201,fire,5,
2201,fire,8,
2201,hit,3,8.0
2201,fire,3,
2201,fire,7,
2202,hit,6,7.0
2202,fire,8,
2202,hit,3,8.0
2202,dead,3,8.0
2216,fire,6,
2216,fire,8,
2216,fire,7,
2217,hit,6,7.0
2217,fire,6,
2217,fire,8,
2217,fire,7,
2233,fire,6,
2233,hit,7,6.0
2233,fire,7,
2233,hit,6,7.0
2233,dead,6,7.0
2234,fire,8,
2234,fire,7,
2248,fire,7,
2263,fire,7,
2277,fire,5,
2355,fire,7,
2370,fire,7,
2370,fire,1,
2370,hit,1,7.0
2371,fire,1,
2384,fire,7,
2385,fire,1,
2385,hit,7,1.0
2385,dead,7,1.0
2399,fire,1,
2414,fire,1,
2800,fire,8,
2800,hit,0,8.0
2815,fire,8,
2815,hit,0,8.0
2815,fire,0,
2816,hit,8,0.0
2816,dead,8,0.0
2837,fire,0,
2852,fire,0,
2867,fire,0,
2881,fire,0,
2882,fire,0,
2916,fire,5,
2930,fire,5,
2930,fire,2,
2931,fire,5,
2931,hit,0,5.0
2945,fire,5,
2945,hit,0,5.0
2945,dead,0,5.0
2960,fire,5,
2974,fire,5,
3019,fire,2,
3020,hit,5,2.0
3034,fire,2,
3063,fire,2,
3087,fire,2,
3107,fire,2,
3122,fire,2,
3122,fire,1,
3136,fire,1,
3137,hit,5,1.0
3137,fire,2,
3137,hit,5,2.0
3137,dead,5,2.0
3137,fire,1,
3152,fire,1,
3152,fire,2,
3167,fire,1,
3167,fire,3,
3167,fire,2,
3168,fire,2,
3168,fire,1,
3182,fire,2,
3182,fire,8,
3183,hit,1,8.0
3183,fire,1,
3183,fire,2,
3183,fire,8,
3184,dead,1,8.0
3184,fire,8,
3198,fire,8,
3212,fire,8,
3213,fire,8,
3306,fire,7,
3321,fire,7,
3336,fire,7,
3350,fire,7,
3365,fire,7,
3399,fire,7,
3399,hit,6,7.0
3414,fire,7,
3428,fire,7,
3429,fire,0,
3443,fire,0,
3443,fire,7,
3458,fire,7,
3472,fire,4,
3472,fire,7,
3473,hit,6,7.0
3487,fire,7,
3501,fire,7,
3516,fire,7,
3531,fire,7,
3545,fire,7,
3560,fire,7,
3560,hit,6,7.0
3561,hit,3,7.0
3561,fire,7,
3575,fire,7,
3575,hit,6,7.0
3590,fire,7,
3590,fire,3,
3590,hit,7,3.0
3604,fire,7,
3604,fire,3,
3604,hit,7,3.0
3605,dead,7,3.0
3619,fire,4,
3619,fire,3,
3633,fire,3,
3634,hit,4,3.0
3634,fire,3,
3648,fire,3,
3663,fire,2,
3663,hit,5,2.0
3664,fire,8,
3664,hit,3,8.0
