timestamp,event,src,dst
1,fire,0,
14,fire,0,
454,fire,1,
595,fire,9,
607,fire,0,
786,fire,5,
799,fire,5,
812,fire,5,
812,fire,2,
813,hit,5,2.0
825,fire,2,
825,hit,5,2.0
825,fire,5,
825,hit,2,5.0
838,fire,2,
838,hit,5,2.0
838,fire,5,
851,fire,2,
851,hit,5,2.0
852,dead,5,2.0
865,fire,2,
878,fire,2,
918,fire,3,
932,fire,3,
932,hit,9,3.0
932,dead,9,3.0
944,fire,3,
982,fire,0,
1065,fire,6,
1065,hit,8,6.0
1066,hit,8,6.0
1092,fire,8,
1092,fire,6,
1092,hit,8,6.0
1092,dead,8,6.0
1162,fire,3,
1176,fire,3,
1216,fire,5,
1216,hit,3,5.0
1216,dead,3,5.0
1260,fire,2,
1260,fire,5,
1260,hit,2,5.0
1260,dead,2,5.0
1464,fire,0,
1523,fire,1,
1549,fire,3,
1549,fire,1,
1561,fire,3,
1599,fire,3,
1612,fire,0,
1654,fire,8,
1654,fire,3,
1667,fire,3,
1667,fire,8,
1680,fire,3,
1680,hit,8,3.0
1692,fire,3,
1692,hit,8,3.0
1692,fire,8,
1693,fire,8,
1705,fire,3,
1705,fire,8,
1705,hit,1,8.0
1718,fire,3,
1718,hit,8,3.0
1718,dead,8,3.0
1757,fire,3,
1770,fire,5,
1770,hit,3,5.0
1771,dead,3,5.0
1803,fire,6,
1803,hit,5,6.0
1816,fire,5,
1816,hit,1,5.0
1829,fire,6,
1829,hit,5,6.0
1855,fire,6,
1855,hit,5,6.0
1869,fire,5,
1869,hit,1,5.0
1869,dead,1,5.0
1887,fire,6,
1887,hit,5,6.0
1887,dead,5,6.0
1913,fire,2,
1913,hit,4,2.0
1927,fire,2,
1927,hit,4,2.0
1927,fire,4,
1927,hit,2,4.0
1927,dead,2,4.0
1983,fire,0,
2061,fire,0,
2061,fire,3,
2062,hit,8,3.0
2062,dead,8,3.0
2075,fire,3,
2089,fire,0,
2102,fire,9,
2116,fire,0,
2129,fire,0,
2154,fire,0,
2181,fire,0,
2206,fire,0,
2230,fire,0,
2271,fire,9,
2271,hit,6,9.0
2271,fire,3,
2284,fire,0,
2284,fire,3,
2284,fire,6,
2284,fire,9,
2284,hit,6,9.0
2298,fire,3,
2298,fire,9,
2298,hit,6,9.0
2311,fire,9,
2312,hit,6,9.0
2312,fire,6,
2312,fire,3,
2312,fire,0,
2312,fire,9,
2312,dead,6,9.0
2324,fire,3,
2324,fire,9,
2337,fire,3,
2337,fire,9,
2337,fire,0,
2350,fire,3,
2350,fire,9,
2363,fire,3,
2363,hit,9,3.0
2363,dead,9,3.0
2376,fire,3,
2429,fire,3,
2454,fire,1,
2479,fire,3,
2493,fire,3,
2493,hit,8,3.0
2493,dead,8,3.0
2507,fire,3,
2519,fire,5,
2519,fire,3,
2559,fire,3,
2559,hit,7,3.0
2559,dead,7,3.0
2571,fire,2,
2571,fire,3,
2598,fire,4,
2598,hit,0,4.0
2598,fire,2,
2610,fire,5,
2610,fire,2,
2623,fire,3,
2623,hit,5,3.0
2636,fire,3,
2636,fire,2,
2649,fire,0,
2649,fire,5,
2650,hit,3,5.0
2650,dead,3,5.0
2650,fire,4,
2650,hit,0,4.0
2650,dead,0,4.0
2662,fire,2,
2700,fire,5,
2764,fire,9,
2764,hit,1,9.0
2776,fire,9,
2802,fire,9,
2802,hit,1,9.0
2814,fire,9,
2814,hit,1,9.0
2828,fire,9,
2828,hit,1,9.0
2828,dead,1,9.0
2841,fire,9,
2853,fire,9,
2866,fire,9,
2892,fire,6,
