timestamp,event,src,dst
1,fire,5,
19,fire,5,
19,hit,7,5.0
31,fire,5,
45,fire,5,
59,fire,5,
71,fire,5,
72,hit,7,5.0
84,fire,5,
84,hit,7,5.0
98,fire,5,
98,hit,7,5.0
111,fire,5,
123,fire,5,
136,fire,5,
149,fire,5,
150,fire,5,
162,fire,5,
176,fire,5,
176,hit,7,5.0
176,dead,7,5.0
189,fire,5,
202,fire,5,
746,fire,6,
775,fire,6,
787,fire,6,
801,fire,6,
815,fire,6,
827,fire,6,
828,hit,5,6.0
841,fire,6,
841,hit,5,6.0
893,fire,4,
905,fire,6,
906,fire,4,
918,fire,7,
918,fire,4,
932,fire,4,
932,hit,5,4.0
945,fire,4,
946,hit,5,4.0
946,dead,5,4.0
959,fire,4,
1109,fire,0,
1109,hit,7,0.0
1121,fire,2,
1122,fire,0,
1122,hit,7,0.0
1135,fire,7,
1135,fire,2,
1135,fire,0,
1136,hit,7,0.0
1148,fire,7,
1148,fire,2,
1148,fire,0,
1148,hit,7,0.0
1149,fire,7,
1161,fire,2,
1162,hit,0,2.0
1162,fire,7,
1162,hit,0,7.0
1162,dead,0,7.0
1174,fire,2,
1174,fire,7,
1187,fire,7,
1385,fire,3,
1385,hit,7,3.0
1385,dead,7,3.0
1410,fire,2,
1443,fire,2,
1455,fire,2,
1468,fire,2,
1481,fire,2,
1493,fire,2,
1494,hit,3,2.0
1494,fire,1,
1506,fire,1,
1506,fire,2,
1507,hit,4,1.0
1519,fire,4,
1519,hit,1,4.0
1519,fire,1,
1519,hit,4,1.0
1519,dead,4,1.0
1520,fire,1,
1532,fire,1,
1532,fire,2,
1544,fire,1,
1544,fire,2,
1545,fire,1,
1557,fire,1,
1657,fire,3,
1669,fire,3,
1682,fire,3,
1695,fire,3,
1695,hit,2,3.0
1695,fire,2,
1695,fire,1,
1695,hit,6,1.0
1707,fire,2,
1720,fire,3,
1720,fire,1,
1720,hit,6,1.0
1721,fire,2,
1733,fire,3,
1733,hit,2,3.0
1733,fire,2,
1733,fire,1,
1733,hit,6,1.0
1745,fire,2,
1746,fire,3,
1758,fire,1,
1758,hit,6,1.0
1759,dead,6,1.0
1759,fire,2,
1759,fire,3,
1772,fire,2,
1772,fire,1,
1784,fire,2,
1785,hit,3,2.0
1785,fire,3,
1785,hit,2,3.0
1785,fire,2,
1798,fire,3,
1798,hit,2,3.0
1799,fire,2,
1811,fire,2,
1811,hit,3,2.0
1811,fire,3,
1823,fire,2,
1824,hit,3,2.0
1837,fire,2,
1837,hit,3,2.0
1838,dead,3,2.0
1955,fire,1,
1956,fire,1,
1969,fire,1,
1969,hit,7,1.0
1970,dead,7,1.0
1982,fire,1,
1994,fire,1,
1995,fire,1,
2007,fire,1,
2046,fire,4,
2046,hit,5,4.0
2094,fire,5,
2094,fire,4,
2094,hit,5,4.0
2095,dead,5,4.0
2135,fire,0,
2148,fire,0,
2162,fire,0,
2162,hit,4,0.0
2174,fire,0,
2174,hit,4,0.0
2175,hit,4,0.0
2187,fire,0,
2187,hit,4,0.0
2199,fire,0,
2200,fire,0,
2225,fire,0,
2225,hit,4,0.0
2225,dead,4,0.0
2237,fire,0,
2238,fire,0,
2495,fire,7,
2510,fire,7,
2523,fire,7,
2536,fire,7,
2550,fire,7,
2550,fire,3,
2563,fire,7,
2564,hit,3,7.0
2564,fire,3,
2564,hit,7,3.0
2564,dead,7,3.0
2564,fire,1,
2577,fire,1,
2577,fire,3,
2578,fire,1,
2591,fire,1,
2605,fire,1,
2618,fire,1,
2618,fire,4,
2619,fire,1,
2619,hit,4,1.0
2632,fire,1,
2632,hit,4,1.0
2632,dead,4,1.0
2633,fire,1,
2645,fire,1,
2646,fire,1,
2659,fire,1,
2660,fire,1,
2673,fire,1,
2687,fire,1,
2700,fire,1,
2714,fire,1,
2912,hit,4,
2926,fire,1,
2939,fire,1,
2940,hit,4,1.0
2940,dead,4,1.0
2940,fire,1,
2953,fire,1,
2967,fire,1,
2981,fire,1,
2994,fire,1,
3008,fire,1,
3021,fire,1,
3022,fire,1,
3035,fire,1,
3049,fire,1,
3062,fire,1,
3063,fire,1,
3076,fire,1,
3090,fire,1,
3104,fire,1,
3117,fire,1,
3131,fire,1,
3325,fire,7,
3611,fire,4,
3611,hit,0,4.0
3612,fire,0,
3612,hit,4,0.0
3625,fire,0,
3625,hit,4,0.0
3639,fire,0,
3639,hit,4,0.0
3652,fire,0,
3652,hit,4,0.0
3653,dead,4,0.0
3666,fire,0,
3878,fire,4,
3891,fire,1,
3892,fire,1,
3905,fire,1,
3919,fire,1,
3932,fire,1,
3933,fire,0,
3933,fire,1,
3946,fire,0,
3947,fire,1,
3947,fire,0,
3960,fire,1,
3960,fire,0,
3961,hit,6,0.0
3961,fire,1,
3974,fire,0,
3974,fire,6,
3974,hit,0,6.0
3974,dead,0,6.0
3975,fire,1,
3987,fire,1,
4001,fire,1,
4015,fire,1,
4028,fire,1,
4029,fire,1,
4042,fire,1,
4056,fire,1,
4084,fire,4,
4138,fire,4,
4189,fire,4,
4229,fire,4,
4230,hit,1,4.0
4246,fire,1,
4269,fire,1,
4270,hit,6,1.0
4270,dead,6,1.0
4283,fire,4,
4283,fire,1,
4297,fire,1,
4310,fire,1,
4311,fire,1,
4324,fire,1,
4324,fire,4,
4338,fire,1,
4408,fire,1,
4422,fire,1,
4436,fire,1,
4536,fire,4,
4600,fire,4,
4654,fire,4,
4654,hit,3,4.0
4655,dead,3,4.0
4655,fire,1,
4668,fire,1,
4683,fire,1,
4697,fire,1,
4711,fire,1,
4725,fire,1,
4811,fire,7,
4824,fire,7,
4825,fire,7,
4825,hit,1,7.0
4838,fire,7,
4852,fire,7,
4865,fire,7,
4879,fire,7,
4879,fire,2,
4879,hit,1,7.0
4893,fire,7,
4893,fire,1,
4893,hit,7,1.0
4894,dead,7,1.0
4906,fire,4,
4906,hit,5,4.0
4907,dead,5,4.0
4907,fire,1,
4920,fire,1,
4933,fire,1,
5015,fire,1,
5015,hit,6,1.0
5028,fire,6,
5028,hit,1,6.0
5029,fire,1,
5029,hit,6,1.0
5029,dead,6,1.0
5042,fire,1,
5055,fire,1,
5056,fire,1,
5232,fire,1,
5246,fire,1,
5260,fire,1,
5274,fire,1,
5301,fire,1,
5314,fire,1,
5360,fire,3,
5374,fire,3,
5374,hit,6,3.0
5388,fire,3,
5388,hit,6,3.0
5401,fire,3,
5401,hit,6,3.0
5415,fire,3,
5415,hit,6,3.0
5415,dead,6,3.0
5416,fire,3,
5429,fire,3,
5868,fire,6,
5868,fire,5,
5882,fire,6,
5882,fire,5,
5882,fire,3,
5882,hit,2,3.0
5883,dead,2,3.0
5883,fire,5,
5883,fire,6,
5895,fire,6,
5896,fire,5,
5896,fire,6,
5896,hit,6,5.0
5909,fire,5,
5910,fire,6,
5910,fire,5,
5911,hit,6,5.0
5924,fire,6,
5924,fire,5,
5938,fire,5,
5938,hit,6,5.0
5938,dead,6,5.0
5951,fire,5,
5965,fire,5,
6033,fire,4,
6033,hit,5,4.0
6092,fire,4,
6092,hit,5,4.0
6092,dead,5,4.0
6174,fire,3,
6192,fire,3,
6193,hit,7,3.0
6193,dead,7,3.0
6220,fire,3,
6312,fire,4,
6430,fire,1,
6443,fire,1,
6457,fire,6,
6457,hit,0,6.0
6471,fire,6,
6471,hit,0,6.0
6471,fire,0,
6471,hit,6,0.0
6472,hit,0,6.0
6472,fire,0,
6472,fire,6,
6485,fire,6,
6485,fire,0,
6486,fire,6,
6486,fire,0,
6486,hit,6,0.0
6499,fire,6,
6499,fire,0,
6499,hit,6,0.0
6500,fire,6,
6500,hit,0,6.0
6500,fire,0,
6513,fire,6,
6513,fire,0,
6526,fire,6,
6527,fire,0,
6527,fire,6,
6540,fire,6,
6540,fire,0,
6541,fire,0,
6541,fire,6,
6554,fire,6,
6554,fire,0,
6555,fire,6,
6567,fire,6,
6568,fire,0,
6568,fire,6,
