timestamp,event,src,dst
0,fire,6,
12,fire,6,
488,fire,0,
488,fire,3,
488,hit,1,3.0
493,fire,3,
493,hit,1,3.0
496,fire,0,
496,hit,7,0.0
499,fire,7,
499,fire,3,
499,hit,1,3.0
501,fire,0,
501,hit,7,0.0
505,fire,7,
506,hit,0,7.0
508,fire,3,
508,hit,1,3.0
508,dead,1,3.0
510,fire,0,
511,fire,7,
511,hit,0,7.0
513,fire,3,
517,fire,7,
517,hit,0,7.0
519,fire,3,
520,fire,0,
520,fire,6,
523,fire,7,
523,hit,0,7.0
524,dead,0,7.0
527,fire,7,
533,fire,7,
536,fire,6,
539,fire,7,
547,fire,4,
575,fire,3,
592,fire,3,
606,fire,3,
615,fire,2,
627,fire,2,
695,fire,2,
714,fire,2,
724,fire,2,
735,fire,2,
750,fire,2,
759,fire,2,
771,fire,2,
791,fire,2,
808,fire,2,
830,fire,4,
837,fire,4,
847,fire,4,
870,fire,4,
882,fire,2,
886,fire,4,
897,fire,4,
908,fire,4,
916,fire,4,
924,fire,4,
934,fire,4,
943,fire,4,
1056,fire,3,
1062,fire,3,
1072,fire,3,
1078,fire,3,
1085,fire,3,
1095,fire,5,
1096,hit,3,5.0
1098,fire,3,
1105,fire,3,
1114,fire,5,
1114,hit,3,5.0
1114,dead,3,5.0
1220,fire,6,
1227,fire,1,
1234,fire,1,
1234,hit,6,1.0
1235,dead,6,1.0
1240,fire,1,
1247,fire,1,
1253,fire,1,
1257,fire,1,
1265,fire,1,
1333,fire,2,
1344,fire,2,
1354,fire,2,
1366,fire,2,
1381,fire,2,
1382,hit,5,2.0
1384,fire,5,
1392,fire,2,
1392,hit,5,2.0
1393,dead,5,2.0
1402,fire,2,
1413,fire,2,
1453,fire,1,
1465,fire,1,
1466,hit,2,1.0
1473,fire,1,
1482,fire,1,
1496,fire,1,
1507,fire,1,
1517,fire,1,
1574,fire,7,
1574,hit,1,7.0
1580,fire,7,
1580,hit,1,7.0
1586,fire,7,
1586,hit,1,7.0
1592,fire,7,
1593,hit,1,7.0
1598,fire,7,
1598,fire,1,
1599,hit,7,1.0
1599,dead,7,1.0
1605,fire,1,
1612,fire,1,
1616,fire,4,
1619,fire,1,
1624,fire,1,
1626,fire,4,
1632,fire,3,
1633,fire,4,
1638,fire,3,
1641,fire,4,
1645,fire,3,
1649,fire,4,
1652,fire,3,
1652,hit,4,3.0
1658,fire,3,
1658,fire,4,
1664,fire,3,
