timestamp,is_bot_0,loc_x_0,loc_y_0,loc_z_0,s_x_0,s_y_0,s_z_0,d_a_0,d_p_0,d_e_0,tar_0,is_bot_1,loc_x_1,loc_y_1,loc_z_1,s_x_1,s_y_1,s_z_1,d_a_1,d_p_1,d_e_1,tar_1,is_bot_2,loc_x_2,loc_y_2,loc_z_2,s_x_2,s_y_2,s_z_2,d_a_2,d_p_2,d_e_2,tar_2,is_bot_3,loc_x_3,loc_y_3,loc_z_3,s_x_3,s_y_3,s_z_3,d_a_3,d_p_3,d_e_3,tar_3,is_bot_4,loc_x_4,loc_y_4,loc_z_4,s_x_4,s_y_4,s_z_4,d_a_4,d_p_4,d_e_4,tar_4,is_bot_5,loc_x_5,loc_y_5,loc_z_5,s_x_5,s_y_5,s_z_5,d_a_5,d_p_5,d_e_5,tar_5,is_bot_6,loc_x_6,loc_y_6,loc_z_6,s_x_6,s_y_6,s_z_6,d_a_6,d_p_6,d_e_6,tar_6,is_bot_7,loc_x_7,loc_y_7,loc_z_7,s_x_7,s_y_7,s_z_7,d_a_7,d_p_7,d_e_7,tar_7
1640778702164.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702166.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702168.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702170.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702171.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702173.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702175.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702183.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702185.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702202.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.23877,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702208.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702221.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702252.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702255.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702278.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702281.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702303.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702306.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702324.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702349.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702352.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702372.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702374.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702398.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702400.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702421.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702422.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702446.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702450.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702460.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702477.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702495.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702510.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702525.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702543.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640778702562.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-812.238831,-801.857788,278.098358,0.998963512,-0.0343966048,0.0298123333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
