timestamp,event,src,dst
13,fire,4,
27,fire,4,
125,fire,3,
256,fire,3,
291,fire,3,
325,fire,3,
326,fire,3,
482,fire,4,
483,hit,3,4.0
496,fire,4,
511,fire,4,
525,fire,4,
526,fire,4,
540,fire,4,
554,fire,4,
554,hit,3,4.0
567,fire,4,
568,hit,3,4.0
582,fire,4,
596,fire,4,
596,hit,3,4.0
609,fire,4,
610,hit,3,4.0
623,fire,4,
623,hit,3,4.0
639,fire,4,
639,fire,6,
639,hit,3,4.0
639,dead,3,4.0
654,fire,4,
669,fire,4,
669,fire,6,
683,fire,4,
710,fire,6,
754,fire,6,
782,fire,6,
825,fire,6,
854,fire,6,
887,fire,6,
936,fire,6,
936,fire,5,
949,fire,5,
949,hit,6,5.0
964,fire,5,
964,hit,6,5.0
965,hit,6,5.0
965,fire,2,
965,hit,4,2.0
980,fire,5,
980,hit,6,5.0
980,dead,6,5.0
980,fire,2,
981,hit,4,2.0
981,fire,5,
981,fire,2,
995,fire,2,
996,fire,5,
996,fire,2,
996,fire,8,
1010,fire,8,
1025,fire,4,
1026,hit,2,4.0
1026,fire,2,
1026,hit,4,2.0
1026,dead,4,2.0
1040,fire,2,
1055,fire,2,
1316,fire,4,
1316,hit,1,4.0
1330,fire,4,
1346,fire,4,
1346,hit,1,4.0
1347,fire,1,
1347,hit,4,1.0
1361,fire,4,
1362,fire,1,
1362,hit,4,1.0
1362,dead,4,1.0
1376,fire,1,
1377,fire,1,
1391,fire,1,
1447,fire,9,
1462,fire,9,
1478,fire,9,
1478,hit,0,9.0
1492,fire,9,
1493,fire,1,
1508,fire,1,
1508,hit,9,1.0
1509,hit,9,1.0
1509,dead,9,1.0
1509,fire,1,
1523,fire,1,
1537,fire,1,
1615,fire,5,
1630,fire,5,
1645,fire,5,
1645,fire,2,
1645,fire,8,
1646,fire,2,
1646,hit,8,2.0
1646,fire,5,
1659,fire,2,
1660,fire,8,
1660,fire,5,
1660,fire,2,
1660,hit,2,8.0
1674,fire,2,
1674,fire,8,
1674,hit,2,8.0
1675,fire,5,
1675,fire,2,
1675,fire,8,
1675,hit,2,8.0
1675,dead,2,8.0
1690,fire,5,
1690,fire,8,
1704,fire,4,
1705,fire,5,
1705,fire,4,
1705,fire,8,
1719,fire,4,
1826,fire,9,
1827,hit,6,9.0
1842,fire,9,
1842,hit,6,9.0
1843,fire,6,
1843,hit,9,6.0
1843,dead,9,6.0
1857,fire,6,
1954,fire,1,
1970,fire,1,
1970,hit,4,1.0
1971,dead,4,1.0
1985,fire,1,
1999,fire,1,
2064,fire,7,
2264,fire,7,
2279,fire,7,
2279,fire,0,
2294,fire,0,
2295,hit,7,0.0
2295,fire,7,
2295,hit,0,7.0
2295,fire,0,
2311,fire,0,
2311,hit,7,0.0
2311,fire,7,
2312,hit,7,0.0
2312,fire,7,
2312,hit,0,7.0
2326,fire,0,
2326,hit,7,0.0
2326,dead,7,0.0
2340,fire,0,
2340,fire,5,
2341,fire,0,
2355,fire,5,
2355,fire,0,
2369,fire,5,
2370,fire,5,
2370,hit,3,5.0
2370,fire,4,
2371,dead,3,5.0
2384,fire,4,
2384,fire,5,
2385,fire,4,
2385,fire,5,
2399,fire,4,
2399,fire,5,
2413,fire,4,
2414,fire,5,
2414,fire,4,
2428,fire,4,
2443,hit,0,
2656,fire,9,
2671,fire,6,
2671,hit,4,6.0
2672,hit,4,6.0
2672,fire,4,
2688,fire,4,
2688,hit,6,4.0
2689,hit,6,4.0
2703,fire,4,
2704,fire,6,
2704,hit,4,6.0
2704,dead,4,6.0
2733,fire,9,
2733,hit,0,9.0
2733,dead,0,9.0
2791,fire,1,
2792,fire,1,
2793,fire,1,
2806,fire,1,
2807,fire,1,
2821,fire,1,
3010,hit,6,
3102,fire,2,
3102,hit,9,2.0
3117,fire,2,
3117,hit,9,2.0
3131,fire,2,
3131,fire,9,
3132,hit,2,9.0
3132,fire,2,
3132,hit,9,2.0
3146,fire,2,
3146,hit,9,2.0
3146,dead,9,2.0
3160,fire,2,
3161,fire,2,
3175,fire,2,
3192,fire,0,
3206,fire,0,
3221,fire,0,
3222,fire,0,
3236,fire,0,
3251,fire,0,
3252,fire,0,
3266,fire,0,
3281,fire,0,
3281,fire,5,
3281,hit,3,5.0
3295,fire,0,
3296,fire,5,
3296,hit,3,5.0
3296,fire,3,
3296,fire,0,
3297,hit,3,5.0
3297,fire,3,
3311,fire,0,
3311,fire,5,
3311,hit,3,5.0
3312,dead,3,5.0
3312,fire,0,
3312,fire,5,
3327,fire,5,
3328,fire,0,
3328,fire,5,
3328,fire,8,
3343,fire,0,
3343,fire,5,
3343,fire,8,
3344,fire,0,
3344,fire,6,
3358,fire,0,
3358,hit,2,
3373,fire,0,
3373,fire,6,
3374,fire,0,
3388,fire,0,
3389,fire,6,
3403,fire,0,
3417,fire,0,
3418,fire,6,
3418,fire,0,
3432,fire,0,
3447,hit,1,
3587,fire,5,
3602,fire,5,
3602,hit,0,5.0
3617,fire,5,
3617,hit,0,5.0
3631,fire,5,
3631,fire,0,
3632,fire,0,
3647,fire,0,
3661,fire,0,
3662,fire,7,
3662,fire,0,
3676,fire,0,
3676,fire,7,
3677,fire,0,
3691,fire,0,
3691,fire,7,
3691,fire,6,
3705,fire,7,
3720,fire,3,
3720,hit,7,3.0
3721,hit,7,3.0
3721,fire,6,
3721,hit,8,6.0
3722,hit,8,6.0
3722,fire,7,
3722,hit,3,7.0
3737,fire,3,
3737,hit,7,3.0
3738,dead,7,3.0
3738,fire,1,
3738,hit,6,
3738,dead,6,
3752,fire,1,
3753,hit,8,1.0
3753,fire,1,
3753,dead,8,1.0
3753,fire,0,
3754,fire,0,
3754,fire,3,
3768,fire,0,
3768,fire,1,
3769,fire,1,
3769,fire,0,
3782,fire,1,
3783,fire,0,
3783,fire,5,
3797,fire,0,
3797,fire,5,
3798,fire,0,
3827,fire,1,
3828,hit,5,1.0
3843,fire,1,
3843,hit,5,1.0
3844,fire,5,
3844,hit,1,5.0
3844,fire,1,
3844,hit,5,1.0
3844,dead,5,1.0
3859,fire,1,
3873,fire,2,
3874,fire,1,
3874,fire,2,
3874,fire,0,
3888,fire,2,
4125,fire,6,
4125,fire,1,
4126,hit,4,1.0
4141,fire,4,
4141,fire,1,
4142,hit,4,1.0
4142,dead,4,1.0
4156,fire,1,
4170,fire,1,
4171,fire,0,
4185,fire,0,
4245,fire,5,
4246,hit,1,5.0
4261,fire,1,
4261,fire,5,
4261,hit,1,5.0
4262,fire,1,
4262,fire,5,
4262,hit,1,5.0
4262,dead,1,5.0
4277,fire,5,
4291,fire,5,
4292,fire,5,
4306,fire,6,
4306,fire,5,
4321,fire,0,
4322,hit,5,0.0
4322,fire,5,
4322,hit,2,5.0
4322,fire,2,
4322,hit,5,2.0
4323,fire,0,
4323,fire,5,
4323,hit,5,0.0
4323,fire,2,
4323,hit,5,2.0
4324,dead,5,2.0
4338,fire,0,
4338,fire,2,
4339,fire,0,
4339,fire,2,
4353,fire,0,
4353,fire,2,
4354,fire,2,
4367,fire,0,
4368,fire,8,
4368,fire,0,
4368,fire,2,
4369,fire,2,
4369,fire,0,
4383,fire,0,
4383,fire,8,
4384,fire,2,
4384,fire,0,
