timestamp,event,src,dst
0,fire,5,
12,fire,5,
30,fire,5,
55,fire,5,
75,fire,5,
98,fire,5,
119,fire,3,
123,fire,5,
136,fire,8,
140,fire,8,
149,fire,5,
153,fire,8,
158,fire,8,
162,fire,8,
166,fire,8,
166,fire,5,
171,fire,8,
183,fire,8,
186,fire,8,
190,fire,5,
193,fire,8,
199,fire,8,
203,fire,8,
209,fire,8,
215,fire,8,
228,fire,8,
229,fire,8,
234,fire,8,
241,fire,8,
243,fire,2,
247,fire,8,
252,fire,2,
252,hit,3,2.0
260,fire,2,
260,hit,3,2.0
268,fire,2,
712,fire,2,
852,fire,8,
870,fire,8,
996,fire,4,
998,fire,8,
1005,fire,1,
1009,fire,3,
1009,hit,1,3.0
1010,hit,1,3.0
1010,dead,1,3.0
1023,fire,8,
1045,fire,8,
1068,fire,8,
1088,fire,8,
1110,fire,8,
1125,fire,8,
1155,fire,0,
1161,fire,0,
1166,fire,0,
1172,fire,0,
1179,fire,0,
1184,fire,0,
1190,fire,0,
1196,fire,0,
1201,fire,0,
1206,fire,0,
1212,fire,0,
1218,fire,0,
1224,fire,0,
1228,fire,0,
1259,fire,9,
1261,fire,0,
1266,fire,0,
1273,fire,0,
1279,fire,0,
1285,fire,0,
1288,fire,7,
1290,fire,0,
1294,fire,0,
1298,fire,7,
1301,fire,0,
1305,fire,7,
1307,fire,0,
1312,fire,0,
1312,fire,7,
1318,fire,0,
1320,fire,7,
1324,fire,0,
1326,fire,7,
1329,fire,0,
1333,fire,7,
1335,fire,0,
1339,fire,7,
1342,fire,0,
1345,fire,0,
1345,fire,7,
1353,fire,7,
1359,fire,7,
1367,fire,7,
1373,fire,7,
1379,fire,7,
1517,fire,2,
1527,fire,2,
1621,fire,7,
1623,fire,2,
1626,fire,7,
1633,fire,2,
1633,hit,7,2.0
1636,fire,7,
1641,fire,2,
1641,hit,7,2.0
1641,fire,7,
1647,fire,7,
1650,fire,2,
1652,fire,7,
1662,fire,7,
1668,fire,2,
1668,hit,7,2.0
1673,fire,7,
1673,hit,2,7.0
1678,fire,2,
1678,hit,7,2.0
1678,dead,7,2.0
1692,fire,2,
1765,fire,8,
1765,fire,0,
1772,fire,2,
1775,fire,0,
1775,hit,2,0.0
1779,fire,0,
1784,fire,2,
1787,fire,0,
1791,fire,0,
1794,fire,2,
1798,fire,0,
1804,fire,2,
1804,hit,0,2.0
1807,fire,0,
1814,fire,2,
1818,fire,0,
1818,hit,2,0.0
1818,dead,2,0.0
1826,fire,0,
1835,fire,0,
1853,fire,1,
1864,fire,3,
1864,hit,1,3.0
1867,fire,1,
1875,fire,1,
1876,hit,3,1.0
1876,dead,3,1.0
1884,fire,1,
1893,fire,1,
2017,fire,8,
2027,fire,8,
2037,fire,8,
2037,hit,7,8.0
2047,fire,8,
2047,hit,7,8.0
2050,fire,7,
2050,hit,8,7.0
2056,fire,8,
2063,fire,7,
2063,hit,8,7.0
2068,fire,8,
2076,fire,7,
2076,hit,8,7.0
2076,dead,8,7.0
2085,fire,2,
2087,fire,7,
2094,fire,2,
2094,hit,0,2.0
2102,fire,2,
2102,hit,0,2.0
2113,fire,2,
2113,hit,0,2.0
2113,dead,0,2.0
2121,fire,2,
2129,fire,2,
2233,fire,7,
2243,fire,7,
2254,fire,7,
2263,fire,7,
2267,fire,9,
2273,fire,7,
2273,hit,9,7.0
2275,fire,9,
2284,fire,7,
2284,hit,9,7.0
2287,fire,9,
2293,fire,7,
2293,hit,9,7.0
2302,fire,7,
2302,hit,9,7.0
2315,fire,7,
2328,fire,7,
2343,fire,7,
2357,fire,7,
2366,fire,4,
2366,hit,5,4.0
2366,fire,5,
2372,fire,5,
2374,fire,4,
2378,fire,5,
2378,hit,4,5.0
2381,fire,1,
2384,fire,4,
2384,hit,5,4.0
2384,dead,5,4.0
2386,fire,4,
2388,fire,1,
2396,fire,4,
2396,fire,1,
2405,fire,1,
2412,fire,1,
2417,fire,3,
2420,fire,3,
2420,hit,8,3.0
2425,fire,3,
2425,hit,8,3.0
2429,fire,3,
2429,hit,8,3.0
2433,fire,1,
2436,fire,3,
2436,hit,8,3.0
2438,fire,3,
2441,fire,1,
2443,fire,3,
2448,fire,0,
2448,hit,1,0.0
2451,fire,1,
2451,hit,0,1.0
2451,dead,0,1.0
2457,fire,3,
2458,hit,8,3.0
2459,fire,1,
2462,fire,3,
2462,hit,8,3.0
2463,dead,8,3.0
2465,fire,3,
2471,fire,3,
2471,fire,1,
2474,fire,3,
2479,fire,1,
2481,fire,3,
2483,fire,3,
2656,fire,3,
2662,fire,4,
2666,fire,3,
2667,hit,4,3.0
2668,fire,4,
2676,fire,4,
2681,fire,3,
2681,hit,4,3.0
2681,dead,4,3.0
2689,fire,1,
2691,fire,3,
2696,fire,1,
2696,hit,3,1.0
2702,fire,3,
2704,fire,1,
2704,hit,3,1.0
2707,fire,9,
2707,hit,7,9.0
2710,fire,1,
2710,hit,3,1.0
2712,fire,3,
2714,fire,9,
2720,fire,9,
2720,hit,7,9.0
2720,dead,7,9.0
2722,fire,3,
2729,fire,9,
2732,fire,1,
2732,hit,3,1.0
2732,dead,3,1.0
2737,fire,9,
2740,fire,1,
2762,fire,9,
2770,fire,9,
2779,fire,9,
2779,hit,5,9.0
2789,fire,5,
2790,fire,9,
2795,fire,5,
2799,fire,9,
2801,fire,5,
2807,fire,9,
2809,fire,5,
2814,fire,5,
2816,fire,9,
2820,fire,5,
2824,fire,9,
2827,fire,5,
2833,fire,5,
2837,fire,9,
2837,hit,5,9.0
2840,fire,5,
2846,fire,5,
2852,fire,9,
2852,hit,5,9.0
2858,fire,5,
2864,fire,9,
2864,hit,5,9.0
2864,dead,5,9.0
2876,fire,9,
2967,fire,2,
2974,fire,2,
2974,hit,0,2.0
2981,fire,2,
2981,hit,0,2.0
2983,fire,1,
2985,fire,1,
2987,fire,1,
2989,fire,2,
2989,fire,1,
2994,fire,2,
2994,hit,0,2.0
2994,dead,0,2.0
2995,fire,1,
2997,fire,1,
2998,fire,1,
2999,fire,1,
2999,fire,2,
3000,fire,1,
3001,fire,1,
3002,fire,1,
3005,fire,2,
3011,fire,2,
3240,fire,7,
3275,fire,7,
3292,fire,5,
3299,fire,5,
3299,hit,4,5.0
3305,fire,5,
3305,hit,4,5.0
3312,fire,5,
3312,hit,4,5.0
3318,fire,3,
3321,fire,5,
3321,hit,4,5.0
3321,dead,4,5.0
3323,fire,3,
3325,fire,5,
3330,fire,3,
3332,fire,5,
3334,fire,3,
3336,fire,5,
3340,fire,3,
3355,fire,2,
3355,hit,0,2.0
3361,fire,2,
3367,fire,2,
3367,hit,0,2.0
3379,fire,2,
3379,hit,0,2.0
3388,fire,2,
3388,hit,0,2.0
3397,fire,2,
3397,hit,0,2.0
3397,dead,0,2.0
3406,fire,2,
3413,fire,2,
3597,fire,4,
3597,fire,6,
3677,fire,8,
3840,fire,0,
3840,hit,2,0.0
3846,fire,0,
3851,fire,0,
3853,fire,2,
3853,hit,0,2.0
3853,dead,0,2.0
3860,fire,2,
3866,fire,2,
3873,fire,2,
3977,fire,5,
3984,fire,5,
3990,fire,5,
3999,fire,5,
4006,fire,5,
4012,fire,5,
4030,fire,5,
4038,fire,5,
4043,fire,5,
4049,fire,7,
4055,fire,7,
4055,hit,1,7.0
4058,fire,5,
4064,fire,5,
4070,fire,5,
4077,fire,7,
4082,fire,7,
4084,fire,5,
4090,fire,7,
4090,hit,1,7.0
4093,fire,5,
4105,fire,7,
4105,hit,1,7.0
4120,fire,7,
4135,fire,7,
4152,fire,7,
4164,fire,2,
4167,fire,2,
4169,fire,2,
4169,fire,7,
4173,fire,2,
4176,fire,2,
4178,fire,2,
4181,fire,2,
4183,fire,2,
4183,fire,7,
4185,fire,2,
4187,fire,2,
4189,fire,2,
4197,fire,7,
4213,fire,7,
4229,fire,7,
4246,fire,7,
4260,fire,7,
4275,fire,7,
4291,fire,7,
4298,fire,9,
4302,fire,1,
4302,hit,3,1.0
4302,hit,7,1.0
4306,fire,7,
4306,fire,9,
4309,fire,2,
4312,fire,1,
4312,hit,3,1.0
4314,fire,9,
4314,hit,0,9.0
4316,fire,2,
4319,fire,7,
4319,fire,9,
4319,hit,0,9.0
4322,fire,0,
4322,fire,1,
4322,hit,3,1.0
4322,hit,7,1.0
4325,fire,3,
4325,fire,2,
4325,hit,5,2.0
4327,fire,5,
4327,fire,9,
4327,hit,0,9.0
4327,dead,0,9.0
4329,fire,2,
4329,hit,5,2.0
4329,fire,1,
4331,fire,3,
4331,fire,7,
4331,fire,9,
4333,fire,5,
4335,fire,2,
4335,hit,5,2.0
4336,fire,3,
4337,fire,1,
4338,fire,5,
4338,fire,9,
4341,fire,2,
4341,hit,5,2.0
4341,dead,5,2.0
4343,fire,3,
4343,fire,9,
4345,fire,1,
4347,fire,2,
4349,fire,7,
4352,fire,3,
4354,fire,1,
4354,hit,3,1.0
4354,dead,3,1.0
4358,fire,7,
4358,hit,1,7.0
4360,fire,1,
4366,fire,1,
4369,fire,7,
4380,fire,7,
4380,hit,1,7.0
4393,fire,7,
4393,hit,1,7.0
4393,dead,1,7.0
4405,fire,7,
4443,fire,9,
4448,fire,9,
4450,fire,9,
4452,fire,9,
4529,fire,2,
4538,fire,2,
4546,fire,2,
4555,fire,2,
4564,fire,2,
4564,hit,7,2.0
4574,fire,2,
4574,hit,7,2.0
4582,fire,2,
4590,fire,2,
4599,fire,2,
4610,fire,2,
4621,fire,2,
4631,fire,2,
4637,fire,7,
4642,fire,7,
4646,fire,2,
4650,fire,7,
4657,fire,7,
4662,fire,7,
4663,fire,2,
4668,fire,7,
4675,fire,2,
4675,hit,7,2.0
4677,fire,3,
4681,fire,3,
4681,fire,7,
4684,fire,8,
4684,fire,2,
4684,hit,7,2.0
4686,fire,3,
4686,hit,8,3.0
4688,fire,7,
4690,fire,3,
4692,fire,8,
4692,hit,3,8.0
4692,fire,7,
4695,fire,3,
4695,fire,2,
4695,hit,7,2.0
4695,dead,7,2.0
4698,fire,3,
4700,fire,8,
4702,fire,2,
4704,fire,3,
4707,fire,3,
4709,fire,8,
4709,hit,3,8.0
4711,fire,3,
4711,fire,2,
4714,fire,8,
4715,hit,3,8.0
4716,fire,3,
4719,fire,3,
4719,hit,8,3.0
4721,fire,2,
4723,fire,8,
4725,fire,3,
4725,hit,8,3.0
4725,dead,8,3.0
4729,fire,3,
4733,fire,3,
4737,fire,3,
4742,fire,3,
4746,fire,3,
4750,fire,3,
4857,fire,4,
4857,hit,3,4.0
4857,dead,3,4.0
4864,fire,4,
4872,fire,4,
4961,fire,2,
4970,fire,2,
4980,fire,2,
4980,hit,6,2.0
4985,fire,6,
4988,fire,2,
4992,fire,6,
4992,hit,2,6.0
4996,fire,6,
4999,fire,2,
4999,hit,6,2.0
5000,fire,6,
5005,fire,2,
5007,fire,6,
5010,fire,6,
5012,fire,9,
5014,fire,2,
5016,fire,6,
5021,fire,6,
5023,fire,2,
5026,fire,6,
5028,fire,8,
5032,fire,2,
5032,fire,6,
5035,fire,3,
5037,fire,1,
5037,fire,6,
5040,fire,3,
5042,fire,2,
5042,fire,3,
5042,fire,6,
5044,fire,1,
5046,fire,3,
5046,hit,1,3.0
5046,fire,6,
5048,fire,2,
5050,fire,3,
5053,fire,6,
5053,fire,1,
5053,hit,3,1.0
5056,fire,3,
5059,fire,2,
5059,hit,6,2.0
5059,dead,6,2.0
5059,fire,0,
5061,fire,3,
5061,fire,1,
5061,hit,3,1.0
5063,fire,3,
5063,hit,1,3.0
5065,fire,2,
5067,fire,0,
5067,fire,1,
5067,hit,3,1.0
5067,dead,3,1.0
5069,fire,4,
5072,fire,1,
5075,fire,0,
5075,hit,1,0.0
5075,fire,2,
5077,fire,4,
5080,fire,1,
5084,fire,0,
5087,fire,4,
5091,fire,4,
5093,fire,0,
5093,hit,1,0.0
5102,fire,0,
5102,hit,1,0.0
5102,dead,1,0.0
5111,fire,0,
5121,fire,0,
5132,fire,0,
5204,fire,5,
5211,fire,5,
5217,fire,5,
5217,hit,2,5.0
5224,fire,5,
5224,hit,2,5.0
5230,fire,5,
5230,hit,2,5.0
5230,dead,2,5.0
5236,fire,5,
5243,fire,5,
5245,fire,9,
5248,fire,5,
5250,fire,9,
5268,fire,9,
5268,hit,6,9.0
5279,fire,9,
5281,fire,8,
5281,hit,5,8.0
5285,fire,5,
5285,hit,8,5.0
5288,fire,9,
5290,fire,8,
5291,fire,5,
5292,hit,8,5.0
5299,fire,8,
5301,fire,5,
5301,hit,8,5.0
5301,fire,6,
5303,fire,9,
5306,fire,5,
5306,hit,8,5.0
5306,dead,8,5.0
5308,fire,6,
5310,fire,5,
5310,fire,6,
5316,fire,6,
5318,fire,5,
5320,fire,9,
5320,hit,6,9.0
5323,fire,6,
5325,fire,5,
5328,fire,6,
5328,hit,9,6.0
5331,fire,5,
5331,fire,6,
5331,hit,9,6.0
5335,fire,6,
5335,hit,9,6.0
5337,fire,9,
